split,feature_0,feature_1,feature_2,feature_3,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8
test,1.9285298585891724,-0.5783525109291077,-1.4680235385894775,0.34309202432632446,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.0504884719848633,-0.653735339641571,-0.5517323613166809,-0.4056433439254761,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.8900943994522095,-0.7022562026977539,1.1083383560180664,-0.4359343647956848,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.574713945388794,-2.2061991691589355,0.22395940124988556,-2.617734909057617,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.0955052375793457,0.7323427200317383,-6.412875652313232,0.7430352568626404,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.326802968978882,5.650675296783447,-0.2522026300430298,0.6874949932098389,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.3967444896698,3.9864091873168945,-2.6526074409484863,-5.752239227294922,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.7322189807891846,1.0704412460327148,-3.2707467079162598,-7.953962802886963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.09034401923418045,-5.381528854370117,3.010915994644165,-5.1780476570129395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.683440089225769,-0.5406293272972107,-1.8059958219528198,0.492862731218338,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.1242172718048096,-0.8692712783813477,-0.8514309525489807,0.02078334428369999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.6946043968200684,0.808474063873291,-2.7104973793029785,-2.798191547393799,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.4874623119831085,-1.0549060106277466,1.476853370666504,-1.8650399446487427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.22267913818359375,4.293675422668457,-2.218463182449341,1.781005620956421,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,5.63020658493042,-1.82863187789917,-3.294959306716919,-3.9780921936035156,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,6.704111099243164,4.552507400512695,-1.585677981376648,1.8722045421600342,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-5.375854969024658,-3.115902900695801,-2.8617734909057617,-1.7323426008224487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.251113176345825,5.060283660888672,3.559335231781006,1.8729628324508667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.1875251531600952,0.10075409710407257,-2.4771153926849365,-0.700717031955719,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.318708896636963,-0.9993521571159363,-0.25754374265670776,-0.047338929027318954,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.9835944175720215,1.454017162322998,-1.7029635906219482,2.1444692611694336,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.5701446533203125,1.734584927558899,-3.8943421840667725,0.5261014699935913,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.326887845993042,-2.045506715774536,-2.770813465118408,4.134232044219971,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.317753553390503,-5.527135848999023,-0.8130749464035034,-0.6298978328704834,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.926534414291382,2.2431678771972656,4.423223495483398,0.9870321154594421,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,7.345432758331299,0.5894633531570435,-0.4280565083026886,-5.699209690093994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.3270924687385559,-2.8510546684265137,-6.322171688079834,-7.083250045776367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.634168028831482,-0.7145311832427979,-2.244516611099243,-0.2118721455335617,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.0869325399398804,1.7132798433303833,-2.6904404163360596,-0.8024077415466309,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.490389347076416,1.4949212074279785,-1.1223530769348145,2.255868434906006,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.4180071353912354,0.2690295875072479,-5.177526473999023,1.7006255388259888,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-3.2373733520507812,-0.7345152497291565,-1.7546191215515137,-0.08550766110420227,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,6.23540735244751,-3.168525218963623,-2.870762586593628,-1.9463571310043335,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.503849506378174,1.6104193925857544,-6.758645534515381,4.37237548828125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.059364080429077,-2.956756591796875,5.0976152420043945,2.1237807273864746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.085660934448242,-4.747432231903076,-5.942103862762451,-2.705885410308838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.8447847962379456,-0.17414318025112152,-1.3206385374069214,-0.30988267064094543,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.1478885412216187,0.08392031490802765,-0.19085541367530823,0.9050083756446838,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.302424907684326,0.24497787654399872,-3.136474132537842,-0.6736392378807068,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.6531079411506653,2.9036571979522705,-2.6017425060272217,2.3563766479492188,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.26902437210083,1.9759814739227295,-4.018383979797363,3.8000686168670654,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.3547487258911133,-2.271162748336792,-5.915002822875977,3.2869088649749756,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.984529733657837,0.07126542180776596,4.634058952331543,2.6263978481292725,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.900425434112549,-5.663453578948975,-0.8046923279762268,4.708646774291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.2647489607334137,7.908847808837891,-0.8328602910041809,4.0199456214904785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.425065517425537,-0.744613528251648,-1.401739478111267,-0.2915772497653961,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.1394147872924805,0.07474121451377869,-1.4558097124099731,-1.5583417415618896,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.1278982162475586,-1.1667447090148926,-1.4569472074508667,-2.4772026538848877,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.3415043354034424,-1.290881633758545,-2.9914016723632812,3.230846881866455,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.6852169036865234,4.42028284072876,-0.15628473460674286,1.5775513648986816,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.19504550099372864,-3.099978446960449,-4.795805931091309,3.5085501670837402,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-3.729372501373291,4.401239395141602,-1.9116706848144531,1.0652788877487183,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.3334546089172363,2.271982192993164,3.4476072788238525,-5.679090976715088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.475120544433594,0.9398225545883179,-2.7703073024749756,-6.6621832847595215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.0826780796051025,-0.31258445978164673,-1.502012014389038,-0.8259556293487549,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.12888503074646,0.8034255504608154,-0.5532466769218445,-0.44016456604003906,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.514256238937378,0.44262149930000305,-0.14420992136001587,-2.599091053009033,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.042953014373779,1.509423851966858,-4.574849605560303,0.5584853887557983,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.501528263092041,2.125481367111206,0.09971163421869278,3.5668129920959473,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.8940132856369019,3.2364697456359863,-0.39662933349609375,-5.127811431884766,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-4.102941036224365,0.4667554497718811,-4.0573649406433105,2.9584319591522217,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.475903511047363,2.776552677154541,5.2672553062438965,-0.44750598073005676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,4.243213653564453,8.656981468200684,-0.9338605403900146,-1.4358859062194824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.5866994857788086,0.27725616097450256,-0.7678568959236145,-0.13199037313461304,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.1490715742111206,-1.4667922258377075,-2.5980308055877686,0.3863717019557953,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.9355846047401428,-1.1889567375183105,-2.169571876525879,0.19337815046310425,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.5467084646224976,-2.027796506881714,1.2193094491958618,-1.2861202955245972,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.7340192198753357,3.6663670539855957,-4.2984771728515625,-0.8106257915496826,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,4.433795928955078,-3.5022099018096924,-4.986620903015137,-2.3661789894104004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.27082565426826477,2.517012596130371,2.8438916206359863,-4.524319648742676,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.3620615005493164,-6.373564720153809,-0.056370168924331665,1.248624563217163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,9.403038024902344,3.2550623416900635,-2.3433637619018555,-3.6014411449432373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.2153087854385376,-0.4138581156730652,-1.1664568185806274,0.1196364015340805,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.6020617485046387,1.8334250450134277,-1.8158774375915527,-0.11752072721719742,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.950470209121704,1.7054178714752197,-1.6485568284988403,0.9725801348686218,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.6445744037628174,0.4015604853630066,-5.625621318817139,-0.1930980533361435,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.8806788921356201,2.961573600769043,1.0789542198181152,2.7868316173553467,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.28706714510917664,-2.844111919403076,-0.37178516387939453,4.588573455810547,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.854410409927368,-4.175690650939941,-7.112081527709961,-0.5979622006416321,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.5149675607681274,7.105574607849121,1.9141974449157715,1.2631057500839233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.7146029472351074,6.7115936279296875,-4.673406600952148,-0.8140937685966492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.5567688941955566,0.7100496292114258,-0.9886136054992676,0.08157147467136383,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.7219669818878174,1.7525428533554077,-2.350606679916382,-0.27387040853500366,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.809829592704773,-1.9528924226760864,-1.2016706466674805,-2.2839131355285645,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.04265917092561722,-3.3500516414642334,-0.9762647747993469,-0.6102102398872375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.7247471809387207,-3.1818747520446777,-2.483011245727539,-3.2508115768432617,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-3.369899034500122,-1.0084556341171265,0.8265783190727234,1.3536685705184937,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,7.142193794250488,-1.3833414316177368,1.7217119932174683,1.9550645351409912,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.077508449554443,2.731590509414673,-7.932373523712158,3.4375381469726562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.18879035115242004,5.7574052810668945,-5.76203727722168,5.369482040405273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.926472783088684,-0.4910367727279663,-2.470830202102661,-0.14662685990333557,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.164139986038208,0.7718399167060852,-1.0710954666137695,0.7534356117248535,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.000397205352783,-0.8008256554603577,-4.260131359100342,0.007783058099448681,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.30645817518234253,-2.6811366081237793,-1.4094146490097046,1.749045491218567,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.4754558801651,-2.5624442100524902,-1.9021257162094116,2.5386404991149902,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-3.5055553913116455,-0.8113112449645996,-4.607898235321045,-0.13811953365802765,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.3500795364379883,-4.6286115646362305,-0.37188878655433655,4.65162992477417,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.6217880249023438,-7.065115451812744,-2.67238450050354,0.13068512082099915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,8.025297164916992,2.6692190170288086,-3.7734320163726807,-5.732189655303955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.6873811483383179,-0.20609331130981445,-1.0441222190856934,0.3839013874530792,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.528048276901245,-1.2672524452209473,-2.4002761840820312,0.692939043045044,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.1076014041900635,-2.098094940185547,0.018411945551633835,-0.9073518514633179,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.9385313987731934,0.9648933410644531,1.94215726852417,-0.5691367387771606,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.379677414894104,-1.736242413520813,-5.525853633880615,2.438260793685913,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,4.304661750793457,2.705169200897217,2.788572311401367,1.18889319896698,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.080191731452942,-4.674564361572266,1.3337548971176147,2.698198080062866,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.10229170322418213,-1.1079328060150146,1.7839529514312744,-7.060135364532471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.095145225524902,0.0629463866353035,-4.4072747230529785,6.145386695861816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,2.528428316116333,0.2363196164369583,-1.2331050634384155,-0.3054262101650238,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.21099118888378143,-0.34733328223228455,-2.0981626510620117,-0.4444445073604584,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.322484016418457,0.5419180393218994,-1.696517825126648,-2.704733371734619,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.6281425952911377,-1.0814632177352905,-2.492053985595703,2.9590184688568115,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.3574060201644897,2.1510567665100098,-4.671017169952393,-3.7433342933654785,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,6.1318206787109375,0.1789712905883789,0.2731132209300995,3.2529377937316895,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.6609296798706055,4.350693225860596,1.9093278646469116,-3.975022315979004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.308453559875488,-2.2322731018066406,-4.561924457550049,5.878807067871094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-5.266515254974365,4.57960844039917,-1.4012781381607056,-3.83311128616333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.6006160974502563,1.042720079421997,-1.325620412826538,-0.07415685057640076,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.2987810373306274,0.6734247207641602,-3.3205766677856445,0.8348495364189148,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.84116792678833,-1.0118755102157593,-3.813920021057129,-1.6529062986373901,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.294997453689575,-0.5804409980773926,1.1031477451324463,2.4090981483459473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.4513832330703735,0.34185364842414856,-5.455102920532227,0.9736552238464355,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,4.299027442932129,-3.7913269996643066,-4.848207950592041,-2.2218172550201416,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.2977678775787354,-4.90665340423584,-2.7216928005218506,-4.946687698364258,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.575873851776123,1.9621001482009888,2.79355788230896,-5.214812755584717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.2515531778335571,0.9989336729049683,-8.511702537536621,-6.0895209312438965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.1765707731246948,-0.41941171884536743,-1.393175721168518,-0.7612214088439941,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.062638521194458,1.1752805709838867,-0.1190880611538887,-0.6078368425369263,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.9662821888923645,1.6818630695343018,-1.632711410522461,2.25373911857605,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.9890875816345215,0.13313163816928864,-2.069373369216919,3.542295217514038,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.6813337206840515,3.084001302719116,-0.6544991135597229,3.5456573963165283,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.2262089252471924,-5.331279754638672,0.507493257522583,0.5509985685348511,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,4.588927745819092,-5.4984893798828125,-0.6030207276344299,2.4726779460906982,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-4.949588298797607,-1.9991227388381958,-2.2608094215393066,3.666486978530884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.8293344974517822,7.3582940101623535,-6.643976211547852,0.5154311060905457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,2.103619337081909,0.9861478805541992,-1.4467228651046753,-0.41484206914901733,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.456085205078125,0.4792315363883972,-1.0390063524246216,0.26153329014778137,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.1072840690612793,-0.5168138742446899,-1.1194226741790771,2.248790740966797,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.4755010604858398,-0.0658569186925888,0.32429641485214233,1.0714504718780518,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.2275270223617554,-0.34441691637039185,1.0912092924118042,3.833397388458252,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.6416001915931702,3.786604881286621,-6.094507694244385,-1.9160590171813965,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,4.535260200500488,3.341336250305176,-6.2794952392578125,-3.4167680740356445,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.384684085845947,-5.597607612609863,-2.101754903793335,4.621865749359131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-5.9675517082214355,2.73244571685791,1.5251085758209229,2.0372939109802246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.7519946098327637,0.5657637715339661,-2.489725351333618,-0.7538676857948303,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.146771192550659,0.22443915903568268,-3.0261261463165283,-0.6954019665718079,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.2031558752059937,-2.13989520072937,-1.265943169593811,-2.0336382389068604,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.0039849281311035,-0.6152031421661377,2.1558644771575928,-0.031850919127464294,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.5739593505859375,-3.4443840980529785,-3.4489431381225586,2.1392107009887695,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.0755934715270996,-0.7672038078308105,-3.4378085136413574,-5.195067882537842,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-4.258183002471924,-1.5645931959152222,-1.249748945236206,3.0190694332122803,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.630845069885254,-0.4962793290615082,1.7416603565216064,-6.205538749694824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.19031158089637756,0.19449636340141296,-9.688065528869629,-4.033008098602295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.331922173500061,0.8565551042556763,-1.9464281797409058,-0.8130754232406616,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.7885915637016296,-1.3842693567276,-2.3951854705810547,0.42565834522247314,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.3532145023345947,-1.715187668800354,-3.960677146911621,-0.64052814245224,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,5.654585361480713,-0.07549605518579483,-1.8683912754058838,-0.6048619747161865,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.386663019657135,-2.9623730182647705,-5.356626987457275,-1.0083402395248413,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.91068696975708,1.724945306777954,-4.306875228881836,-2.6569972038269043,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,4.0784406661987305,1.5727636814117432,0.7019643187522888,5.710376262664795,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.6683248281478882,7.216220378875732,-1.3498424291610718,-3.1304335594177246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.1101157665252686,-6.704891681671143,1.8750072717666626,-4.555769443511963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,2.382472038269043,-0.05274074524641037,-1.7220959663391113,0.45712578296661377,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.4863665997982025,1.1763513088226318,-0.516287624835968,-0.17842106521129608,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.5485405921936035,-1.6768934726715088,-0.504206657409668,0.5531702041625977,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.44437676668167114,0.7429377436637878,0.6106339693069458,-3.1474485397338867,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,4.859931945800781,3.1936004161834717,-2.2210559844970703,2.1071059703826904,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.1591689586639404,-3.2721173763275146,2.888004779815674,-0.9673699140548706,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,5.238842010498047,-3.0318257808685303,-6.531494617462158,1.6040717363357544,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,6.760782241821289,-0.7874153852462769,-6.999835014343262,-3.349120855331421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,5.691671848297119,0.4935304820537567,5.515238285064697,-3.687802314758301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.6097683906555176,-0.024279577657580376,-2.434330463409424,-0.9291354417800903,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.495198130607605,1.9407634735107422,-1.965122938156128,-1.0773214101791382,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.2408810406923294,0.19471926987171173,-0.10662196576595306,-2.278324842453003,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.99896240234375,-3.0513722896575928,0.24374523758888245,-0.13770239055156708,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.6234335899353027,-1.5578476190567017,-5.671261310577393,-1.9364583492279053,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.750516414642334,0.44268161058425903,-5.937742233276367,3.9620018005371094,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,7.7163004875183105,-3.1028778553009033,-2.63735294342041,-1.312140941619873,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,6.85992431640625,-4.4881792068481445,1.7725582122802734,1.5674229860305786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.5771698951721191,-4.598301410675049,-8.733492851257324,-2.361111879348755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.819522500038147,0.9395028948783875,-1.148982286453247,-0.19232942163944244,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.09286247193813324,0.29906517267227173,-1.3329367637634277,-1.3563525676727295,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.1828831434249878,1.161031723022461,0.8965826630592346,-1.0763752460479736,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.3368563652038574,2.3981993198394775,-4.613234043121338,-0.4042200744152069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.2137813568115234,0.7810199856758118,2.149731159210205,2.428727865219116,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.46707507967948914,-0.946931779384613,3.6635544300079346,0.6983073353767395,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.186058521270752,5.029855728149414,1.7294808626174927,-3.8097593784332275,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
