split,feature_0,feature_1,feature_2,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8
test,6.03306770324707,1.995661973953247,-4.4953718185424805,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.5468878746032715,6.262734889984131,-2.388986825942993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.062430381774902,-8.25327205657959,1.8331100940704346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.12627984583377838,-2.0259411334991455,-2.4033265113830566,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.7057353258132935,-0.9430976510047913,-3.3267464637756348,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.17455407977104187,1.460835337638855,-2.0878381729125977,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.7830801010131836,-2.768479108810425,1.3082811832427979,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-3.1277730464935303,1.5182875394821167,-0.1293075829744339,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,5.278228282928467,-1.2342873811721802,1.978965163230896,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-3.190581798553467,-4.803218364715576,-6.580173969268799,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.2144001722335815,-2.903249979019165,-9.582097053527832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-5.284341812133789,4.665735244750977,1.3453712463378906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.6167147159576416,-0.7338597774505615,-1.0223698616027832,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.43805989623069763,-3.279435873031616,-1.0153740644454956,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.44508978724479675,-2.1412370204925537,-4.473040580749512,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.1726486682891846,-4.275919437408447,-2.2870290279388428,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.6566647291183472,-3.6787667274475098,-6.075977325439453,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.840784788131714,-2.6725656986236572,3.1319937705993652,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,4.04943323135376,4.222629547119141,0.5076029300689697,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-6.920295238494873,-2.001866579055786,0.9807611703872681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.609560489654541,5.484541893005371,-7.3918304443359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.6960777044296265,-1.7247182130813599,-0.799926221370697,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.009183406829834,-2.873600721359253,-0.43833285570144653,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.6140239238739014,0.30958908796310425,-3.1077260971069336,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.1444318294525146,0.2905036211013794,-5.003527641296387,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-3.289301872253418,1.509145975112915,-0.5443264842033386,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,5.776639461517334,1.2770789861679077,-3.04504132270813,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.4627219438552856,5.083425521850586,0.6798380017280579,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.219285011291504,-7.837723255157471,-0.600358247756958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.4888532161712646,-3.6068215370178223,6.4856133460998535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.6739371418952942,-2.2867958545684814,-2.240643262863159,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.1244092732667923,-2.0353758335113525,0.10301140695810318,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.6571162939071655,-0.24249884486198425,-3.361323833465576,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.695884644985199,0.8068968653678894,1.5727051496505737,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-3.3906681537628174,-1.8323183059692383,1.2671869993209839,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.8788168430328369,-0.01711294613778591,-7.571243762969971,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.8032621145248413,-2.0488052368164062,-8.298592567443848,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-7.309127330780029,-2.0196001529693604,-0.549416720867157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.1513633728027344,4.4280781745910645,5.068450927734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.17157895863056183,-1.5210700035095215,-2.6542649269104004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.1794941425323486,-1.5416929721832275,0.15780264139175415,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.4154343605041504,-1.8468855619430542,-0.8678340911865234,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.5045655369758606,-0.7864350080490112,2.2023251056671143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.587881565093994,-1.8551151752471924,-5.715387344360352,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,4.279605388641357,2.035740613937378,-4.961292266845703,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.1387808322906494,-7.71232795715332,0.8025930523872375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.317245006561279,5.478644847869873,-0.20057283341884613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-5.944447994232178,-6.880956172943115,-4.689403533935547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.13197772204875946,-0.7954355478286743,-2.0648441314697266,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.145113468170166,-2.059295654296875,-0.9555827379226685,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.1380815953016281,-3.2331771850585938,-4.097461223602295,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.8470145463943481,0.025113213807344437,-5.1915082931518555,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-3.5798473358154297,-4.18346643447876,-1.447538137435913,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.0198770761489868,-6.3337531089782715,-5.164962291717529,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-5.853952407836914,-1.0966463088989258,-4.488111972808838,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-4.292948246002197,2.13515305519104,-7.000567436218262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.8004281520843506,4.330630302429199,4.293857574462891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.9343591928482056,-0.5398356914520264,-2.0515224933624268,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.29518094658851624,-2.677680015563965,-0.21450911462306976,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.7794158458709717,-3.3867695331573486,-1.1994367837905884,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.142262265086174,-5.038874626159668,-0.09222166985273361,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.4243998527526855,-1.901531457901001,-5.829020023345947,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.3992398977279663,-6.519277572631836,1.312370777130127,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.4541293382644653,-7.420799732208252,-4.728469371795654,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,7.651702880859375,-0.4511789381504059,-5.354782581329346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.7859801054000854,-2.569239854812622,7.075814723968506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.740285336971283,-0.48959746956825256,-1.4257023334503174,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.9226157665252686,0.5017971992492676,-1.3255776166915894,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.3134167194366455,0.15301650762557983,-3.6183929443359375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.669053077697754,-1.1863410472869873,1.655887484550476,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.0835957527160645,0.13574451208114624,-5.782613754272461,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,4.553267478942871,-2.014047622680664,2.709385871887207,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.7232698202133179,-7.1732964515686035,-5.5195393562316895,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,6.772699356079102,0.13903242349624634,3.069596529006958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.1501431465148926,-2.5592520236968994,-10.505078315734863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.4116077721118927,-1.292383074760437,-1.800300121307373,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.9703208208084106,-2.3246493339538574,-2.634050130844116,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.3957197666168213,0.1636361926794052,-3.529224395751953,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.0171759128570557,2.0452663898468018,-3.1248300075531006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-4.399564266204834,-1.2887067794799805,-1.29610276222229,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.396913528442383,-5.611079216003418,-5.638635635375977,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-3.318657636642456,0.5932384133338928,3.7081868648529053,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.855005979537964,-5.18426513671875,4.423647880554199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,7.3029046058654785,-0.24274799227714539,-7.6100873947143555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.4938405752182007,-0.4441799819469452,-1.9326685667037964,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.1587857007980347,-0.460751473903656,-1.9837771654129028,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.6711424589157104,-4.048581123352051,-2.484206438064575,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.3722140789031982,0.22976887226104736,0.39003029465675354,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-3.9034535884857178,-1.992023229598999,-3.8883678913116455,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.9186291694641113,-2.6036102771759033,3.6511266231536865,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,6.93287467956543,-2.393312454223633,1.0249677896499634,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.6022360324859619,-6.401673316955566,-8.007954597473145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,4.074719429016113,-9.654095649719238,-0.7341665029525757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.43710485100746155,-1.4578132629394531,-0.7566524744033813,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.8376325368881226,-2.580115556716919,-0.9360660314559937,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.041949987411499,1.0768837928771973,-2.526149272918701,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.3338611423969269,-2.414583444595337,-5.512256622314453,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.6223210096359253,-6.187535762786865,-2.8455471992492676,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.04345965385437,0.004043790977448225,3.5347847938537598,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.0967479944229126,-0.09529873728752136,-8.411701202392578,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.520601272583008,5.229295253753662,0.3048473596572876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-7.017715930938721,1.4491037130355835,-5.62559175491333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.37439388036727905,-0.5938926339149475,-2.2666337490081787,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.195770502090454,-0.5603131651878357,-1.41684091091156,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.835590124130249,1.014557123184204,-0.7168007493019104,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.447485446929932,-0.5114315152168274,-1.300101399421692,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,4.100213050842285,1.0496711730957031,-4.292089462280273,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-3.245295763015747,-5.960047245025635,-0.8545700907707214,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.8792107105255127,-0.7843521237373352,-8.594366073608398,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.6899018287658691,1.0056166648864746,-9.26223373413086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,4.15785551071167,-7.233827114105225,-7.612953186035156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.033772971481084824,-0.6944296360015869,-1.3304661512374878,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.8780654668807983,-1.3350228071212769,-0.3781176805496216,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.8181446194648743,0.529579222202301,0.05326177552342415,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.600001335144043,-1.4364091157913208,-4.174583911895752,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.5956684350967407,-4.155259609222412,2.273470878601074,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.130309820175171,-0.8193143606185913,4.197968482971191,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.007010817527771,-0.43454211950302124,5.0000715255737305,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.3482038974761963,-4.885526180267334,4.303192138671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,7.8620171546936035,-3.3806893825531006,3.1647284030914307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.2775851786136627,-2.3639347553253174,-1.9013221263885498,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.4533053934574127,-1.2378393411636353,-3.733499050140381,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.6163694858551025,-2.4001352787017822,-3.718724489212036,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.27460137009620667,-3.718295097351074,-4.908915996551514,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,4.336374759674072,-3.1896631717681885,-4.530969142913818,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.98120379447937,-6.12504768371582,-2.8505728244781494,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.0621466636657715,1.41766357421875,4.081390380859375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.41196346282959,3.7415051460266113,2.880615711212158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,7.984062671661377,-2.772629976272583,-6.678936004638672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.2671881318092346,-0.9598958492279053,-2.0118062496185303,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.4394897520542145,-1.9723942279815674,-3.377622604370117,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.816706895828247,1.20569908618927,-0.9999719262123108,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.083551324903965,2.368112087249756,-2.921989679336548,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.6344918012619019,-4.938155651092529,1.6492735147476196,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.419234037399292,1.470338225364685,2.676443099975586,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-3.2328271865844727,4.168597221374512,-3.53749942779541,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.005375385284424,-3.6718943119049072,-9.289613723754883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.0823616981506348,6.450374603271484,2.346472978591919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.0928730964660645,-0.8314593434333801,-1.1252251863479614,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.2503851652145386,0.460003137588501,-1.693190574645996,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.1526397466659546,-3.1143581867218018,-4.156278133392334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.489199161529541,-0.6005932092666626,-1.916028380393982,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.0624901056289673,-0.5325312614440918,-6.384418964385986,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.6808724403381348,1.5182958841323853,2.4638895988464355,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-5.502867698669434,-1.5156946182250977,-5.211600303649902,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.04357807710766792,-9.121621131896973,-3.830217123031616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-8.193453788757324,-1.3556472063064575,-3.7587382793426514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.08919548988342285,-0.5696458220481873,-1.5655099153518677,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.3520228862762451,-1.4641814231872559,-1.2244873046875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.4195972681045532,-0.6763704419136047,0.3636852204799652,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.5524710416793823,1.7944999933242798,0.42170169949531555,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.645152747631073,0.3101247549057007,2.9435415267944336,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.366424560546875,2.6472887992858887,2.2833523750305176,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.947355329990387,5.416622161865234,-3.1895804405212402,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.993923664093018,-3.689946413040161,-7.180375099182129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,7.542562484741211,-4.382143020629883,-6.618683338165283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.3361896276474,-0.9647341966629028,-2.210441827774048,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.301743984222412,-0.7586904764175415,-0.0037661301903426647,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.540428876876831,-0.7562165856361389,0.9565392732620239,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.1566025018692017,-5.017442226409912,-2.010016679763794,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.8086172342300415,-2.5620903968811035,-6.412784099578857,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,6.39825963973999,-2.55010986328125,-0.8196721076965332,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.5595155954360962,-5.6204962730407715,-7.347833633422852,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.190843105316162,-7.29156494140625,3.022042751312256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-8.2842378616333,-2.2565712928771973,-3.0725786685943604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.3662267923355103,-0.808461606502533,-1.7863147258758545,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.8873727917671204,-0.5195572376251221,-3.5033862590789795,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.8491538763046265,-4.10349702835083,-1.2990407943725586,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.1395759582519531,-4.851539611816406,-2.8833940029144287,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,5.4689178466796875,-1.58574378490448,-0.7185055613517761,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.7674410343170166,3.5093204975128174,-5.157290458679199,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.6865211725234985,-7.077795505523682,-5.720285415649414,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-6.714293479919434,-4.392421245574951,-0.3318755328655243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.751647472381592,-8.91710090637207,-6.230952739715576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.5457961559295654,-2.026594638824463,-0.9494144916534424,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.614810049533844,-1.3228834867477417,-3.3480043411254883,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.92344331741333,-1.1142187118530273,-3.372588872909546,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.33612290024757385,-3.577644109725952,1.4976115226745605,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.30681681632995605,-0.7214223742485046,3.1247482299804688,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.10348644852638245,-5.509596347808838,-6.0858941078186035,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.1038281917572021,0.8663995862007141,-8.143601417541504,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.337282419204712,1.9945247173309326,-7.82784366607666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.954150438308716,0.21254971623420715,-9.34743595123291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.4903756380081177,-1.7744557857513428,-1.534710168838501,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.33171752095222473,-1.8138269186019897,0.19985350966453552,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.3573858737945557,-0.6936890482902527,-2.609191656112671,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.8714869022369385,1.7734419107437134,-1.021809458732605,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.05911533907055855,-4.067944049835205,2.4489505290985107,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.2758808135986328,2.6965084075927734,-6.05221700668335,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-3.774388313293457,-6.876184463500977,-2.308269500732422,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.406562328338623,-1.2463585138320923,4.630277633666992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-7.802297115325928,1.825059413909912,-1.2820940017700195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.014722502790391445,-2.150284767150879,-2.091383457183838,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.87885582447052,0.5377627611160278,-1.4905951023101807,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.7355411052703857,-4.178916931152344,-2.0021772384643555,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.7000393867492676,-2.5735442638397217,1.8653433322906494,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,5.023470401763916,-0.13801872730255127,-3.6406784057617188,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,4.6895294189453125,1.4081648588180542,-5.075105667114258,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-5.121485233306885,2.043754816055298,-3.865877628326416,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-5.759675979614258,-5.9683661460876465,0.03411140292882919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,7.200909614562988,-2.73417592048645,-7.697680950164795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.008005333133041859,-1.0097612142562866,-2.442763566970825,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.2298702597618103,-1.4216270446777344,-3.5754382610321045,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.4170126914978027,-1.1990487575531006,-2.690373420715332,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.33316314220428467,-0.5741397738456726,-5.647217273712158,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.1135058403015137,-5.607818126678467,0.9373794794082642,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.9666302800178528,1.2980904579162598,3.3734500408172607,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-6.162863254547119,0.34506121277809143,-1.0900965929031372,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,7.7850260734558105,2.049694538116455,-1.6800869703292847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,4.003512859344482,-8.189496994018555,3.0998342037200928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.1706046611070633,-2.329714059829712,-1.6385166645050049,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.1777222156524658,-0.45754098892211914,-3.3918278217315674,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
