split,feature_0,feature_1,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9
test,-2.851922035217285,-4.981035232543945,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,5.105389595031738,5.297735214233398,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.313927173614502,-7.574037551879883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,9.715531349182129,0.6516242623329163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-9.168769836425781,-1.4216322898864746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.4906452894210815,-0.8628432154655457,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.6925606727600098,0.30830249190330505,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.632092833518982,2.682870626449585,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.306217670440674,3.500868797302246,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.357320308685303,3.2811086177825928,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.6490509510040283,5.647582054138184,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,5.141400337219238,5.268970012664795,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.4751916527748108,-8.090837478637695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,9.671122550964355,1.036942958831787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.1109880208969116,-10.179571151733398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.14989206194877625,-0.6124411821365356,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.30609405040740967,-1.8814934492111206,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.1580402851104736,1.609462857246399,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.541755676269531,-1.4733089208602905,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-4.211416721343994,-0.7679910659790039,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-5.179898262023926,-1.0701626539230347,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.7624955177307129,-7.0195512771606445,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,6.077306747436523,5.786400318145752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-6.621565818786621,-5.342702388763428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.0399169921875,8.589764595031738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.2046951055526733,-1.0788987874984741,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.07169539481401443,1.6938782930374146,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.3925342559814453,1.242794156074524,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.754229545593262,-0.239431694149971,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.8193837404251099,-4.9317240715026855,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-4.631223201751709,2.4585113525390625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,4.5156941413879395,5.717809677124023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-7.143326759338379,1.088025450706482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-6.684523105621338,-5.251458168029785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-7.898368835449219,-5.198543071746826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.1704702079296112,0.1939018964767456,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.7049927711486816,-0.6285526156425476,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.369544744491577,-2.7141478061676025,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.9142794609069824,-1.7794783115386963,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.4642271995544434,4.016200542449951,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-5.229083061218262,-0.6282907128334045,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-6.243448257446289,-0.020108584314584732,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-7.1601176261901855,0.9791693687438965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-7.173859119415283,-4.445001125335693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,8.091898918151855,-6.980323791503906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.1496686935424805,-1.104570746421814,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.6665540337562561,-2.183985948562622,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.5957362651824951,1.678472876548767,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.226958751678467,-3.905080556869507,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.7068610191345215,-3.2485270500183105,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.9078700542449951,-6.074042797088623,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.8979976177215576,6.068591594696045,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.981181025505066,7.331759452819824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-5.37828254699707,6.401025295257568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,10.699365615844727,-1.235394835472107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.551275610923767,-0.7903152108192444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.168578863143921,-1.6003602743148804,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.7520158290863037,-0.06173229217529297,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.52133321762085,1.1600427627563477,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.280132532119751,4.381340980529785,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.492575764656067,-5.74921989440918,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.4944947063922882,6.701730728149414,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,8.07627010345459,-3.4097366333007812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,9.742776870727539,-0.6468586325645447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.0083634853363037,9.424803733825684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.30870991945266724,0.7091694474220276,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.2423341274261475,-0.07500168681144714,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.18296204507350922,-3.035661458969116,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.1454126834869385,2.569070816040039,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.6120235919952393,2.2497901916503906,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.8015289306640625,5.454113960266113,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,5.26775598526001,-5.536747932434082,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-7.240799427032471,0.0857071653008461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,8.953285217285156,3.526400327682495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-9.24405574798584,-0.3506603538990021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.140799880027771,0.736485481262207,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.730927586555481,1.559572696685791,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.6423205137252808,-3.0515711307525635,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.347963571548462,-3.2313144207000732,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.059437274932861,-3.937986373901367,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-5.136866569519043,0.9501951336860657,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.068899393081665,6.219379901885986,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-6.835463047027588,2.342144012451172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.25406157970428467,-9.12922477722168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,10.75438404083252,-0.24972523748874664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.060961466282606125,0.5344107747077942,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.661010980606079,-0.7905316352844238,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.164407730102539,-2.834019422531128,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.5770789980888367,3.5859005451202393,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,5.603554725646973,1.033713936805725,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,4.664384365081787,-4.7371320724487305,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.7022721767425537,-6.272805690765381,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,4.0192179679870605,-7.489498138427734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.2610125541687012,8.585470199584961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.83332359790802,9.6871976852417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.7541691064834595,-0.15699617564678192,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.636082410812378,-0.8641406893730164,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.5053942203521729,-2.1588618755340576,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.748892784118652,0.02744070626795292,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.9673380851745605,2.5071656703948975,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-5.000772476196289,-1.8817522525787354,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,7.08046817779541,2.8112804889678955,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,8.577207565307617,1.489371418952942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.529923915863037,-7.814565658569336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.43473219871521,9.671920776367188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.00637095607817173,-0.8347249627113342,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.6343938112258911,-2.182309627532959,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.4913969039916992,-3.0940358638763428,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.2420654296875,-0.3495229482650757,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.819588303565979,4.100521564483643,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.005967617034912,-6.1806559562683105,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-3.051337242126465,-6.060865879058838,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-5.400400638580322,4.924468517303467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,6.6977972984313965,6.5726447105407715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-8.971640586853027,2.137970447540283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.12538647651672363,0.28909727931022644,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.165766716003418,0.372859388589859,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.028128981590271,-3.1734275817871094,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.236733436584473,1.782490849494934,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.510404109954834,-2.79549241065979,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-4.428928852081299,2.8358564376831055,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-6.1446638107299805,0.9974305033683777,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,6.33818244934082,-5.915101528167725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.6721195578575134,8.813697814941406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.337664604187012,-8.792257308959961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.14943015575408936,0.24157047271728516,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.8920587301254272,1.8093453645706177,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.194688558578491,0.3634119927883148,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.57740318775177,-4.100381374359131,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.5232601165771484,3.589749574661255,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.772928476333618,-5.836260795593262,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,7.752800941467285,-0.02777339704334736,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,8.721994400024414,0.5354815721511841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.5415422916412354,8.811553955078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,10.037174224853516,3.533428907394409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.9790700674057007,0.7885536551475525,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.4105775356292725,0.9355465769767761,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.9709548950195312,-2.2077345848083496,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.1715965270996094,-0.9508278965950012,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.7846779823303223,-4.16317892074585,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.978663444519043,4.511185169219971,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.8612571954727173,6.306945323944092,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-6.846573829650879,-2.6803877353668213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,8.766485214233398,3.9140145778656006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,5.520079612731934,8.60555362701416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.0499909333884716,-0.7797707319259644,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.1380336284637451,0.4605931043624878,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.735241413116455,0.154226616024971,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.653163909912109,-1.0809670686721802,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.099869728088379,3.5301337242126465,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-4.667721271514893,-2.754692316055298,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,6.097084045410156,-4.70894718170166,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.40545669198036194,7.806453704833984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.017418146133423,-8.357336044311523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,10.268827438354492,-3.264761209487915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.3833848834037781,-1.1144763231277466,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.35758787393569946,-2.1461262702941895,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.3428125381469727,1.3310106992721558,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.9694285988807678,3.8083016872406006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.88503098487854,-2.0497753620147705,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.7174718379974365,5.483915328979492,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,6.5631818771362305,-4.0923590660095215,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.195251226425171,-7.804530620574951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.820794701576233,8.437729835510254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-7.433040142059326,5.555395126342773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.674190878868103,0.20692379772663116,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.0793304443359375,-1.6842756271362305,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.5464587211608887,0.9120079874992371,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.6579935550689697,3.3321781158447266,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.8487503528594971,4.550034523010254,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,4.16922664642334,-5.119507312774658,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-6.208158016204834,-0.9071550369262695,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.5245798826217651,-8.148782730102539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,7.7790846824646,-5.81233024597168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-7.412831783294678,-5.955955505371094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.24385002255439758,-0.13004665076732635,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.6489425301551819,1.2388924360275269,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.063429832458496,0.8430449366569519,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.3441078662872314,3.770395278930664,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,5.164879322052002,-2.5416250228881836,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-3.5821080207824707,3.9605283737182617,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.530078172683716,5.995577812194824,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.1045061349868774,-8.178268432617188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,6.6861677169799805,6.5828537940979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.7849875688552856,9.760848045349121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.23049050569534302,-0.013816583901643753,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.2318956851959229,0.04620470479130745,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.4947662353515625,2.2577977180480957,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.8209468126296997,-3.2464182376861572,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.315680742263794,2.7180240154266357,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-4.136451244354248,-3.661228656768799,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-6.190008640289307,-1.064892053604126,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,8.154147148132324,2.854884386062622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.9520437121391296,-9.183757781982422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.014573812484741,9.555352210998535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.8189523220062256,-1.183850884437561,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.1125675439834595,0.5308264493942261,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.3167699575424194,2.760930061340332,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.310927867889404,-2.016892433166504,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,5.7544074058532715,-0.2283695638179779,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.0897183418273926,5.341024398803711,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,4.397576808929443,5.791418552398682,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.5397496223449707,-8.080523490905762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-6.964273452758789,-4.814011096954346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-6.5327863693237305,-7.0338568687438965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.8197469711303711,0.8119504451751709,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.4337074756622314,0.9006097316741943,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.7063825130462646,-1.901624321937561,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.61520528793335,-1.2326480150222778,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.6084007024765015,4.624716281890869,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-3.356630325317383,-4.556037425994873,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,7.564690113067627,1.4334895610809326,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-6.4280314445495605,3.33685564994812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,6.816580772399902,6.466311454772949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,5.477756023406982,8.628363609313965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.735694169998169,-0.3793924152851105,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.2272768020629883,-0.45465055108070374,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.10108085721731186,-3.1138808727264404,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.1482088565826416,0.6905345320701599,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.6855295896530151,4.178228378295898,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.37505146861076355,-6.173908233642578,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.8679781556129456,-7.185006141662598,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-6.678107738494873,2.7729671001434326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-8.043598175048828,1.7093137502670288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-9.181838035583496,-1.3117327690124512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.21768049895763397,0.04794463515281677,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.556888997554779,1.324052095413208,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.609855055809021,-2.032383441925049,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.7869060039520264,-2.794572591781616,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.4119107127189636,4.67609977722168,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.8509719371795654,-5.32522439956665,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.10374131798744202,-7.133101463317871,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
