split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,class_0,class_1,class_2,class_3
test,0.7608919739723206,1.233035683631897,1.716125726699829,-0.03863644227385521,-1.6005301475524902,1.4245226383209229,1.1348859071731567,-0.8342546820640564,1.4094921350479126,0.0,0.0,1.0,0.0
test,1.117489218711853,0.6845276355743408,-0.7744947075843811,-1.6984225511550903,0.42363905906677246,0.6389761567115784,2.5572597980499268,-0.5922582745552063,-2.183645009994507,0.0,0.0,0.0,1.0
test,0.740773618221283,1.4088608026504517,-0.1663123369216919,0.31682702898979187,-2.161524534225464,0.46448954939842224,0.7633280158042908,-0.4731491208076477,-0.9517196416854858,1.0,0.0,0.0,0.0
test,0.48992159962654114,0.9637042880058289,-0.9590458869934082,1.2434790134429932,-0.7455964684486389,0.609865665435791,0.8554877638816833,0.813026487827301,-0.5272827744483948,0.0,1.0,0.0,0.0
test,1.5282045602798462,1.040784239768982,-0.06397347897291183,-0.22999653220176697,-2.9851560592651367,-0.3655097484588623,-1.257193684577942,-1.1027151346206665,0.47396042943000793,0.0,0.0,1.0,0.0
test,1.228855848312378,1.6262377500534058,1.633565068244934,1.1227933168411255,0.9010688662528992,0.04640275985002518,1.3424670696258545,-0.6028815507888794,2.020808458328247,0.0,0.0,0.0,1.0
test,1.2784125804901123,1.8058995008468628,0.4364277422428131,0.5195059776306152,-1.5564448833465576,-0.031486235558986664,0.6059886813163757,-0.48763927817344666,-0.27510637044906616,1.0,0.0,0.0,0.0
test,0.8995521664619446,1.2142138481140137,0.3201083838939667,1.598557710647583,-1.4941545724868774,0.84800785779953,-0.6651337146759033,-0.8283419609069824,0.05112401023507118,0.0,1.0,0.0,0.0
test,1.550265908241272,0.9973952174186707,-0.9299051761627197,0.9120367169380188,-0.38209068775177,1.3582810163497925,0.8144242763519287,-0.06878886371850967,1.9555848836898804,0.0,0.0,1.0,0.0
test,-0.28149765729904175,1.2568693161010742,-0.5464304089546204,-1.3326510190963745,-2.2907023429870605,-0.6611588001251221,1.4838886260986328,2.1841237545013428,-1.3992103338241577,0.0,0.0,0.0,1.0
test,0.8876986503601074,2.182769536972046,-0.06704435497522354,0.4914441704750061,-1.3860409259796143,0.018803615123033524,1.124358892440796,-0.27339425683021545,-0.6900686025619507,1.0,0.0,0.0,0.0
test,1.1915699243545532,1.451104998588562,-0.3045909106731415,1.2752678394317627,-0.3127713203430176,1.5608956813812256,0.7101372480392456,-1.3127474784851074,0.03510782867670059,0.0,1.0,0.0,0.0
test,0.2409505546092987,2.3182003498077393,-2.342777729034424,-0.25669965147972107,-2.218893051147461,1.6172513961791992,-0.2273154854774475,0.021051693707704544,-0.6519811749458313,0.0,0.0,1.0,0.0
test,1.6701033115386963,2.2107067108154297,-2.8325679302215576,0.807752251625061,-0.6958876252174377,1.332809567451477,-1.6693862676620483,-0.2455664575099945,-1.62368905544281,0.0,0.0,0.0,1.0
test,0.5216960310935974,1.2893152236938477,0.06058327481150627,0.9177836179733276,-1.4415611028671265,0.7035496234893799,0.604812741279602,-0.8010743856430054,0.18149834871292114,1.0,0.0,0.0,0.0
test,-0.06743481010198593,1.9078459739685059,-1.2379577159881592,0.5122456550598145,-0.4027665853500366,0.8776800036430359,1.2856602668762207,-0.7697266936302185,0.27062729001045227,0.0,1.0,0.0,0.0
test,-1.1168373823165894,1.7600369453430176,-1.7836456298828125,0.7112705707550049,-1.2814993858337402,-1.0028610229492188,0.8673419952392578,0.032399244606494904,-0.8642893433570862,0.0,0.0,1.0,0.0
test,0.2488590031862259,0.09047065675258636,-1.2138042449951172,1.4089908599853516,0.08773919194936752,1.911394476890564,0.9832896590232849,-3.178722620010376,0.18107643723487854,0.0,0.0,0.0,1.0
test,0.5609573721885681,1.3878792524337769,0.11426892876625061,0.8176806569099426,-1.295164942741394,0.09279825538396835,1.1960201263427734,-0.3867267370223999,-0.7370123863220215,1.0,0.0,0.0,0.0
test,0.7393720149993896,0.10809764266014099,-0.9967308044433594,0.41141781210899353,-1.8198578357696533,1.320318579673767,1.0709621906280518,-0.5153067708015442,0.10811533778905869,0.0,1.0,0.0,0.0
test,2.11330509185791,0.683842122554779,-0.14434725046157837,0.8236336708068848,-0.5960657000541687,1.3334332704544067,1.0215965509414673,-1.1940550804138184,-2.514023542404175,0.0,0.0,1.0,0.0
test,-1.0909450054168701,1.5225625038146973,-0.6465000510215759,-0.8133910298347473,-0.09149299561977386,0.07907477021217346,-1.1537456512451172,1.625216007232666,0.18417640030384064,0.0,0.0,0.0,1.0
test,0.5816943645477295,1.3733736276626587,0.2673736810684204,0.022919807583093643,-1.5876575708389282,0.08231548219919205,0.33849966526031494,-0.33285847306251526,-0.1792300045490265,1.0,0.0,0.0,0.0
test,1.198643684387207,1.0947182178497314,-1.5311329364776611,0.532339870929718,-0.9227088689804077,0.3662717342376709,0.08771774172782898,0.4718897044658661,0.34613069891929626,0.0,1.0,0.0,0.0
test,3.0946574211120605,1.3898626565933228,-0.6220628023147583,0.9858821034431458,-1.3459291458129883,2.1437013149261475,0.2529909014701843,-0.1480201929807663,-1.0253149271011353,0.0,0.0,1.0,0.0
test,1.226881742477417,-0.6804548501968384,-0.691784679889679,0.14558562636375427,-1.3917641639709473,1.4986530542373657,2.3848838806152344,-1.8931471109390259,1.7988766431808472,0.0,0.0,0.0,1.0
test,1.2065271139144897,1.580224633216858,-0.4116564989089966,0.993529200553894,-2.0791144371032715,0.09908788651227951,0.9203863739967346,-0.5967195630073547,-0.3019837439060211,1.0,0.0,0.0,0.0
test,2.1934003829956055,1.9787570238113403,0.2825441062450409,0.9516997933387756,-0.7401311993598938,-0.20128096640110016,-0.07914768904447556,-0.18108949065208435,-0.5228428244590759,0.0,1.0,0.0,0.0
test,-0.14299485087394714,2.5977606773376465,-0.173477903008461,0.7344652414321899,-1.0766363143920898,2.2107667922973633,0.6949685215950012,0.7970260381698608,-1.622398853302002,0.0,0.0,1.0,0.0
test,2.9329779148101807,1.422607421875,-0.16538265347480774,0.21770979464054108,-0.3320064842700958,-2.3850033283233643,1.7392699718475342,0.280653715133667,0.550059974193573,0.0,0.0,0.0,1.0
origin,0.8942973404453912,1.5589720258590358,-0.3042798467082944,0.4684380636633636,-1.4131104839104096,0.4148280765155186,0.6650773024703452,-0.5690881378888246,-0.3768903870415935,,,,
