split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7
test,5.8295512199401855,2.7811145782470703,-1.5846803188323975,-1.9174379110336304,0.9361990690231323,-1.9903610944747925,2.692272424697876,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.022328054532408714,-2.288576602935791,-0.88970547914505,0.6061305403709412,-0.3019053637981415,-5.752642631530762,1.9774980545043945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,2.088989019393921,2.089223623275757,0.11602067947387695,0.1915052831172943,-1.0809311866760254,0.4789960980415344,-0.7010992765426636,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.0960501432418823,1.7572689056396484,1.3187586069107056,-0.36917799711227417,-0.42005816102027893,-0.5834115147590637,-2.035928726196289,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.9255149364471436,3.46207594871521,-1.2645145654678345,-0.8400565385818481,-3.0704433917999268,-0.6197063326835632,-0.6771723031997681,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.623542845249176,3.059577226638794,-0.797235369682312,1.5209816694259644,-1.0489197969436646,-3.141908884048462,-0.7455787062644958,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.5883102416992188,2.151323080062866,4.312603950500488,2.0409491062164307,-1.5850882530212402,-0.17487084865570068,-2.129047393798828,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,5.136279106140137,4.182430267333984,2.1761984825134277,-0.7502007484436035,-0.6904088258743286,-3.041656017303467,0.16865992546081543,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.1941213607788086,-0.9925757050514221,-0.1467844545841217,-0.9031462669372559,-5.462677955627441,4.384918689727783,0.011191735044121742,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.0103328227996826,4.584031105041504,-2.0066897869110107,1.0083608627319336,3.089313507080078,5.1188507080078125,-1.505671501159668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.6733275651931763,2.2028427124023438,-0.14938318729400635,-0.6144870519638062,-1.2109001874923706,-0.6778457760810852,-1.185194492340088,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.7305395603179932,1.439828634262085,0.18250149488449097,-1.079550862312317,0.38119617104530334,0.25936275720596313,-0.7241639494895935,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.38431718945503235,3.2955081462860107,0.46434104442596436,0.2880774438381195,0.3721349537372589,1.5808573961257935,-0.7588232159614563,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.4965428411960602,2.8419718742370605,1.79594886302948,-0.7172800302505493,0.7713675498962402,-0.9754500389099121,-2.581721305847168,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.27604085206985474,1.2031034231185913,0.7253772616386414,-0.897141695022583,-2.991655111312866,3.5974388122558594,-3.3089756965637207,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.000665307044983,0.4799181818962097,-5.025479316711426,-1.1720526218414307,-2.168457269668579,-0.7032438516616821,-2.0226402282714844,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.8046225309371948,0.5967563986778259,3.095355987548828,-2.5517241954803467,0.05123740807175636,-3.0196495056152344,-5.64706563949585,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.646527051925659,2.049344539642334,-0.7750027775764465,-6.759158611297607,0.2417973279953003,-2.0441322326660156,1.7618297338485718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.9898934364318848,1.8592008352279663,0.09562839567661285,-0.9547024369239807,-1.1187793016433716,-0.04372812807559967,-1.0807121992111206,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.6616339683532715,0.9723570942878723,-0.24689698219299316,1.0713294744491577,-0.4072517454624176,-0.9729083776473999,-1.2166754007339478,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.3910748958587646,-0.240379199385643,1.1856930255889893,-0.7893110513687134,-0.7034226655960083,-1.1686556339263916,-0.4996291697025299,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.912613868713379,3.4829587936401367,-2.9925668239593506,-0.07912926375865936,-0.4748358726501465,-1.203840970993042,-1.202308177947998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.7428803443908691,2.400308847427368,-1.1179673671722412,4.27847957611084,-1.1668487787246704,-1.4260611534118652,-2.1948633193969727,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.3825874328613281,3.9907917976379395,3.288292407989502,-1.798522710800171,1.8712893724441528,2.139369487762451,0.6876509189605713,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.1403863430023193,1.776247262954712,5.517857074737549,-1.837401270866394,-5.105554103851318,-0.6252551674842834,-0.9168666005134583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.3164594173431396,6.121462821960449,-3.6116974353790283,-0.8342462182044983,-2.199103355407715,1.955049753189087,3.795581340789795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.424965500831604,1.9575737714767456,0.024824829772114754,-0.3563211262226105,-1.509567141532898,0.6843182444572449,-1.7605068683624268,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.8604236841201782,2.883815050125122,-0.037472017109394073,-1.1263632774353027,-1.1761428117752075,0.4407173693180084,-2.228802442550659,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.3349411487579346,4.160642147064209,-0.2160651832818985,0.30054089426994324,-2.147242307662964,-0.17576393485069275,0.1369098722934723,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.3075348138809204,-0.20862628519535065,-0.257999449968338,1.9644279479980469,-3.5812880992889404,1.5136469602584839,-1.0490233898162842,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,5.306107044219971,2.854551076889038,-0.18632332980632782,-1.9279003143310547,-0.47245246171951294,1.8827791213989258,-2.4296388626098633,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.8979766964912415,0.16715560853481293,4.444468975067139,-2.668405294418335,-1.4441267251968384,-1.1452908515930176,-1.139426350593567,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.3243093490600586,-0.36947494745254517,-1.992007851600647,-5.303897380828857,-0.23120376467704773,2.386516571044922,-3.0445034503936768,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.19997501373291,-0.8416707515716553,1.281103491783142,4.658602714538574,-1.6445684432983398,5.141631126403809,0.7017955780029297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.3680188655853271,2.2990100383758545,-0.6329291462898254,0.14349478483200073,-0.9526740908622742,-0.10692433267831802,-1.4904954433441162,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.1686595678329468,2.3021669387817383,-1.1845099925994873,-0.11894790828227997,-2.7255938053131104,0.0297593604773283,-1.5036134719848633,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.4371700286865234,3.0755441188812256,1.514610767364502,0.1958693563938141,0.36440858244895935,-0.013452347368001938,0.3867017924785614,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.13927306234836578,3.3628671169281006,-0.17687270045280457,-2.4917972087860107,-0.6135416030883789,-2.1720974445343018,-0.8246841430664062,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.811960458755493,2.352757453918457,-3.7534050941467285,0.28655219078063965,-0.6729112863540649,0.5950640439987183,1.011826515197754,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.003519058227539,-0.07205932587385178,3.063960552215576,-1.8415861129760742,2.4219372272491455,0.7344597578048706,-1.201241374015808,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.2944430708885193,3.5090575218200684,4.0281662940979,3.0087013244628906,2.7537951469421387,-0.04737882688641548,-1.7520455121994019,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.370098829269409,2.881423234939575,3.573463201522827,-2.1635830402374268,-2.6513588428497314,-5.332334518432617,-0.6035001873970032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.6378355026245117,2.212517261505127,-0.19032780826091766,0.44876277446746826,-0.8488855361938477,-0.38132038712501526,-1.3218200206756592,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.1932384967803955,2.090858221054077,0.33296307921409607,-0.5411180853843689,-2.216586112976074,-1.4037694931030273,-0.8566112518310547,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.0520268976688385,1.342739224433899,-0.8024540543556213,1.7408453226089478,-2.351922035217285,1.2579808235168457,-1.3071637153625488,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.8737412691116333,1.1951167583465576,-2.24790096282959,1.3046913146972656,0.13720043003559113,0.7222658395767212,1.3378429412841797,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.205262541770935,4.287619113922119,0.001954880077391863,-1.3826234340667725,-2.852027177810669,2.745703935623169,-1.6272157430648804,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.432133436203003,-3.0644426345825195,-1.6773054599761963,1.3853492736816406,-3.042926073074341,1.1715728044509888,0.35122641921043396,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.42162859439849854,6.3684844970703125,-0.9388858675956726,1.2350858449935913,1.7992358207702637,1.5949288606643677,-4.6114654541015625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.614938497543335,1.3556904792785645,-3.9303715229034424,-1.2743836641311646,0.3876885771751404,2.0063154697418213,2.790328025817871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.3229426145553589,1.3488624095916748,-0.3345986604690552,-0.756155252456665,-0.7998862862586975,-0.1104419082403183,-0.7981833219528198,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.686201572418213,1.7356646060943604,0.007007370237261057,-0.12668202817440033,-2.2902653217315674,-1.0930606126785278,-1.4423576593399048,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.8096985816955566,1.2639567852020264,-1.5981746912002563,-1.7366561889648438,-1.1417062282562256,-0.3333490788936615,0.685140073299408,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.15855690836906433,2.189742088317871,-2.84525990486145,-1.804872989654541,-2.2541518211364746,0.9720423221588135,-1.9214754104614258,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.1300129890441895,2.3948216438293457,0.9891802668571472,2.089165449142456,0.7386378049850464,-0.9984947443008423,-1.9098118543624878,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.8415782451629639,-1.5913554430007935,3.137467622756958,0.7271820306777954,0.6651600003242493,-2.3608005046844482,-3.1343495845794678,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.713801145553589,0.40506231784820557,2.4174487590789795,-3.437936544418335,-1.8451895713806152,4.84947395324707,0.22464828193187714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.288670063018799,-4.43212890625,0.863878071308136,-0.580685019493103,-0.6415680050849915,4.664185047149658,0.3197728097438812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.7498785257339478,1.4753905534744263,0.49534791707992554,0.15035507082939148,-1.3345117568969727,0.11289900541305542,-0.8888270854949951,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.8910069465637207,2.3988797664642334,0.5536394715309143,-0.18096287548542023,-1.3107646703720093,0.8629999160766602,-0.35209333896636963,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.048349808901548386,2.2729320526123047,0.6975845694541931,-2.457254648208618,-1.7344781160354614,-0.28484266996383667,-0.5667089223861694,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.8347225189208984,-1.531469464302063,-0.14270277321338654,-0.8863978981971741,-0.2980635166168213,-0.6339164972305298,-0.014763513579964638,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.4199841022491455,-1.6697190999984741,0.25769907236099243,-0.4743484854698181,-0.21344050765037537,-3.1687183380126953,-0.36462050676345825,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,5.419455528259277,2.52356219291687,-2.7747628688812256,1.8668718338012695,-0.9360290169715881,-2.6032261848449707,-0.07220617681741714,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.134507179260254,-3.630748748779297,0.9647472500801086,0.4730495810508728,-4.48269510269165,-1.0517241954803467,-1.3374202251434326,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,4.67348051071167,0.0937475636601448,-2.974008798599243,-3.9301435947418213,3.553502321243286,2.0471723079681396,-1.836820125579834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.6290515661239624,1.2364721298217773,0.09120291471481323,0.2928807735443115,-1.7853678464889526,-0.12580381333827972,-0.6814649105072021,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.7562971115112305,1.7871458530426025,-0.7925491333007812,-0.24554748833179474,-2.50636625289917,-0.04667087644338608,-0.695746660232544,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.9074215292930603,3.39379620552063,1.0973775386810303,-0.9088481664657593,-1.7322678565979004,1.882254958152771,-1.8959122896194458,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.610895872116089,2.2162063121795654,-1.6010196208953857,-0.5754268169403076,-0.6181439161300659,0.40212056040763855,-4.446950912475586,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.7427049875259399,-1.7454745769500732,2.3068687915802,0.6808351278305054,-2.0411810874938965,-0.4523944556713104,-0.22719711065292358,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.3673417568206787,-0.5160207748413086,1.696230173110962,2.6321606636047363,-3.3783504962921143,-3.398587942123413,-1.3155262470245361,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.436373472213745,0.37399888038635254,-4.352828502655029,-3.6412665843963623,-2.133455991744995,3.8151469230651855,-0.7134406566619873,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.6764307022094727,-2.608278751373291,-1.8847883939743042,-0.8927271962165833,-6.198090076446533,3.4145336151123047,-1.7752323150634766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.787495493888855,1.6742091178894043,-0.8377963900566101,-0.5215291380882263,-1.5340524911880493,0.10439606755971909,-1.0511064529418945,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.6831560134887695,0.3309808671474457,0.5197771787643433,-1.0025246143341064,-1.6322364807128906,0.2805340886116028,-0.836294949054718,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.2207181304693222,0.7919856309890747,-0.9811663031578064,-0.34876397252082825,-3.405088424682617,-0.6723312139511108,-1.7542190551757812,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.5644609928131104,2.239966630935669,0.5212777256965637,2.3095040321350098,0.07385838776826859,-0.8190006613731384,0.49077391624450684,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.251184105873108,2.7642440795898438,2.352229118347168,-2.444194793701172,0.1858300417661667,3.3421149253845215,-1.3214701414108276,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.2269366830587387,-2.170273780822754,0.4094858467578888,-1.0679926872253418,-0.9449182748794556,-3.6201651096343994,0.9793238043785095,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.358809232711792,3.309619188308716,-0.07865268737077713,-0.8483865857124329,2.0206518173217773,-1.5792936086654663,-4.184176921844482,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.5190110802650452,-1.709401249885559,4.182241916656494,2.9940197467803955,-5.444270610809326,1.3607465028762817,-3.128107786178589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.4647852182388306,1.7794251441955566,-0.05340825766324997,-0.9431065320968628,-1.7903999090194702,0.31844955682754517,-1.1369035243988037,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.8228379487991333,2.1625776290893555,0.6464599967002869,-1.3653286695480347,-2.008159637451172,-0.46167874336242676,-2.063399076461792,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.0697369575500488,0.6713575720787048,1.3547096252441406,-0.3350057303905487,-2.0989460945129395,1.9711276292800903,0.032839253544807434,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.2859699726104736,2.988391876220703,-1.518084168434143,1.1723285913467407,0.4220393896102905,-2.0290579795837402,-0.7641266584396362,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.055959902703762054,1.5922678709030151,-2.4065821170806885,-2.301849842071533,0.35292622447013855,2.657757043838501,0.7150855660438538,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.4560784101486206,-0.12878376245498657,3.0932297706604004,3.1272072792053223,-0.608652651309967,2.5781588554382324,0.10713674128055573,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.540011405944824,4.487586498260498,1.0410542488098145,-0.5544909834861755,-1.853448748588562,-1.4996815919876099,2.4714787006378174,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.219352960586548,-0.4018944799900055,-2.899205207824707,-1.0185614824295044,-6.617262363433838,1.226860761642456,3.038398027420044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.4762431383132935,1.2563461065292358,-0.4291197955608368,0.3326468765735626,-1.3918813467025757,0.05958295613527298,-1.6574851274490356,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.10082382708787918,1.9169186353683472,1.1463507413864136,-0.03648372367024422,-1.8305394649505615,-0.2790340483188629,-1.6624566316604614,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.3545186519622803,1.0982251167297363,-1.0143895149230957,-1.8575904369354248,-2.425645351409912,1.3524068593978882,-1.952048420906067,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.4252231121063232,4.472467422485352,1.8815269470214844,0.2564094066619873,-1.791115164756775,-0.4259029030799866,-0.33818599581718445,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.6978808641433716,-0.48284798860549927,-0.6372894644737244,0.17160432040691376,2.2604331970214844,1.8038089275360107,0.8713855147361755,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.5088692307472229,0.7090330123901367,0.17260290682315826,2.6686851978302,-5.85207462310791,0.34182295203208923,0.29222947359085083,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.612499713897705,4.648250579833984,5.007562160491943,-0.7486894130706787,-4.1882734298706055,0.3931238353252411,0.21583178639411926,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.585926055908203,5.626824378967285,-3.690272569656372,0.7247029542922974,-3.220019817352295,-1.9225722551345825,-5.865808010101318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.5712165832519531,2.3004841804504395,-0.6866393089294434,-0.12553434073925018,-0.9180196523666382,-0.3427679240703583,-0.9654916524887085,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.4913890361785889,1.1520668268203735,1.4191653728485107,0.04686962068080902,-0.20619747042655945,-0.34919649362564087,-1.5332865715026855,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.3309528827667236,1.951722502708435,-0.8335295915603638,2.046600818634033,-2.098663806915283,1.0962578058242798,-2.0741658210754395,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,4.1882758140563965,2.1124002933502197,0.0768219605088234,-1.7883458137512207,-2.8966891765594482,1.5142854452133179,-0.16063906252384186,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.0596168041229248,2.6758761405944824,-0.17808325588703156,1.2081979513168335,0.7919743657112122,1.0190283060073853,2.2079052925109863,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.39927339553833,-0.38456523418426514,1.783527135848999,3.3623573780059814,-2.822783946990967,2.962625503540039,-2.1017963886260986,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.664284586906433,0.6369398832321167,1.1604152917861938,2.1412835121154785,4.474385738372803,-2.619154930114746,-0.0849137008190155,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.47556886076927185,-2.1612915992736816,-0.037972819060087204,-3.3454012870788574,1.2646129131317139,5.0178728103637695,0.741339921951294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.9328930377960205,2.2649378776550293,-0.08647066354751587,-0.5063484311103821,-1.485063910484314,-0.5441594123840332,-1.1402727365493774,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.1451070308685303,0.5853326916694641,-0.5205179452896118,-0.8329300880432129,-0.7038098573684692,-0.8914645314216614,-1.513364315032959,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.7853916883468628,2.2375082969665527,-1.6144477128982544,-1.2725152969360352,-3.429255723953247,-0.31606677174568176,-0.8396902680397034,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.5325732231140137,3.083348035812378,-1.18281090259552,1.464052438735962,1.0345120429992676,2.027942657470703,-1.2751458883285522,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.006684963591396809,4.658294200897217,-0.2821475565433502,0.13748952746391296,-4.040795803070068,0.7990602850914001,-3.5721490383148193,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.605851411819458,1.9904305934906006,-0.09407619386911392,0.4632447063922882,-5.188495635986328,-3.7518937587738037,-0.03146374598145485,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.937305450439453,7.273585319519043,-0.27800965309143066,2.368281602859497,1.4778631925582886,-0.04524533450603485,-2.753220558166504,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,4.095029830932617,-1.6113005876541138,2.4058492183685303,0.2966022789478302,-5.50712251663208,-4.498160362243652,-1.940140962600708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.7138572931289673,1.9651132822036743,-0.3122587203979492,-0.8117241263389587,-1.1930445432662964,0.462392121553421,-1.525883674621582,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.509557843208313,1.5048208236694336,1.5328741073608398,0.5254486203193665,-2.2606608867645264,-0.1522579789161682,-1.0845420360565186,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.027204155921936,1.0114754438400269,-1.3909499645233154,0.08360005170106888,-1.765982747077942,0.27652183175086975,-0.8948714733123779,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.576434373855591,2.439448356628418,-2.725646734237671,-1.464238166809082,-2.8452391624450684,1.6187248229980469,-1.643962025642395,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,5.224780082702637,0.7671090960502625,-2.248922348022461,-1.335405707359314,-1.1813572645187378,-1.2101081609725952,0.2577593922615051,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.2238876819610596,-0.20111879706382751,1.833693027496338,3.9527909755706787,-2.1764872074127197,-1.0740928649902344,0.5161610841751099,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.9371811151504517,3.092290163040161,2.6315877437591553,3.109923839569092,-5.216464519500732,-0.7743031978607178,-2.440857172012329,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-5.165991306304932,-1.8791706562042236,-2.055449962615967,0.18668171763420105,-1.1404753923416138,-0.8313093781471252,-2.420806884765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.5882500410079956,2.0096561908721924,-0.13880693912506104,-0.1546476036310196,-2.0387723445892334,0.12426487356424332,-0.5335935354232788,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.4856163263320923,1.4613499641418457,0.12701205909252167,0.6511427760124207,-1.90674889087677,1.4654113054275513,-0.18666358292102814,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.4248650074005127,0.9008389115333557,-0.9924625754356384,-0.791377067565918,-2.919389486312866,1.7145371437072754,-0.4562462866306305,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.3639614582061768,-0.20367847383022308,-0.8484081625938416,-0.5531657338142395,-1.429262399673462,-1.005456566810608,-2.552614688873291,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.9292990565299988,3.230325937271118,-1.96762216091156,-2.343681573867798,-0.01690480299293995,0.025790803134441376,-4.619984149932861,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.451113700866699,2.7017478942871094,4.379005432128906,2.0019965171813965,-2.237297534942627,1.8941993713378906,-2.755518913269043,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.684908866882324,1.1172969341278076,-2.289134979248047,0.3324565887451172,-3.8961799144744873,3.4506309032440186,1.518442153930664,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.5252068042755127,0.021690787747502327,-3.4038748741149902,-3.029876232147217,2.8068792819976807,-2.852858543395996,-1.6963540315628052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.7601335048675537,1.0647639036178589,0.10885443538427353,-0.25707411766052246,-1.166856050491333,-0.5120186805725098,-0.8919484615325928,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.8941808938980103,0.7388260364532471,-0.06460659950971603,1.2955876588821411,-1.741878628730774,0.6906754374504089,-0.9937809705734253,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.5814533829689026,-0.34807896614074707,1.3901160955429077,0.858962893486023,-0.7111406922340393,0.5795281529426575,-1.404289722442627,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.1590006351470947,2.1131768226623535,-0.9776995182037354,-0.24695822596549988,0.007295400369912386,-0.13965128362178802,-0.5627723336219788,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.040107227861881256,-0.5694595575332642,-3.3012964725494385,1.007379174232483,-3.481671094894409,-0.2998540997505188,-1.7243311405181885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.1809991598129272,3.287562131881714,-1.5546746253967285,2.4493868350982666,-1.3322975635528564,1.2730991840362549,-5.119745254516602,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.156899094581604,-0.3431909680366516,2.7389755249023438,-0.4876064658164978,-0.6037967801094055,-4.899613857269287,2.333749771118164,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.7021579742431641,-1.8886632919311523,5.841416358947754,1.8684484958648682,-1.3548905849456787,3.416579246520996,-0.7891929149627686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.1426714658737183,1.6905090808868408,-0.24231038987636566,-0.18931430578231812,-1.1470867395401,0.2568477392196655,-0.2011602818965912,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.4207032322883606,1.8096277713775635,0.6619977951049805,0.8712769746780396,-0.9717410802841187,-1.0657600164413452,-0.7600136995315552,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.5011284351348877,-0.22143860161304474,-0.09244536608457565,-0.5317922234535217,-2.453087091445923,-1.2333509922027588,-2.0204339027404785,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
