split,feature_0,feature_1,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8
test,6.03828763961792,-2.3634402751922607,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.5615525245666504,7.458890438079834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,8.261759757995605,-1.5399177074432373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.45522481203079224,-1.2903980016708374,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.6467978954315186,-0.4781320095062256,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.7250279188156128,-2.138145923614502,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.1179215908050537,2.840606212615967,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.3473496437072754,4.3941497802734375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-5.7631988525390625,-3.4558839797973633,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-4.534357070922852,5.515625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,6.980130672454834,-2.7024624347686768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.936098575592041,-8.226278305053711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.34315887093544006,-0.38760656118392944,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.228253126144409,-1.5437144041061401,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.164076089859009,-1.3395410776138306,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.9265737533569336,1.4730912446975708,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-5.2323479652404785,-2.3196401596069336,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,4.139430046081543,3.298619508743286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.915848970413208,5.711076736450195,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-8.633332252502441,0.2622804343700409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-9.595606803894043,0.7119277715682983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.001845359802246,-1.2478188276290894,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.0459980964660645,1.1256176233291626,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.6086153984069824,-0.8293243646621704,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.4699931144714355,-3.8742563724517822,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,4.142918109893799,-1.7213550806045532,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-4.480543613433838,4.310977935791016,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,6.324260711669922,0.2428210824728012,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,7.019833087921143,1.9512220621109009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-6.291286468505859,6.705325126647949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.646459698677063,-0.4316752254962921,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.2537275552749634,-0.9112774133682251,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.32505464553833,0.04481840506196022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.889819622039795,2.040954113006592,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.9955090284347534,-5.126955509185791,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,5.250852584838867,-1.3754432201385498,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-4.652859210968018,-6.055575370788574,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-8.337122917175293,-2.5390713214874268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,6.453124523162842,-5.832179546356201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.6055197715759277,-0.6174466013908386,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.3458276987075806,-0.34621262550354004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.1342226266860962,2.098576784133911,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.3954577445983887,-3.222982406616211,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-5.526706218719482,0.8100686073303223,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.866286277770996,-4.2559990882873535,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-7.615809440612793,0.41846221685409546,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-6.963348388671875,-5.228679180145264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-5.425713062286377,7.320491790771484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.030785949900746346,-1.0392074584960938,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.5363550186157227,-0.9857304692268372,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.939444899559021,1.1979283094406128,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.801602840423584,2.1578049659729004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-4.992855072021484,2.17423677444458,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,4.377808570861816,-3.578718423843384,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.443574905395508,-5.985805511474609,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,7.315816402435303,-1.0063234567642212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,8.335089683532715,-0.756368100643158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.1657947152853012,0.5624900460243225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.6402382850646973,-0.5432660579681396,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.44757336378097534,-3.100818157196045,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.3794970512390137,2.617278814315796,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-4.968864440917969,-2.836317777633667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.7956764698028564,5.294370174407959,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,6.32987117767334,-0.7874335050582886,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-8.172565460205078,-3.0432560443878174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,4.053799629211426,7.3602728843688965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.4934372305870056,0.6767274737358093,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.1144953966140747,-2.2565512657165527,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.3426003456115723,-2.549560070037842,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.4864856004714966,-4.222702503204346,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.9944088459014893,3.108771800994873,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-5.836085796356201,2.713653802871704,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-7.440672874450684,-2.0246846675872803,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.178618431091309,-6.6858415603637695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-8.497590065002441,-4.723456382751465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.0552839040756226,0.6055655479431152,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.706375777721405,1.155892014503479,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.8168457746505737,-2.01198673248291,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.3111042976379395,-0.8386555314064026,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-5.586034297943115,-1.1310310363769531,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-3.0453875064849854,5.192453861236572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.8803906440734863,6.326131343841553,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.767040252685547,6.357190132141113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-6.26181697845459,-7.349548816680908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.6529077291488647,-0.35372915863990784,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.8473294973373413,1.6802968978881836,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.317103862762451,-1.6912933588027954,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.3338688015937805,3.5658109188079834,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.4202880859375,-3.208838939666748,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.21398364007472992,-6.294177055358887,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-4.665734767913818,5.4259467124938965,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-8.24048137664795,-2.848634958267212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,5.741013526916504,-6.643229961395264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.6286551356315613,-1.3100050687789917,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.1118550300598145,-1.2496227025985718,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.211079716682434,-2.6602237224578857,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.8264522552490234,3.0482189655303955,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.8748044967651367,-2.4295883178710938,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,5.18091344833374,1.0880802869796753,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,5.830763339996338,-2.9465675354003906,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.6720409393310547,-7.586203575134277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.217881679534912,7.95391845703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.8294374346733093,0.6741413474082947,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.64025616645813,-0.07753214985132217,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.0556225776672363,2.1549770832061768,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.0942342281341553,1.0867682695388794,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.7503283023834229,-5.188614845275879,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,5.188424587249756,1.0563610792160034,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.589045524597168,5.257247447967529,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,6.996603488922119,-2.649244546890259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-5.700142860412598,-7.76249885559082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.317699134349823,-1.2521306276321411,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.3425339460372925,-0.43053096532821655,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.8496925830841064,1.3426364660263062,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-4.308629035949707,1.3152822256088257,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-5.581689357757568,-1.1567281484603882,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,5.346066474914551,-0.2787010669708252,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,5.485320091247559,3.0527989864349365,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.5205585956573486,6.514214992523193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-9.575150489807129,0.8772836923599243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.6513736248016357,-0.2399868369102478,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.3495635986328125,-2.040397882461548,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.8600407838821411,2.4365129470825195,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.3454203605651855,-0.23394326865673065,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.267681360244751,-5.272500514984131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,5.31865119934082,0.26345786452293396,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,6.300220489501953,0.4902408719062805,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-8.557625770568848,0.9267455339431763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.28010892868042,7.784365177154541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.4480914771556854,0.6682802438735962,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.4794137477874756,-1.1272180080413818,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.1159679889678955,-2.0243752002716064,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.1678385734558105,2.8009252548217773,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,4.112575054168701,-1.8206830024719238,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,5.302301406860352,-1.0343785285949707,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-7.653350830078125,-0.22669751942157745,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.5621403455734253,7.376639366149902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,5.418710231781006,6.332268238067627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.385321021080017,0.3715502917766571,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.3456158638000488,-0.26411172747612,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.6895011067390442,2.372102975845337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.6271703243255615,2.975548028945923,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-4.681491374969482,-3.2731094360351562,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.47730278968811035,5.58208703994751,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,6.218343734741211,-1.641844630241394,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,7.04652214050293,-2.4792535305023193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-6.593919277191162,6.451006889343262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.3808087408542633,0.6516797542572021,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.7615187168121338,-1.975576400756836,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.6109540462493896,-0.815829873085022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.0979151725769043,1.0768530368804932,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.2577250599861145,4.673961162567139,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.5739405155181885,5.689145565032959,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.5635792016983032,-6.949825763702393,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.5321552753448486,-8.086694717407227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,8.204599380493164,1.2796049118041992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.6389846801757812,-0.4821074306964874,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.12010413408279419,-2.15450119972229,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.6540768146514893,1.606308102607727,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.6991171836853027,3.550689935684204,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.14240491390228271,-5.2465128898620605,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-6.44661808013916,1.2529568672180176,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-7.561066627502441,-1.446264624595642,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-8.62289810180664,-1.01336669921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,5.651472568511963,6.111741065979004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.7279713153839111,-1.3075717687606812,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.5876343250274658,1.6885809898376465,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.09039574861526489,-3.2569339275360107,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.8646633625030518,-2.212968349456787,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.357913017272949,3.6808278560638428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-5.338460445404053,3.438600778579712,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-4.090981483459473,5.787720680236816,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,6.528934478759766,-3.8327653408050537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-9.650708198547363,-0.5481007099151611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.1769905984401703,0.24618758261203766,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.5776059627532959,-1.8862398862838745,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.983133554458618,1.5802963972091675,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.3776124715805054,3.135422706604004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.2545561790466309,-5.274106502532959,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.429823637008667,4.085540294647217,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.8509761095046997,-6.846823692321777,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.929516792297363,5.419076442718506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.111374616622925,8.347655296325684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.4677854776382446,0.27063319087028503,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.39252278208732605,1.3941138982772827,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.326935291290283,-0.6493183970451355,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.8712424039840698,2.791919708251953,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.826786756515503,1.9086617231369019,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.4090287685394287,5.427216053009033,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-6.790410995483398,3.057558536529541,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,7.159762859344482,1.406490445137024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,8.230865478515625,-1.7462270259857178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.600807785987854,-0.6316812038421631,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.540907621383667,-0.9729043841362,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.3325490951538086,-0.02498231828212738,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.264645576477051,-3.9716527462005615,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.1007239818573,4.475757122039795,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.354201316833496,5.443702697753906,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-6.132369041442871,-4.667595863342285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-6.532214641571045,-5.736631870269775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.03239802271127701,-9.2841215133667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.08425489068031311,0.5116027593612671,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.102996826171875,-2.2592368125915527,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.2655715942382812,-1.000956654548645,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.805837631225586,2.1523945331573486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.217849016189575,2.853527069091797,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-6.59485387802124,-1.1496527194976807,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-7.6511688232421875,-0.5040488839149475,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.131277561187744,5.215281009674072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-8.935413360595703,3.213270664215088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.15472160279750824,0.5562053918838501,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.7537577152252197,1.687180519104004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.41056451201438904,2.6797964572906494,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.434462308883667,-3.8921406269073486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.177013397216797,-3.52349591255188,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.10716704279184341,5.641219615936279,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-5.800155162811279,-5.05537748336792,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.76628303527832,-5.083360195159912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-5.008183479309082,7.566211223602295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.5825344324111938,-0.6811938881874084,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.8992953896522522,-1.5703775882720947,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.2914233207702637,-0.8807284832000732,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.9422221183776855,-3.5910775661468506,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,4.341277122497559,-0.5310083627700806,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,5.007077693939209,-2.298762798309326,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-7.361613750457764,1.6911547183990479,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.043386936187744,6.784072399139404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.1399097442626953,7.851012229919434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.7881090044975281,-1.3012688159942627,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.6008994579315186,1.2471122741699219,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.177173376083374,2.6436803340911865,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.27339011430740356,-4.201366901397705,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.5354623794555664,-4.161073684692383,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,5.264627456665039,0.6753858327865601,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-4.675779342651367,-6.039553642272949,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.117827415466309,5.2293291091918945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,5.044793128967285,-7.2763447761535645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.6535853147506714,-0.3333379924297333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.1047558784484863,-1.2628477811813354,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.2529795169830322,1.187852144241333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.8419973850250244,-2.254300117492676,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.08675704896450043,-5.278059005737305,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,4.838021278381348,-2.7267963886260986,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.2530759274959564,-7.298840045928955,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.58058500289917,5.739527702331543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-5.374661445617676,-7.972824573516846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
origin,-0.6538502499118963,-0.31032251505715897,,,,,,,,,
