split,feature_0,feature_1,feature_2,feature_3,feature_4,class_0,class_1,class_2,class_3,class_4,class_5,class_6
test,-3.3101491928100586,0.6205237507820129,3.703470230102539,-2.234976053237915,1.208046317100525,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.7123146057128906,-1.4403014183044434,6.039088249206543,-1.3027448654174805,-4.5353803634643555,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.2695366144180298,2.163356304168701,1.349136233329773,0.2004202902317047,-1.6868224143981934,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.5582326650619507,2.474860668182373,2.8928627967834473,0.1347619593143463,-1.1923257112503052,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.5367263555526733,-0.5145400762557983,0.6623780131340027,-1.5886439085006714,-3.2460403442382812,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.5780963897705078,3.2654550075531006,1.5992270708084106,-0.5074787139892578,0.7347788214683533,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.1746969372034073,3.9303102493286133,1.8460068702697754,-3.90211820602417,-0.3922647535800934,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.956334352493286,1.944762945175171,-3.4716484546661377,0.1569644659757614,-1.6684532165527344,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.7217087745666504,6.500362873077393,3.7619829177856445,1.6973706483840942,-3.4598023891448975,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.0133761167526245,0.9488620758056641,1.0571222305297852,0.7255256772041321,-1.7571132183074951,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.5338083505630493,0.12114595621824265,3.036811113357544,0.5553279519081116,-1.806719183921814,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.0310912132263184,0.34433141350746155,3.485513925552368,0.4107531011104584,-0.20368635654449463,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.09837609529495239,1.3316316604614258,0.9618546962738037,-0.831415057182312,-5.620328903198242,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,4.091391563415527,3.571967363357544,-0.45598840713500977,1.888554573059082,-3.0272395610809326,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.173563241958618,5.048370838165283,3.5286648273468018,-0.11055372655391693,-3.5322935581207275,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.0537989139556885,-0.8023877143859863,-4.057709217071533,-1.6645089387893677,-0.500969648361206,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.62977534532547,0.8811225295066833,1.1660654544830322,0.7604419589042664,-1.6491508483886719,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.5037333369255066,2.7772271633148193,0.6025227904319763,-0.9543557167053223,-1.7259148359298706,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.5156850218772888,0.9255900382995605,-1.0745339393615723,0.05163004249334335,-1.4971476793289185,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.690861165523529,0.6100826859474182,4.951573371887207,-1.940943717956543,-1.3409007787704468,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.8197483420372009,-1.6045405864715576,-0.19232459366321564,2.6835381984710693,-3.6745896339416504,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.5813822746276855,-1.4856963157653809,2.3842923641204834,0.4129961431026459,-5.80049467086792,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.123638153076172,0.8630901575088501,-0.04195823147892952,-5.470931529998779,0.9385729432106018,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.7176229953765869,0.8824740648269653,1.4508155584335327,-0.5735586881637573,-2.4600281715393066,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.2634499073028564,2.407782793045044,1.8651363849639893,0.5464202165603638,-3.334169626235962,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.1692432165145874,1.823297381401062,-0.08634690195322037,1.3775283098220825,-1.214880108833313,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.9852420091629028,-0.23838454484939575,3.1093034744262695,3.0892796516418457,-1.3592182397842407,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.035276412963867,-1.0721579790115356,5.399784088134766,-0.6959283351898193,-0.26587414741516113,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.4626824855804443,-2.5879464149475098,4.608754634857178,-1.3073300123214722,0.7638586163520813,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.6245828866958618,2.327622652053833,7.682595252990723,0.35293835401535034,1.3359116315841675,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.6864585280418396,0.8559861779212952,2.3173460960388184,-0.07744316756725311,-1.3868272304534912,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.14309760928153992,2.112484931945801,1.6911640167236328,1.4981566667556763,-2.4282050132751465,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.6954774856567383,0.14676189422607422,-0.5855615139007568,1.334943175315857,-1.2964998483657837,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.035374641418457,3.1785695552825928,-1.0275651216506958,-1.027230978012085,-3.049076557159424,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,4.173096179962158,0.8961002826690674,1.6003247499465942,2.976483106613159,-3.9398269653320312,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.0327579975128174,2.0291459560394287,4.304126262664795,-4.5021443367004395,0.28370562195777893,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-5.32782506942749,2.2571206092834473,2.7029378414154053,-1.682008981704712,0.7809476256370544,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.3165789246559143,1.8219393491744995,0.8846288323402405,0.1756248027086258,-2.0712528228759766,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.21037042140960693,1.372065544128418,0.2225765436887741,-1.1950252056121826,-2.4315247535705566,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.4725324809551239,2.3147799968719482,-0.3459697663784027,1.848928689956665,-2.781048536300659,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.639336347579956,4.736946105957031,0.6641390919685364,0.4262086749076843,-1.5175081491470337,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.9554426670074463,1.5494109392166138,-0.9567261934280396,3.4093239307403564,-0.31165415048599243,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.2789405584335327,0.6171026825904846,7.066139221191406,-0.4550953209400177,0.3857513964176178,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.430647850036621,-1.3995976448059082,1.5107113122940063,4.048772811889648,-6.554167747497559,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.7499532699584961,0.9177850484848022,0.6822249293327332,-0.004441570956259966,-1.8870868682861328,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.751015543937683,2.3447134494781494,0.8578068017959595,1.1554239988327026,-2.3250815868377686,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.549453854560852,2.9524197578430176,-0.3225170969963074,0.7245371341705322,-0.30996179580688477,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.9902781248092651,2.742725133895874,-0.14644105732440948,1.843650460243225,-1.5048812627792358,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.8473721742630005,4.24070930480957,4.389841556549072,-1.6106656789779663,0.4108923673629761,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.1889541149139404,0.6613214612007141,-1.6838114261627197,3.031512975692749,-2.048109292984009,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.53420877456665,-1.7546981573104858,3.333193778991699,2.164229154586792,0.029792889952659607,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.012894630432129,1.290525197982788,0.9855716824531555,-0.5024309754371643,-1.254447102546692,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.4398595094680786,0.06608150154352188,2.3946683406829834,0.19659993052482605,-0.724602222442627,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.612473964691162,-0.20461402833461761,3.228919267654419,0.6999579071998596,-1.7348841428756714,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.1443369388580322,2.110382556915283,3.366636276245117,1.700505018234253,-4.863182544708252,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.3327256739139557,0.8927263617515564,4.375793933868408,2.979588508605957,1.0046051740646362,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.7688926458358765,-3.131753921508789,1.1488699913024902,-0.5625964403152466,1.1572964191436768,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.5429574847221375,-3.490732192993164,2.9010181427001953,4.590000152587891,-3.491109848022461,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.613089919090271,1.0005342960357666,1.5282390117645264,-0.2937214970588684,-1.5422316789627075,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.6286636590957642,2.8491368293762207,0.6292047500610352,0.19475410878658295,-2.152017593383789,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.009141779504716396,2.9666354656219482,1.334133267402649,2.408147096633911,-1.7738691568374634,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.18478776514530182,-0.05227510258555412,3.57266902923584,-1.333686351776123,-4.521225929260254,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.554743766784668,3.9073646068573,2.8584299087524414,2.4115209579467773,-1.7413395643234253,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.307437539100647,-0.7273153066635132,-3.6701853275299072,-1.246624231338501,-0.3233579993247986,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.6624326705932617,6.861955165863037,-0.6343420147895813,-2.4685003757476807,-4.575754165649414,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.3955799639225006,0.9622143507003784,2.0405519008636475,-0.557318389415741,-1.42311692237854,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.039447069168091,0.18263131380081177,0.9636650085449219,-0.629774272441864,-1.3330157995224,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.8167381286621094,0.097757987678051,2.804595708847046,2.2897071838378906,-2.682813882827759,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.3989280164241791,4.208549976348877,1.5256779193878174,1.9909101724624634,-0.216830775141716,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.0326075553894043,5.154176712036133,1.3943736553192139,-2.470937490463257,-3.485430955886841,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.0430171489715576,2.6947808265686035,-2.180908679962158,-3.9583027362823486,0.23097139596939087,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.2747998237609863,4.002023220062256,1.4127399921417236,-5.5267157554626465,-3.2095539569854736,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.08360473066568375,1.6390690803527832,1.4649996757507324,-0.4480688273906708,-1.3620153665542603,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.06131034716963768,0.17833635210990906,2.3861212730407715,1.1162652969360352,-2.0413269996643066,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.8606677055358887,1.9890897274017334,3.000502586364746,1.4760453701019287,-1.4988911151885986,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.843077540397644,0.899864137172699,0.05270441249012947,-1.2654283046722412,-5.089404582977295,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.726665735244751,5.353525161743164,2.0825159549713135,2.0336461067199707,-2.7621984481811523,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.5563790798187256,-1.4573791027069092,-0.10285820811986923,1.1291056871414185,2.746891498565674,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.270587205886841,-1.137020468711853,5.108973979949951,4.300307273864746,1.3004035949707031,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.0938284397125244,1.486565113067627,1.3356760740280151,0.850068211555481,-2.1778109073638916,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.0585224628448486,0.5302562117576599,1.959993600845337,-0.3566712439060211,-3.0007925033569336,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.0312771797180176,-0.6793818473815918,2.9829261302948,-1.1120001077651978,-2.0287489891052246,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.419912576675415,1.5529226064682007,2.843682050704956,-3.3844878673553467,-2.1345975399017334,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.274235963821411,3.078918933868408,2.263444185256958,-1.1693781614303589,1.4725021123886108,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.1313087940216064,1.5638295412063599,0.36782538890838623,-5.3565168380737305,-2.1139137744903564,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.143167018890381,-0.304071843624115,2.5249369144439697,-6.233613967895508,0.2841649353504181,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.4417496919631958,1.6320140361785889,2.2261345386505127,0.24360159039497375,-1.718221664428711,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.4637935161590576,0.5883790254592896,0.8857886791229248,0.27022626996040344,-1.6671162843704224,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.2878077030181885,0.9920242428779602,0.5162035226821899,1.3346856832504272,0.10823114216327667,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.2876240015029907,-1.957539677619934,1.248064637184143,2.1737968921661377,-1.797478437423706,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.4023860692977905,0.29000234603881836,3.2512922286987305,2.6466822624206543,1.888556957244873,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.5574164390563965,-0.9158366918563843,5.412946701049805,1.371748685836792,-1.9275535345077515,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.855138063430786,3.971644639968872,-0.9435637593269348,5.199409484863281,0.3262406587600708,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.292669415473938,1.7515028715133667,1.8024603128433228,-0.3236735165119171,-1.1786370277404785,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.888250470161438,-0.16563457250595093,1.2071725130081177,-0.4975127875804901,-1.5929304361343384,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.2992759048938751,-0.748028039932251,0.5904983282089233,1.5776480436325073,-1.765552043914795,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.4314846992492676,1.728538990020752,0.8983761072158813,-3.2244322299957275,-1.9596805572509766,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,5.62235164642334,1.7004714012145996,2.7019779682159424,0.0017507456941530108,-2.198988199234009,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.4190627336502075,-1.768528699874878,5.455956935882568,1.5401718616485596,0.19474032521247864,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.9890005588531494,3.7803866863250732,2.421628475189209,-0.9508843421936035,4.227904796600342,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.1721142828464508,0.8687674403190613,1.3033897876739502,0.2345643937587738,-1.296995759010315,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.01792295090854168,2.2755303382873535,0.20319417119026184,-0.674074113368988,-1.4289542436599731,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.464292526245117,0.9091463088989258,2.8685271739959717,-1.3352203369140625,-0.25022128224372864,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,4.397172927856445,2.209122896194458,2.4164798259735107,0.20308241248130798,-0.6245961785316467,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.4158428907394409,1.9148699045181274,1.205213189125061,3.3304712772369385,1.844504475593567,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.3290140926837921,6.435295581817627,-1.2201608419418335,0.8212365508079529,-2.5182976722717285,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.781999111175537,3.5757856369018555,0.642711341381073,-4.7109055519104,-1.5694986581802368,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.7921003699302673,1.6634490489959717,2.257080078125,-0.18968123197555542,-1.1863884925842285,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.7436017990112305,0.24104462563991547,0.799939751625061,1.0685372352600098,-1.4868788719177246,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.4928226470947266,1.7917309999465942,0.4299383759498596,-1.4044171571731567,-2.3855926990509033,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.011016607284546,0.9785254597663879,2.608093738555908,-0.757501482963562,-4.855101585388184,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.14020782709121704,0.18043659627437592,-1.1332625150680542,0.5650730729103088,-5.764847755432129,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.4225831031799316,2.404299736022949,5.045235633850098,-2.8186395168304443,-5.304296016693115,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.84001225233078,2.0291380882263184,3.4361813068389893,2.8434958457946777,-7.6925506591796875,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.4085496664047241,0.6607308983802795,1.4099526405334473,0.26391884684562683,-1.648545742034912,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.485013484954834,1.2043578624725342,1.0037051439285278,0.1758207529783249,-0.9805723428726196,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.5200588703155518,3.849414825439453,2.1557352542877197,1.1019095182418823,-0.975278913974762,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.63252854347229,2.621580123901367,2.841801404953003,2.025228977203369,0.7826101183891296,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-3.1361374855041504,-0.5567404627799988,0.23314736783504486,-1.7634397745132446,-2.846971273422241,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.69282341003418,1.9006121158599854,-2.517911672592163,-1.55814790725708,-0.7650792002677917,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.6794097423553467,3.3932979106903076,6.050134658813477,4.911462306976318,-1.5568995475769043,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.4687391221523285,1.2395559549331665,0.7115150690078735,0.38974595069885254,-1.8353325128555298,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.6017589569091797,2.0905213356018066,1.0890953540802002,-0.6851244568824768,-2.7293856143951416,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.3556292057037354,0.2644902467727661,1.3280404806137085,0.1727800816297531,-4.107661724090576,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.805108368396759,-0.8998486399650574,3.8580868244171143,1.5933876037597656,-0.023297283798456192,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.8267128467559814,4.219331741333008,3.775505304336548,1.0304585695266724,0.7757759690284729,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.9244890213012695,2.5637404918670654,2.113887071609497,-3.4776198863983154,2.355485439300537,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.4170982837677,-2.400165319442749,3.363574981689453,-3.68731951713562,-2.4560253620147705,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.1357637643814087,1.2158281803131104,2.193676710128784,0.0014791050925850868,-1.1322916746139526,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.43512165546417236,2.483201742172241,2.4933998584747314,-0.2825373411178589,-3.11796498298645,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.3447145223617554,0.6115654110908508,-1.0697487592697144,0.9337994456291199,-2.3399105072021484,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.121372938156128,-0.22414083778858185,3.397904634475708,-2.475844144821167,-3.787008762359619,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,5.007798194885254,3.278979539871216,1.1202130317687988,1.7539271116256714,-1.4068760871887207,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.44114875793457,-2.3068418502807617,1.051923394203186,0.7440763115882874,-1.6436045169830322,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.6851025819778442,-0.4333651661872864,4.461025714874268,2.098574638366699,-7.5775346755981445,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.0287964344024658,0.7861273288726807,2.1327786445617676,0.5685707330703735,-1.8370047807693481,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.8245382308959961,2.2289228439331055,1.6026577949523926,-0.8794706463813782,-0.26083871722221375,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.25762614607810974,1.1558277606964111,-0.6112631559371948,-1.8515719175338745,-1.181515097618103,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.386366605758667,1.798149824142456,3.527648448944092,2.1803948879241943,-3.9951632022857666,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.1579855978488922,3.6604526042938232,3.8363490104675293,-3.649034023284912,-0.9419574737548828,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.035077691078186,4.3114399909973145,0.1816142201423645,2.939830780029297,1.850584626197815,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.9216432571411133,-3.836895704269409,1.867621898651123,-3.289163827896118,-2.8921279907226562,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.722735047340393,1.3469144105911255,1.290476679801941,-0.1357572227716446,-1.8082391023635864,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.1430436372756958,1.132706642150879,2.5402679443359375,0.4357692003250122,-3.468099594116211,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.585744857788086,0.6980254650115967,1.5333523750305176,-0.34472212195396423,-4.093078136444092,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.16498856246471405,3.658494472503662,0.7912214994430542,-2.2585041522979736,-3.8237082958221436,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.2503831386566162,-0.8542630672454834,-2.6407418251037598,-1.4302114248275757,-1.7714608907699585,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.7631568312644958,2.7687885761260986,-2.1597020626068115,1.5528188943862915,2.090362071990967,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.5872429609298706,1.96762216091156,5.40948486328125,-2.141916036605835,3.5309131145477295,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.1447519212961197,0.9104498028755188,1.210641622543335,0.5292714238166809,-1.87887442111969,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.8009405136108398,2.5727784633636475,1.6112024784088135,0.9883400201797485,-2.5432872772216797,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.20558738708496094,0.4931221902370453,0.5242749452590942,-2.583930253982544,-1.5760328769683838,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.9254220724105835,2.5698394775390625,-1.8254022598266602,-0.9854702949523926,-1.0344762802124023,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.662026286125183,-2.349792242050171,4.223906993865967,-1.1110525131225586,-0.32956743240356445,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.5430052280426025,4.770753383636475,1.251038670539856,-4.815245151519775,-2.3675014972686768,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.403108596801758,0.4324379861354828,0.29190757870674133,-6.276768207550049,-1.7975941896438599,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.3340034484863281,1.0237023830413818,1.3605645895004272,0.3502206802368164,-1.171397089958191,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.03818309307098389,3.1062352657318115,1.3023767471313477,-0.08735987544059753,-1.3940534591674805,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.1117353439331055,1.2942044734954834,-0.6006543040275574,-1.1678574085235596,-2.8526899814605713,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.5771309733390808,0.5387277007102966,2.330672025680542,-3.672452688217163,-2.880150079727173,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.4678142070770264,3.0941343307495117,2.6856253147125244,3.6827516555786133,-1.5646443367004395,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.3887248039245605,3.0584559440612793,3.511669635772705,-2.9275028705596924,-4.58698844909668,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.9089812636375427,7.008162498474121,-0.07934661954641342,2.289463996887207,0.6861778497695923,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.1245446726679802,1.3884072303771973,1.151647686958313,0.009769060648977757,-1.8789008855819702,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.398471713066101,0.9567036032676697,3.405698776245117,0.15868733823299408,-1.5104122161865234,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.04887495934963226,3.1236732006073,2.450836658477783,0.7599679827690125,-3.826974868774414,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.200129747390747,1.015127182006836,1.774688720703125,-0.33473899960517883,-5.521416187286377,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,4.974985599517822,2.1011087894439697,1.46012282371521,-2.5389509201049805,-2.350677251815796,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.8307805061340332,-0.06119396537542343,-0.7893049716949463,1.2092843055725098,3.11714506149292,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,6.247257232666016,1.4595540761947632,3.4045212268829346,3.4174630641937256,0.22016790509223938,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.29167574644088745,0.7664523124694824,2.165822744369507,0.26828357577323914,-1.7257293462753296,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.4159094095230103,-0.16805431246757507,1.312304139137268,-0.8458964228630066,-2.497476816177368,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.7003735303878784,-1.0203059911727905,2.007702350616455,0.40838706493377686,-0.34818580746650696,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.2227299213409424,3.5151124000549316,0.8803924322128296,2.0186567306518555,0.35846811532974243,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.259824752807617,-0.4795244336128235,-1.5699057579040527,2.2953672409057617,-1.2173409461975098,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.335073709487915,1.619615912437439,3.2245402336120605,-4.746750354766846,1.3775209188461304,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.6705480813980103,-1.240139365196228,7.2713212966918945,0.12509232759475708,-3.782827854156494,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.43408146500587463,2.1410622596740723,1.070751428604126,-0.05292613431811333,-1.8652143478393555,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.3390929698944092,0.6884462833404541,-0.04672667384147644,0.24648265540599823,-2.5590312480926514,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.2260526418685913,1.8347796201705933,1.3641164302825928,-1.9935141801834106,-2.640472412109375,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.127427577972412,1.9884294271469116,-0.017374558374285698,3.365753650665283,-1.729446291923523,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.2113662958145142,0.21054314076900482,5.854086399078369,2.26750111579895,-1.4322589635849,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-4.813293933868408,1.1747158765792847,-0.5421050190925598,-0.38341590762138367,-1.581835389137268,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.02789306640625,1.707465648651123,5.743515968322754,2.875869035720825,-2.3289215564727783,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.3007713556289673,1.1537247896194458,1.7049075365066528,-0.4177297055721283,-1.1264915466308594,1.0,0.0,0.0,0.0,0.0,0.0,0.0
