split,feature_0,feature_1,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7
test,2.7683188915252686,-2.515820026397705,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.04914696887135506,-4.065222263336182,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,5.186968803405762,-1.3863425254821777,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,4.113435745239258,-5.344794273376465,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.9004219770431519,4.667724132537842,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-4.302608966827393,3.0520145893096924,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,4.790294170379639,-8.432985305786133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.43638893961906433,-1.9493017196655273,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.7759953737258911,-0.9127509593963623,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.8664493560791016,0.06167885288596153,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.6602327823638916,-0.19893714785575867,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,6.180581092834473,-1.0151481628417969,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.7886464595794678,-6.6970014572143555,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.4957561492919922,5.1751933097839355,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,5.970422744750977,-7.703090667724609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,2.117288827896118,-1.659534215927124,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.394455909729004,0.3053916394710541,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.588259220123291,-3.7073724269866943,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,4.685827732086182,-3.2304983139038086,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,6.187500953674316,-1.210365653038025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,6.8377180099487305,0.7305954098701477,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.017638683319092,-7.149444103240967,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.7360517978668213,-8.261272430419922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.9490505456924438,-1.9386945962905884,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.754465103149414,-0.046221476048231125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.1295621395111084,-3.5769519805908203,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.7850914001464844,-0.8277955055236816,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-3.765716552734375,-0.6120724678039551,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,6.360711574554443,1.7506184577941895,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.20957088470459,-7.019421577453613,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-5.80117130279541,2.6024057865142822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,2.18506121635437,-1.211529016494751,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.7446258664131165,0.6603591442108154,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.931172490119934,-4.196372032165527,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,5.17257833480835,-0.9374380707740784,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-3.19330096244812,-3.698796272277832,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-4.34826135635376,-3.6024937629699707,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-5.008431434631348,1.9663161039352417,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.380823612213135,4.453560829162598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.821361780166626,-0.3595351278781891,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.7523154020309448,-0.8054280281066895,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.3848425149917603,1.7036975622177124,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.9695832133293152,-5.283871650695801,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.3540074825286865,3.6400861740112305,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.265538215637207,-6.918735027313232,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.553711414337158,4.626115322113037,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.5691204071044922,6.21998405456543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.8363847732543945,-0.5284205675125122,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.1061370372772217,-1.8566439151763916,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.05294746160507202,1.4870861768722534,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.13992634415626526,2.570369005203247,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,5.279236793518066,1.5846738815307617,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.4196643829345703,3.504295825958252,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.974133014678955,-6.917949676513672,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-6.328747272491455,-4.027822494506836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,2.186509132385254,-1.2328853607177734,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.8495285511016846,-2.4032931327819824,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.4468777179718018,-4.012999057769775,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.2978887557983398,-4.423486232757568,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.3395103216171265,-6.2875542640686035,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.4765292406082153,4.703218460083008,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,7.007254600524902,2.600888729095459,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-6.733388423919678,-2.4076573848724365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.2200929969549179,-1.039049506187439,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.42518994212150574,-3.1386077404022217,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.3957111835479736,-4.282656192779541,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,5.179528713226318,-1.0276288986206055,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.9407854080200195,-6.23287296295166,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.514571189880371,-7.280959606170654,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,7.721229076385498,-3.803539514541626,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-6.50983190536499,-3.4673080444335938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.25040966272354126,-1.6372301578521729,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.7506219744682312,-3.241405963897705,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.7802196145057678,1.6822919845581055,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.8582496643066406,-4.726751804351807,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.9917758703231812,-5.789624214172363,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,7.185215950012207,-1.4769103527069092,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-5.8018364906311035,-0.9152424335479736,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-6.806683540344238,-1.5777970552444458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
origin,1.1881327144141254,-1.2898464000418357,,,,,,,,
