split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,class_0,class_1,class_2,class_3,class_4
test,2.697249412536621,-3.3906502723693848,-2.1588640213012695,0.2282138168811798,-2.3133153915405273,-0.75165194272995,0.0,0.0,0.0,1.0,0.0
test,0.8555889129638672,-0.06865928322076797,3.5322937965393066,-2.147827386856079,0.9821658134460449,2.4123282432556152,0.0,0.0,0.0,0.0,1.0
test,0.8548612594604492,-1.3206520080566406,0.69095379114151,-0.6022470593452454,-0.7343902587890625,0.5503963232040405,1.0,0.0,0.0,0.0,0.0
test,2.061927080154419,-1.2861343622207642,-0.4567824602127075,-0.9245972037315369,-1.7143563032150269,1.049122929573059,0.0,1.0,0.0,0.0,0.0
test,1.343644380569458,-1.674445629119873,0.9104162454605103,-2.116809368133545,0.29305699467658997,-1.320971965789795,0.0,0.0,1.0,0.0,0.0
test,0.2673780918121338,-1.01485276222229,-1.949976921081543,-0.1878093034029007,-4.060047626495361,0.5600768327713013,0.0,0.0,0.0,1.0,0.0
test,-1.711557388305664,-0.7399404048919678,0.3865436613559723,2.199589490890503,2.543454170227051,0.09727545082569122,0.0,0.0,0.0,0.0,1.0
test,1.119147777557373,-2.2978627681732178,0.2986857295036316,-0.711880624294281,-1.2005138397216797,1.0433921813964844,1.0,0.0,0.0,0.0,0.0
test,1.0955783128738403,-2.3560614585876465,-0.9974783658981323,0.9854404926300049,-0.4444238841533661,-0.04025797173380852,0.0,1.0,0.0,0.0,0.0
test,0.933524489402771,-3.720900297164917,0.20041103661060333,-0.6069512367248535,1.2907499074935913,1.940267562866211,0.0,0.0,1.0,0.0,0.0
test,3.3665623664855957,-1.267981767654419,-1.7611507177352905,1.3097319602966309,-1.9954661130905151,1.1628855466842651,0.0,0.0,0.0,1.0,0.0
test,-3.152226209640503,-0.451322078704834,0.6032374501228333,-1.052396535873413,1.8914263248443604,1.7487521171569824,0.0,0.0,0.0,0.0,1.0
test,0.4265512526035309,-2.232351779937744,-0.8714296817779541,-0.911450982093811,-0.6450492143630981,0.4641205072402954,1.0,0.0,0.0,0.0,0.0
test,1.159825086593628,-1.7731589078903198,-0.1433498114347458,-1.2700347900390625,-2.0561037063598633,-0.44019615650177,0.0,1.0,0.0,0.0,0.0
test,-0.7856694459915161,-0.49478679895401,-1.1337592601776123,1.4366803169250488,-0.43785202503204346,0.363836407661438,0.0,0.0,1.0,0.0,0.0
test,-0.8922661542892456,0.3490236699581146,0.40515559911727905,0.1707560271024704,-3.2252442836761475,1.850625991821289,0.0,0.0,0.0,1.0,0.0
test,-1.1448036432266235,-5.60385274887085,0.34773001074790955,-3.2460412979125977,-1.2932207584381104,0.4154674708843231,0.0,0.0,0.0,0.0,1.0
origin,0.6306073139859222,-1.9075154581358298,-0.07049852735012557,-0.4936942637985716,-0.6782507092682323,0.6531410177575128,,,,,
