split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9
test,0.8713957071304321,3.0306479930877686,-6.505272388458252,6.497025012969971,-1.7625330686569214,0.8243159651756287,-0.9438516497612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.7959948182106018,0.09141089767217636,-0.17231936752796173,0.18960770964622498,-1.10663640499115,-1.3848695755004883,-0.241482213139534,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.732469916343689,0.2982863485813141,-0.38591617345809937,0.5165054798126221,-2.1903910636901855,-0.17116311192512512,0.8229863047599792,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.5875840783119202,-1.454724669456482,0.9728922247886658,-1.8478726148605347,-2.737499952316284,-0.6855043172836304,0.6830702424049377,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.6231933832168579,2.7845230102539062,-0.5680941343307495,-0.5313594937324524,-1.7418920993804932,-3.633899450302124,-0.7481046319007874,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.6396375298500061,-2.245393753051758,-0.41555503010749817,-0.263062059879303,-0.6948769688606262,3.3191375732421875,1.3325186967849731,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.1251016855239868,-0.16959762573242188,-0.17844954133033752,5.08478307723999,0.42515939474105835,0.8395178318023682,0.5683706998825073,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.27231642603874207,4.663333892822266,4.983213901519775,-1.6779223680496216,-0.408558189868927,-1.3939645290374756,-0.09892474114894867,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.9886564016342163,1.5922929048538208,-1.2453848123550415,-1.3154736757278442,-5.23002815246582,-3.5316994190216064,-6.176310062408447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.8326969146728516,-4.044339656829834,3.287618637084961,-5.517724990844727,-2.819530725479126,2.6230082511901855,0.7591592669487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.5069682002067566,-0.3876621723175049,0.8799457550048828,5.858564376831055,-5.716959476470947,-6.884500980377197,1.4512296915054321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.0145726203918457,0.5615808963775635,0.008457447402179241,0.15805909037590027,-2.0901787281036377,-0.8134486675262451,-0.3690706789493561,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.8405632376670837,0.3119312822818756,-1.184575080871582,-1.1152825355529785,-0.7324947118759155,-1.2233296632766724,-1.4033617973327637,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.1238092184066772,2.019282579421997,-0.7135513424873352,1.6013797521591187,-1.7786239385604858,-1.0035810470581055,0.8861594200134277,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.483818531036377,-1.6902637481689453,-1.7977054119110107,-0.2545397877693176,-3.3214046955108643,1.5200717449188232,-0.8588597178459167,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.527656316757202,-3.744476556777954,0.017714980989694595,1.2497860193252563,-2.5091540813446045,0.21344998478889465,-1.2010760307312012,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.6357389688491821,0.1664317399263382,0.2573027014732361,1.458160400390625,-3.4242048263549805,4.435818672180176,-1.6283732652664185,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-5.546422004699707,4.086063861846924,-1.6641443967819214,-2.375011920928955,-1.2663666009902954,1.1300228834152222,-0.6112462878227234,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.4255636930465698,3.5094335079193115,-2.4544944763183594,-2.913822650909424,1.8632014989852905,-4.8099236488342285,3.2598023414611816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,7.571987152099609,0.01885565184056759,1.3407609462738037,1.1520525217056274,-2.849215030670166,-1.2305501699447632,2.4841177463531494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.0322506427764893,-1.7840696573257446,-1.115181565284729,-1.2533787488937378,5.208578586578369,4.41710090637207,4.418941497802734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.5392453670501709,-0.37993404269218445,-0.40045586228370667,-0.9640215039253235,-1.2453055381774902,-0.3672512173652649,-0.2321748435497284,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.2287284880876541,-0.8294174075126648,0.5600762963294983,-0.7428374886512756,-1.656665325164795,-0.006322093307971954,-1.2746680974960327,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.3985351026058197,0.23493613302707672,0.13259892165660858,1.162765383720398,-0.8006576299667358,-1.864492416381836,1.707625150680542,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.200392246246338,1.7874242067337036,-1.9516571760177612,-0.8980294466018677,-3.3559374809265137,-1.5421706438064575,-1.9337399005889893,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.0649620294570923,-0.008236469700932503,1.482812762260437,-3.1189053058624268,-3.860379219055176,-2.074652671813965,1.7058154344558716,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-3.6420657634735107,0.4807223081588745,-4.482783794403076,0.8959357142448425,-0.2444963902235031,0.8206290602684021,1.372233510017395,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,5.231849670410156,1.6733424663543701,1.7002657651901245,0.37971994280815125,0.06678362935781479,1.9000976085662842,-0.9549943208694458,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.413703441619873,-4.939764499664307,0.8218154311180115,-0.924312174320221,1.0549222230911255,1.1752134561538696,4.475338935852051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.1086387634277344,0.2435196489095688,0.33566659688949585,5.276915550231934,-2.0566353797912598,-6.5597333908081055,0.11191847175359726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.6289548873901367,4.3860578536987305,-0.7826796174049377,-3.21115779876709,5.6632843017578125,-0.7176516652107239,4.199868202209473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.498074471950531,0.6831523180007935,-0.8391250967979431,-0.6264122724533081,-1.166498064994812,-0.3341125547885895,-0.4232810437679291,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.9157893061637878,1.7406947612762451,-1.2395695447921753,-0.3427988290786743,-1.2967157363891602,-1.1513150930404663,0.13130176067352295,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.2321887016296387,0.3825125992298126,1.0514658689498901,-0.3775579035282135,0.20973140001296997,-1.236666202545166,0.85561203956604,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.31486570835113525,-1.359897494316101,0.9249827265739441,-1.2268644571304321,-2.647954225540161,-2.57080340385437,2.240600109100342,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.336052656173706,0.5420342683792114,1.878490924835205,-1.9781358242034912,-3.4939568042755127,0.09679441899061203,2.19144868850708,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.564969301223755,-2.1152992248535156,-1.6983857154846191,-3.99562668800354,-2.115593910217285,-0.6903197765350342,-3.420232057571411,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.9318448305130005,3.226421356201172,1.3610422611236572,2.094820737838745,2.189119338989258,-4.172865867614746,0.0771862044930458,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.576965808868408,1.7142918109893799,-2.1613619327545166,2.336934804916382,-6.371592998504639,2.6780991554260254,-2.4969406127929688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.587658643722534,-6.1757378578186035,1.8319100141525269,1.6471599340438843,-1.7206969261169434,-1.1945985555648804,-4.871017932891846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.2345824241638184,-5.921151161193848,-3.22607421875,-1.0606046915054321,-2.387120008468628,6.2322235107421875,0.20230308175086975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.123633861541748,0.4181146025657654,-0.39978376030921936,0.3765483796596527,-1.2579227685928345,-0.4412907063961029,0.00043071265099570155,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.19398167729377747,0.6471771597862244,0.28968262672424316,-1.0876778364181519,-1.3129462003707886,1.0217334032058716,0.17936721444129944,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.9894179105758667,1.0295307636260986,0.562711238861084,-0.581505537033081,0.5852323770523071,0.7415274381637573,-0.16850624978542328,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.0017293773125857115,3.8416709899902344,-0.3019619882106781,0.4456669092178345,-2.645636796951294,0.17307735979557037,-0.3215152323246002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.18625526130199432,1.0399249792099,-0.7615947723388672,1.1216754913330078,-2.6985878944396973,-4.914575099945068,0.899284839630127,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-4.628767490386963,3.3823845386505127,1.6975164413452148,0.887801468372345,-2.237460136413574,-2.431226968765259,-1.4116690158843994,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.5113739967346191,1.5747435092926025,2.301407814025879,-4.777429580688477,0.14218701422214508,-2.5595099925994873,-3.556645631790161,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.200207233428955,0.3591887950897217,1.6730241775512695,2.419130325317383,-2.0060982704162598,-5.336493492126465,5.273221015930176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.5669353008270264,-0.4450347423553467,-0.6086561679840088,1.1747304201126099,3.4576098918914795,2.1692986488342285,5.878265380859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.8953592777252197,6.272227764129639,3.5900614261627197,-0.629979133605957,-1.8463103771209717,-1.1029164791107178,-5.662590503692627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.6507457494735718,-0.20859506726264954,0.0638289526104927,-0.6743865013122559,-0.8069640398025513,-0.9721115827560425,0.11572358012199402,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.4401955604553223,0.8244093656539917,-1.2173954248428345,0.12240371108055115,-0.9800035357475281,0.4853194057941437,-0.5642804503440857,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.4895026385784149,1.849351406097412,-0.7880052328109741,-0.6535780429840088,-3.7545254230499268,-1.1212124824523926,-0.7265584468841553,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.30148452520370483,2.519592046737671,0.8881387114524841,-3.226236581802368,-0.883526086807251,-0.9211902022361755,0.26103857159614563,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.768477201461792,2.356771469116211,-1.9769330024719238,-0.11163286864757538,-4.7133708000183105,-0.13555163145065308,-0.8794615864753723,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.2394668161869049,-1.033778429031372,-1.476728081703186,-2.271224021911621,-1.121164083480835,-3.161724805831909,4.39253044128418,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-3.7047929763793945,-1.4945026636123657,-0.8852791786193848,2.694756031036377,2.7677884101867676,-2.4192311763763428,2.1644389629364014,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.5200533866882324,-0.17434649169445038,2.0540077686309814,-5.240464687347412,-6.232576370239258,-0.28863096237182617,-3.0873494148254395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.406583309173584,-1.8133864402770996,-1.0547455549240112,1.7283421754837036,0.7621837258338928,2.4579176902770996,4.354544162750244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.2012293338775635,2.8358914852142334,-0.3150038719177246,-4.331666469573975,-2.0540003776550293,5.939636707305908,4.832481861114502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.438980221748352,0.5149465203285217,-0.5000734329223633,-0.22829002141952515,-1.3624073266983032,-0.8839123249053955,-0.16182905435562134,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.06705157458782196,-0.09737801551818848,-0.3974888324737549,-1.5360008478164673,-2.6704838275909424,-1.0574101209640503,0.15542662143707275,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.1478101015090942,0.8019545078277588,1.244594693183899,-0.2277722954750061,-2.7309722900390625,-1.638204574584961,0.7913256883621216,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.2042030096054077,2.647226333618164,-0.8137186765670776,-2.7749388217926025,-2.5329701900482178,-2.007824420928955,-0.8081346154212952,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.3399118185043335,-0.804970920085907,-0.038328882306814194,0.25998979806900024,-2.2462985515594482,-4.888827323913574,-1.2376487255096436,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.0487984418869019,4.50950813293457,-1.739320993423462,-1.2471535205841064,1.8279211521148682,-2.1117124557495117,0.9474870562553406,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-5.666125297546387,-1.706653356552124,0.7984025478363037,0.21062810719013214,-3.808556079864502,2.32588267326355,-2.235158920288086,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.7827695608139038,3.0613622665405273,3.091651678085327,-0.0960245206952095,-4.137794017791748,5.191863536834717,-2.3594861030578613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.2754989862442017,4.085621356964111,-3.0847413539886475,3.672917604446411,-6.9240546226501465,0.42434272170066833,2.8734090328216553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.843322992324829,0.26695191860198975,-2.3869402408599854,0.430297315120697,5.691544532775879,-1.4271408319473267,4.57006311416626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.0287340879440308,0.6318091750144958,0.4288672208786011,-0.362730473279953,-1.0133857727050781,-0.2062523514032364,-0.4006641209125519,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.0108487606048584,1.5213794708251953,-0.6676583886146545,0.2625694274902344,-1.8837019205093384,-1.2449761629104614,-1.242551326751709,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.3817837238311768,-1.018946647644043,-1.292183518409729,0.44929268956184387,-0.6538172960281372,-1.6887093782424927,0.47055763006210327,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.3934621214866638,0.24410785734653473,-2.9110710620880127,-1.6570497751235962,-0.12453161925077438,0.10045035183429718,-2.0279605388641357,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.477375030517578,-1.3103439807891846,1.3771127462387085,0.8595451712608337,2.4334113597869873,-0.7960274815559387,0.44000372290611267,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.7447954416275024,-0.8409050703048706,0.03792485594749451,-3.6517906188964844,-0.8786263465881348,-5.323940277099609,-0.5828740000724792,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.9305214881896973,4.391412734985352,2.2168819904327393,1.3839643001556396,-5.289559364318848,-2.854538679122925,-1.6302783489227295,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.896743059158325,-6.850890159606934,-1.0359147787094116,-2.6223196983337402,-1.2905153036117554,-1.8339210748672485,0.5725321173667908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.2976558208465576,-7.233450889587402,2.902630567550659,0.7857730984687805,-3.3710198402404785,2.4903781414031982,0.5102196931838989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.5159778594970703,-2.0053763389587402,-5.27830171585083,-1.878301978111267,2.3641326427459717,-5.446939945220947,-3.6095235347747803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.6522068381309509,-0.12402188777923584,0.18822424113750458,-0.8152188658714294,-1.6335374116897583,0.04731561243534088,-0.11681471019983292,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.5261437892913818,1.235215187072754,-0.010452132672071457,-0.8663437366485596,-2.2280826568603516,-1.4454164505004883,0.5180194973945618,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.365010380744934,0.3974979519844055,-1.9116699695587158,0.0846191868185997,-1.8264024257659912,1.5436513423919678,-0.5578140020370483,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.6184257864952087,-0.10675126314163208,-2.3087172508239746,2.309126615524292,-0.6015160083770752,-1.2497645616531372,-1.494375467300415,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.237046241760254,2.070544958114624,-2.151123285293579,-1.372094750404358,-2.6548116207122803,-4.280035495758057,-1.3669360876083374,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.24229387938976288,0.8508533835411072,-0.12419094145298004,0.3050888478755951,1.1176365613937378,4.207850456237793,-2.5240066051483154,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-4.035426139831543,0.7808023691177368,0.6020859479904175,3.175541639328003,2.59529709815979,1.1415131092071533,1.950957179069519,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.2573605477809906,0.7342279553413391,3.7457847595214844,-4.859778881072998,-3.1254043579101562,-1.2866426706314087,4.680675983428955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.9051136374473572,7.242237567901611,-1.8592404127120972,-4.5243730545043945,-3.6020288467407227,-2.6699624061584473,0.3505776524543762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.289007663726807,-0.7897060513496399,-7.0001091957092285,-3.7540855407714844,-2.159454345703125,1.686592936515808,4.252677917480469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.5829606056213379,0.27457892894744873,-0.6205401420593262,-0.2708110809326172,-0.6961038708686829,-1.085286259651184,-0.2799201011657715,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.4711096286773682,-0.28400129079818726,0.1559883952140808,-0.3950974941253662,-2.969276189804077,-1.175366759300232,0.21076542139053345,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.08308812975883484,-0.8881542682647705,0.5276989936828613,1.2824205160140991,0.029493192210793495,-2.059760332107544,0.018831312656402588,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.5639165043830872,-1.3036068677902222,0.20529881119728088,-0.7525790333747864,-0.6881508231163025,2.505004405975342,0.9905357360839844,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.9342803955078125,-1.5729941129684448,2.464876890182495,-1.3012832403182983,-2.849687099456787,-2.914590835571289,-2.494579315185547,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.857701063156128,3.390343189239502,-0.5010116100311279,-3.278367280960083,-2.7651140689849854,-2.231424570083618,-1.2398418188095093,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.17535267770290375,-4.224815845489502,-3.3216333389282227,0.863090991973877,2.2249209880828857,-1.9759730100631714,0.9753038287162781,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.9348534941673279,1.5936282873153687,-3.9921696186065674,-6.463019371032715,0.5568914413452148,1.0907429456710815,0.23361635208129883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.6809515953063965,-0.41658562421798706,0.26849597692489624,-6.3107404708862305,-0.32924264669418335,1.8207919597625732,-5.91441535949707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.2184321880340576,5.019103527069092,-4.550507068634033,0.9013638496398926,0.033848006278276443,1.506790280342102,-6.682528495788574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.7044382095336914,0.33163973689079285,-0.2616257071495056,-1.0582807064056396,-1.1050957441329956,-1.1948426961898804,-0.3289790153503418,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.7294201254844666,1.275083065032959,-0.0440366305410862,0.036199893802404404,-0.5765963196754456,0.6974160671234131,-0.8005954027175903,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.38929012417793274,-0.575200080871582,-1.1204702854156494,1.674721360206604,-2.3476080894470215,0.35795629024505615,-1.4376999139785767,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.8821869492530823,1.2617162466049194,-2.3866827487945557,2.0868992805480957,-1.7351078987121582,0.5856857895851135,-0.7093702554702759,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.176121473312378,0.9248123168945312,-4.2806172370910645,1.2928683757781982,-1.7326977252960205,0.22531098127365112,0.5161989331245422,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.6222743391990662,-1.1303653717041016,-0.09666795283555984,3.2060885429382324,-3.3460025787353516,-4.685080528259277,-0.10987471044063568,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.41851773858070374,0.5136868953704834,-0.8662196397781372,-0.8462885618209839,1.0406326055526733,-2.247514009475708,6.028995513916016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,4.805234432220459,4.153364658355713,1.8162920475006104,-4.221368789672852,-1.0740511417388916,0.05925019085407257,-0.022551683709025383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-4.278564453125,-0.8205488324165344,-0.4362877905368805,-0.8049153089523315,-7.098057270050049,5.148674964904785,-0.8800329566001892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,5.021651744842529,-0.2493182271718979,-3.3187880516052246,-1.694165825843811,4.688350677490234,-4.3082170486450195,-2.497725248336792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.48764967918396,0.35836222767829895,-0.3510975241661072,-0.05916728079319,-1.3538895845413208,-0.43256810307502747,-0.06680503487586975,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.4090956449508667,0.093377485871315,-0.14828833937644958,-1.2078481912612915,-2.3149564266204834,0.3647708296775818,0.37729689478874207,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.3000320196151733,1.3218247890472412,0.9287005662918091,-0.608100175857544,-3.6072494983673096,0.4709119498729706,-0.7295886278152466,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.24572673439979553,0.747373104095459,-0.07903973013162613,-0.9233176112174988,1.4844720363616943,1.6442756652832031,1.0193012952804565,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.25249823927879333,3.595583438873291,1.1566096544265747,0.39771440625190735,-0.7679131031036377,-1.1124796867370605,2.964418411254883,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.9276206493377686,0.5041107535362244,-2.8863158226013184,-1.2988454103469849,2.5247068405151367,1.2818355560302734,-1.516187310218811,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.809495687484741,5.397578716278076,0.291618674993515,-1.0850809812545776,-0.8816637992858887,-0.00122550199739635,1.0372314453125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.6330095529556274,3.867633819580078,3.0470640659332275,0.5043214559555054,-6.455863952636719,-4.305434226989746,-0.9064934849739075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.8761906027793884,0.9290342330932617,0.9112049341201782,7.465288162231445,-1.749476432800293,0.8352312445640564,-4.032430171966553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-6.221679210662842,-2.0033040046691895,3.976114511489868,-5.0972514152526855,-3.145650863647461,1.4063807725906372,3.842456340789795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.43577519059181213,-0.5295192003250122,-0.44417691230773926,-0.4787766933441162,-1.2261745929718018,-1.0398839712142944,-0.10227642953395844,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.2192368507385254,-1.1362543106079102,-0.5504088401794434,0.23381386697292328,-1.7146587371826172,0.1668136566877365,0.16008983552455902,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.3848445415496826,0.38969191908836365,-1.0781532526016235,-0.4293612539768219,-1.670946717262268,-2.5873219966888428,-1.2404556274414062,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.2207461595535278,2.693941593170166,1.9680451154708862,-0.38965991139411926,-1.4667973518371582,-2.010432720184326,-2.0970964431762695,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.4085571765899658,-1.2424964904785156,0.540509045124054,-0.08155323565006256,2.6913444995880127,0.4871044158935547,-0.19008424878120422,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.6245176792144775,1.5036734342575073,-2.134467363357544,0.48195773363113403,0.49692675471305847,-4.449535369873047,2.301551103591919,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.8875913023948669,2.593381404876709,3.90920352935791,-3.1142215728759766,-4.980973720550537,-1.8970900774002075,-2.012996196746826,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.230217695236206,-1.004448413848877,-0.5025229454040527,-4.712283611297607,2.8886773586273193,4.248978137969971,-0.6365869641304016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.004284381866455,4.614348888397217,-4.725953578948975,-3.4933884143829346,-4.561038494110107,1.478825330734253,3.5553038120269775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
