split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,class_0,class_1,class_2,class_3,class_4,class_5
test,3.623832941055298,2.858846426010132,-3.0287468433380127,-0.5760616660118103,1.1762131452560425,3.40817928314209,0.0,0.0,0.0,0.0,0.0,1.0
test,0.5495855808258057,-1.4154038429260254,-2.3680479526519775,0.22551444172859192,-0.6898192763328552,1.0874541997909546,1.0,0.0,0.0,0.0,0.0,0.0
test,0.35708436369895935,-2.848330497741699,-2.8548483848571777,0.4017105996608734,-1.0769680738449097,0.17427045106887817,0.0,1.0,0.0,0.0,0.0,0.0
test,1.0024479627609253,-2.3190698623657227,-4.509900093078613,-0.3558221757411957,1.2215110063552856,0.5699281692504883,0.0,0.0,1.0,0.0,0.0,0.0
test,3.6312360763549805,-1.5961191654205322,-1.0394830703735352,1.0148863792419434,-2.7775065898895264,1.3439974784851074,0.0,0.0,0.0,1.0,0.0,0.0
test,3.7003462314605713,0.0013419947354122996,-3.1489782333374023,-2.249478816986084,1.3989369869232178,-2.1180014610290527,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.6848111152648926,-4.529940128326416,-2.137636423110962,0.9476709365844727,-1.265621304512024,4.812519073486328,0.0,0.0,0.0,0.0,0.0,1.0
test,0.49834370613098145,-1.3162955045700073,-2.428187608718872,-0.46787136793136597,-0.3644397556781769,0.35175853967666626,1.0,0.0,0.0,0.0,0.0,0.0
test,1.5265073776245117,-1.8433480262756348,-3.0277209281921387,1.383388876914978,-1.8179504871368408,0.27871647477149963,0.0,1.0,0.0,0.0,0.0,0.0
test,1.2175796031951904,0.5058846473693848,-2.0712194442749023,1.5530022382736206,0.8340928554534912,-1.4415730237960815,0.0,0.0,1.0,0.0,0.0,0.0
test,1.6983044147491455,-2.2479498386383057,-5.15783166885376,0.7729185819625854,1.7985081672668457,1.6380523443222046,0.0,0.0,0.0,1.0,0.0,0.0
test,3.561123847961426,-0.8718636631965637,-1.7572743892669678,4.38371467590332,0.15556761622428894,1.4604530334472656,0.0,0.0,0.0,0.0,1.0,0.0
test,1.722448706626892,1.194858193397522,-7.290520191192627,-2.1095874309539795,-0.6083996295928955,-0.6615445017814636,0.0,0.0,0.0,0.0,0.0,1.0
test,0.6944242715835571,-1.6756303310394287,-2.951904296875,0.7345080375671387,-0.5473061800003052,0.751495361328125,1.0,0.0,0.0,0.0,0.0,0.0
test,0.3630780875682831,-0.4664456248283386,-2.5643157958984375,1.6348859071731567,0.7444753050804138,0.5254331231117249,0.0,1.0,0.0,0.0,0.0,0.0
test,0.307180255651474,-0.10368654876947403,-2.9404172897338867,-0.22668083012104034,-3.091482639312744,0.16904504597187042,0.0,0.0,1.0,0.0,0.0,0.0
test,2.579984426498413,-1.3018697500228882,-0.9384273290634155,-1.0515093803405762,-1.4608612060546875,-2.5534677505493164,0.0,0.0,0.0,1.0,0.0,0.0
test,1.3823792934417725,1.1318093538284302,-5.054808139801025,1.466780185699463,-3.1514270305633545,-1.8654285669326782,0.0,0.0,0.0,0.0,1.0,0.0
test,4.6965155601501465,-1.174241065979004,-4.577173233032227,-0.532257616519928,-3.626098394393921,-2.3874847888946533,0.0,0.0,0.0,0.0,0.0,1.0
test,0.546156108379364,-0.9862349033355713,-2.8047077655792236,0.5527135133743286,-0.44350773096084595,1.0917011499404907,1.0,0.0,0.0,0.0,0.0,0.0
test,0.922672688961029,-0.7363457083702087,-3.0502188205718994,0.8708631992340088,-1.3021962642669678,-1.288191318511963,0.0,1.0,0.0,0.0,0.0,0.0
test,0.12282451242208481,-2.1670475006103516,-2.423555850982666,-0.5412324666976929,-1.876833200454712,2.3767170906066895,0.0,0.0,1.0,0.0,0.0,0.0
test,1.0815329551696777,-0.47068116068840027,-5.922101020812988,1.0304278135299683,-1.4468423128128052,1.8218491077423096,0.0,0.0,0.0,1.0,0.0,0.0
test,0.621091365814209,1.0915131568908691,-3.2014756202697754,0.9667087197303772,-0.7544161081314087,4.668123245239258,0.0,0.0,0.0,0.0,1.0,0.0
test,0.973882257938385,2.640296459197998,0.27326858043670654,-3.1499829292297363,-0.5867790579795837,-1.1359964609146118,0.0,0.0,0.0,0.0,0.0,1.0
test,0.5399144291877747,-0.6705478429794312,-2.003434896469116,0.8083834052085876,-0.8320997357368469,0.40216225385665894,1.0,0.0,0.0,0.0,0.0,0.0
test,0.3079480826854706,-0.05938205122947693,-2.476351499557495,0.20430971682071686,-1.699081540107727,1.2247978448867798,0.0,1.0,0.0,0.0,0.0,0.0
test,2.0929670333862305,-1.0962700843811035,-3.5904412269592285,2.5825273990631104,0.28675204515457153,1.3434185981750488,0.0,0.0,1.0,0.0,0.0,0.0
test,2.4773919582366943,-1.299913763999939,0.5659849047660828,-0.3503571152687073,0.5889229774475098,2.0334012508392334,0.0,0.0,0.0,1.0,0.0,0.0
test,0.9073827266693115,-0.9458045959472656,-4.510387897491455,-3.176905870437622,-2.078212261199951,2.7082340717315674,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.6082696914672852,1.9675434827804565,-3.0761144161224365,-3.0756778717041016,0.5759083032608032,-2.2292633056640625,0.0,0.0,0.0,0.0,0.0,1.0
test,1.5583469867706299,-1.5124706029891968,-2.9162051677703857,0.6428839564323425,-0.26363882422447205,-0.17130708694458008,1.0,0.0,0.0,0.0,0.0,0.0
test,0.4089323580265045,0.1321834772825241,-2.2598748207092285,1.1984117031097412,-0.23312252759933472,1.4351459741592407,0.0,1.0,0.0,0.0,0.0,0.0
test,2.8593783378601074,-0.6983104348182678,-2.296077013015747,-0.5581306219100952,-1.0122445821762085,-1.7599836587905884,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.5484052896499634,0.6534987688064575,-0.452759712934494,0.5247501134872437,0.8233804702758789,1.028963565826416,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.6397795081138611,1.3040440082550049,-4.924722671508789,0.48669329285621643,0.3193415105342865,-2.822535514831543,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.43515241146087646,-0.8386589288711548,0.5495784282684326,-0.927961528301239,3.733241081237793,-2.0173542499542236,0.0,0.0,0.0,0.0,0.0,1.0
test,0.8623664379119873,-1.2689329385757446,-1.7246943712234497,0.39319556951522827,-1.0808844566345215,0.3156968951225281,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.0949639305472374,-0.4141601026058197,-3.587801694869995,-0.6433174014091492,-0.41510048508644104,0.0882437527179718,0.0,1.0,0.0,0.0,0.0,0.0
test,0.3946687877178192,-1.1250611543655396,-4.097499847412109,0.8270828127861023,-2.7544405460357666,1.0199439525604248,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.5143185257911682,-2.769298791885376,-2.264603614807129,2.1420021057128906,-1.9470423460006714,2.6418139934539795,0.0,0.0,0.0,1.0,0.0,0.0
test,2.918436288833618,-4.408172130584717,-2.2524666786193848,0.7667626738548279,-1.716823697090149,3.2607998847961426,0.0,0.0,0.0,0.0,1.0,0.0
test,0.3907373547554016,-0.9353764057159424,-4.222813129425049,-2.0434906482696533,4.546451091766357,-0.9948866367340088,0.0,0.0,0.0,0.0,0.0,1.0
test,1.0068482160568237,-1.3759043216705322,-3.1421689987182617,0.5264049172401428,-1.1377369165420532,0.3333824574947357,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.2705938518047333,-0.9031031727790833,-1.259132981300354,1.0946868658065796,-0.7584105730056763,-0.10776712745428085,0.0,1.0,0.0,0.0,0.0,0.0
test,0.6219248175621033,-0.9015803337097168,-1.1108900308609009,1.9549041986465454,-2.53671932220459,0.5574923157691956,0.0,0.0,1.0,0.0,0.0,0.0
test,3.652432680130005,0.41784965991973877,-1.473942518234253,0.20073816180229187,-2.8488755226135254,0.2443370223045349,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.7145439982414246,-0.07651327550411224,-2.8843252658843994,1.6280471086502075,-2.9811666011810303,3.8847854137420654,0.0,0.0,0.0,0.0,1.0,0.0
test,1.6172184944152832,-2.4474544525146484,1.8029582500457764,-3.1007258892059326,0.605627179145813,-1.262870192527771,0.0,0.0,0.0,0.0,0.0,1.0
test,0.9472910761833191,-1.3662993907928467,-2.4232795238494873,-0.010801229625940323,-1.329350233078003,0.10120673477649689,1.0,0.0,0.0,0.0,0.0,0.0
test,2.030299663543701,-2.0643796920776367,-2.9795374870300293,0.9465851187705994,-1.1219429969787598,-0.7042654752731323,0.0,1.0,0.0,0.0,0.0,0.0
test,3.0139617919921875,-0.7765188813209534,-2.6216442584991455,0.629660427570343,0.12489985674619675,2.421257495880127,0.0,0.0,1.0,0.0,0.0,0.0
test,1.965853214263916,1.7108221054077148,-1.83931565284729,-1.739695429801941,0.693916916847229,1.320496678352356,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.1162172481417656,2.013557195663452,-0.5234705805778503,-0.14755867421627045,0.200503870844841,3.382253408432007,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.6030020713806152,-1.6823631525039673,-7.157967567443848,-2.190948724746704,-1.1090017557144165,0.3599468171596527,0.0,0.0,0.0,0.0,0.0,1.0
test,0.6212117671966553,-1.0035483837127686,-2.3796958923339844,-0.4442525804042816,-0.8803119659423828,0.19901970028877258,1.0,0.0,0.0,0.0,0.0,0.0
test,2.4404029846191406,-0.504792332649231,-3.020545244216919,1.28178071975708,-0.27241209149360657,-0.3374948501586914,0.0,1.0,0.0,0.0,0.0,0.0
test,3.4416892528533936,-1.725817084312439,-3.0356903076171875,1.049958348274231,0.7650414705276489,-0.35812437534332275,0.0,0.0,1.0,0.0,0.0,0.0
test,0.7056323885917664,1.6396383047103882,-2.9466867446899414,1.3779155015945435,-0.7495885491371155,-2.334965467453003,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.1457011699676514,2.4199423789978027,-3.104004383087158,-0.0413663350045681,-0.4705282747745514,-1.0982801914215088,0.0,0.0,0.0,0.0,1.0,0.0
test,0.48707056045532227,-1.495988368988037,-2.446997880935669,-4.591954708099365,-3.2154693603515625,2.19020676612854,0.0,0.0,0.0,0.0,0.0,1.0
test,0.4051630198955536,-1.1331905126571655,-2.975526809692383,0.29489442706108093,0.07948321849107742,0.029443228617310524,1.0,0.0,0.0,0.0,0.0,0.0
test,1.1389530897140503,-0.635992169380188,-2.659377098083496,-0.8620983958244324,-1.6483750343322754,1.2281473875045776,0.0,1.0,0.0,0.0,0.0,0.0
test,2.324498176574707,-1.5407477617263794,-0.5056084394454956,1.4970667362213135,-0.6986479759216309,1.6707288026809692,0.0,0.0,1.0,0.0,0.0,0.0
test,0.07788189500570297,-1.0567926168441772,-0.5163544416427612,-2.633976697921753,0.5035297274589539,1.4981768131256104,0.0,0.0,0.0,1.0,0.0,0.0
test,0.22675985097885132,2.68064546585083,-4.534676551818848,-0.3582751750946045,0.7794562578201294,-1.621180772781372,0.0,0.0,0.0,0.0,1.0,0.0
test,0.15501683950424194,-3.869340181350708,1.2391064167022705,2.6431641578674316,-2.994020462036133,-1.1660267114639282,0.0,0.0,0.0,0.0,0.0,1.0
test,0.9140385389328003,-1.525195598602295,-2.0865116119384766,0.33002007007598877,-0.3938993513584137,1.1200391054153442,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.47229862213134766,-1.2759912014007568,-1.8208327293395996,-0.09810572117567062,-0.8754757046699524,1.2806180715560913,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.8892601132392883,-1.4471229314804077,-4.5926337242126465,-0.34969744086265564,-0.588009774684906,0.8205354809761047,0.0,0.0,1.0,0.0,0.0,0.0
test,1.9122158288955688,1.2746533155441284,-3.8906257152557373,1.9663633108139038,-2.5405516624450684,1.0787370204925537,0.0,0.0,0.0,1.0,0.0,0.0
test,0.5936543941497803,-3.592552900314331,-4.079627513885498,4.303920745849609,0.22566750645637512,0.3351937234401703,0.0,0.0,0.0,0.0,1.0,0.0
test,3.8155593872070312,-2.932960033416748,1.9676815271377563,1.5995858907699585,-1.374024510383606,1.95485520362854,0.0,0.0,0.0,0.0,0.0,1.0
test,1.9083575010299683,-0.8975429534912109,-2.8646411895751953,0.3469361960887909,-0.4719335436820984,0.19475899636745453,1.0,0.0,0.0,0.0,0.0,0.0
test,1.9182119369506836,-2.2202978134155273,-2.4116480350494385,0.8693041801452637,-0.12488187104463577,1.5623300075531006,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.38542458415031433,-2.1183948516845703,-0.11177245527505875,-0.10244251042604446,-0.3609311580657959,0.7552397847175598,0.0,0.0,1.0,0.0,0.0,0.0
test,1.0175732374191284,0.8931498527526855,-2.773427724838257,-0.38359084725379944,-2.080758571624756,-2.6478521823883057,0.0,0.0,0.0,1.0,0.0,0.0
test,2.4876608848571777,-0.5520069599151611,-3.1274991035461426,0.3895649015903473,-0.8660790324211121,-4.376049518585205,0.0,0.0,0.0,0.0,1.0,0.0
test,1.5873517990112305,-4.7767863273620605,-6.06934928894043,0.7795456647872925,-0.2869258522987366,3.327267646789551,0.0,0.0,0.0,0.0,0.0,1.0
test,0.729215145111084,-1.2898728847503662,-2.3944554328918457,1.2420283555984497,-0.22328251600265503,0.1395043432712555,1.0,0.0,0.0,0.0,0.0,0.0
test,1.0383871793746948,-2.4571659564971924,-3.2045209407806396,1.4657059907913208,-1.0056366920471191,-0.039972685277462006,0.0,1.0,0.0,0.0,0.0,0.0
test,0.45290112495422363,1.4697582721710205,-3.0967204570770264,1.2537174224853516,-1.2695915699005127,-0.11248262971639633,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.4689549505710602,0.9455398917198181,-2.16766095161438,-1.8653287887573242,-0.06869172304868698,-1.7875394821166992,0.0,0.0,0.0,1.0,0.0,0.0
test,4.3491530418396,-1.6254273653030396,-4.05192232131958,-2.648719310760498,0.8153279423713684,-0.4142809808254242,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.42659330368042,0.13752958178520203,-3.6363747119903564,4.859903335571289,0.42206910252571106,-0.05336014926433563,0.0,0.0,0.0,0.0,0.0,1.0
test,1.6434723138809204,-0.9623614549636841,-3.199732780456543,0.35628965497016907,-0.6839135885238647,0.43683430552482605,1.0,0.0,0.0,0.0,0.0,0.0
test,1.4541579484939575,0.11774342507123947,-3.3409414291381836,1.5850045680999756,-0.5008241534233093,0.4980846643447876,0.0,1.0,0.0,0.0,0.0,0.0
test,0.23579838871955872,-1.0681065320968628,-4.764466285705566,-0.08716990053653717,1.2236770391464233,0.6508053541183472,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.1689167022705078,-3.4731931686401367,-3.0888137817382812,1.823976755142212,-1.329005241394043,1.8379215002059937,0.0,0.0,0.0,1.0,0.0,0.0
test,1.822502851486206,0.0031437762081623077,-0.6333616375923157,2.85205078125,-1.326791524887085,-3.258192777633667,0.0,0.0,0.0,0.0,1.0,0.0
test,1.875601053237915,2.151144504547119,-0.07008522748947144,0.25591006875038147,-4.559556007385254,1.736904501914978,0.0,0.0,0.0,0.0,0.0,1.0
test,0.9716221690177917,-1.4634754657745361,-3.169564723968506,-0.058572012931108475,-0.25305670499801636,0.7333177328109741,1.0,0.0,0.0,0.0,0.0,0.0
test,1.0777884721755981,-1.4614349603652954,-2.9728496074676514,0.4657636284828186,-0.3019968271255493,-1.5860743522644043,0.0,1.0,0.0,0.0,0.0,0.0
test,1.5142145156860352,0.21701166033744812,-1.369226098060608,-0.8967220783233643,-1.0423123836517334,-1.6587345600128174,0.0,0.0,1.0,0.0,0.0,0.0
test,1.619057059288025,-3.8853695392608643,-1.7944328784942627,-0.1403939425945282,-1.500531792640686,2.7882912158966064,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.5582146644592285,-3.983381748199463,-1.7687355279922485,-1.328528881072998,-3.7094669342041016,-0.31372496485710144,0.0,0.0,0.0,0.0,1.0,0.0
test,4.608794689178467,2.577744245529175,-2.1387369632720947,1.2190696001052856,-3.0284159183502197,-1.1273510456085205,0.0,0.0,0.0,0.0,0.0,1.0
test,0.9214702248573303,-0.9592689275741577,-3.4121406078338623,0.48879387974739075,-0.6314228177070618,0.5238629579544067,1.0,0.0,0.0,0.0,0.0,0.0
test,0.6412451267242432,-0.976496696472168,-3.886559247970581,0.6683094501495361,-1.582322359085083,1.0150091648101807,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.3196575343608856,-1.2735164165496826,-3.6212852001190186,-1.6045867204666138,-1.8855236768722534,0.4433099031448364,0.0,0.0,1.0,0.0,0.0,0.0
test,4.083356857299805,0.0339769646525383,-3.4809370040893555,-0.6685748100280762,0.32534950971603394,1.929351806640625,0.0,0.0,0.0,1.0,0.0,0.0
test,5.376132488250732,-1.396896481513977,-2.5187690258026123,0.8284266591072083,-2.5591022968292236,-0.8342016935348511,0.0,0.0,0.0,0.0,1.0,0.0
test,3.376380205154419,-3.728050470352173,-0.8364769220352173,1.5398809909820557,-4.559340953826904,-1.3350121974945068,0.0,0.0,0.0,0.0,0.0,1.0
test,0.8793846964836121,-1.7956925630569458,-1.907401204109192,0.38251152634620667,-0.6535515189170837,-0.07699086517095566,1.0,0.0,0.0,0.0,0.0,0.0
test,1.1300262212753296,-2.042048931121826,-3.1815426349639893,0.22965459525585175,-0.7677590250968933,1.8940041065216064,0.0,1.0,0.0,0.0,0.0,0.0
test,3.21262788772583,-0.16482366621494293,-1.290905475616455,0.6715067625045776,-1.7961345911026,0.3801582157611847,0.0,0.0,1.0,0.0,0.0,0.0
test,3.313866138458252,0.8259475827217102,-3.613375425338745,-1.788343906402588,0.17866244912147522,1.1442205905914307,0.0,0.0,0.0,1.0,0.0,0.0
test,2.4630486965179443,0.8988536596298218,-6.374745845794678,-1.3820717334747314,-0.8661004900932312,1.0260645151138306,0.0,0.0,0.0,0.0,1.0,0.0
test,4.526480197906494,0.1464710831642151,-0.45824134349823,-1.310149908065796,-2.954239845275879,3.3194282054901123,0.0,0.0,0.0,0.0,0.0,1.0
test,0.9270635843276978,-0.7496479153633118,-2.837305784225464,0.4832440912723541,0.38127443194389343,0.25316888093948364,1.0,0.0,0.0,0.0,0.0,0.0
test,0.9455804824829102,-0.3979242742061615,-3.5070347785949707,0.889212429523468,-0.2690056562423706,1.7579082250595093,0.0,1.0,0.0,0.0,0.0,0.0
test,0.28727129101753235,-1.2516186237335205,-3.2409865856170654,-1.437915325164795,0.22309863567352295,2.3543567657470703,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.3333965837955475,-0.5960846543312073,-4.75751256942749,-0.9379399418830872,1.971940040588379,1.3649693727493286,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.3558228313922882,-1.3111428022384644,0.40641626715660095,3.606513738632202,-0.5869221091270447,-1.7291226387023926,0.0,0.0,0.0,0.0,1.0,0.0
test,4.4827880859375,0.543433427810669,-0.9765675067901611,-0.6129273176193237,-0.41874510049819946,4.560354232788086,0.0,0.0,0.0,0.0,0.0,1.0
test,1.052708625793457,-1.8080577850341797,-2.290693759918213,1.0169907808303833,-0.5992162823677063,0.4366823136806488,1.0,0.0,0.0,0.0,0.0,0.0
test,1.4940418004989624,-0.7763069272041321,-2.369746685028076,1.8116345405578613,-1.6333606243133545,-0.07997563481330872,0.0,1.0,0.0,0.0,0.0,0.0
test,1.0495191812515259,0.9734714031219482,-3.793879270553589,-1.288474440574646,-0.6721003651618958,-0.12500664591789246,0.0,0.0,1.0,0.0,0.0,0.0
test,1.5546015501022339,-3.353409767150879,0.5798651576042175,-0.4238056540489197,0.15792493522167206,-0.28095006942749023,0.0,0.0,0.0,1.0,0.0,0.0
test,2.796273946762085,1.2865021228790283,-0.8348345160484314,0.3847711682319641,-1.6319752931594849,-3.160200834274292,0.0,0.0,0.0,0.0,1.0,0.0
test,2.991314172744751,-1.9245400428771973,-2.3647513389587402,0.9830209016799927,-4.897008895874023,-3.0635459423065186,0.0,0.0,0.0,0.0,0.0,1.0
test,1.4873030185699463,-0.710525631904602,-2.6989407539367676,0.39240437746047974,-0.8709021210670471,0.9432021379470825,1.0,0.0,0.0,0.0,0.0,0.0
test,1.986141324043274,-2.247465133666992,-1.3010097742080688,0.41429099440574646,-0.5479583740234375,-0.3046048581600189,0.0,1.0,0.0,0.0,0.0,0.0
test,2.0621700286865234,-2.0268666744232178,-1.0778934955596924,0.7572817802429199,1.6566029787063599,-0.36856138706207275,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.117030620574951,-1.5377370119094849,-2.9681594371795654,1.9122666120529175,-0.782145082950592,-1.4829312562942505,0.0,0.0,0.0,1.0,0.0,0.0
test,1.138692855834961,-2.2159857749938965,-1.3714947700500488,2.7222914695739746,0.1583603322505951,-3.758427858352661,0.0,0.0,0.0,0.0,1.0,0.0
test,1.8153480291366577,-3.8317604064941406,-5.967526435852051,-0.5797818303108215,2.5179293155670166,-2.145827531814575,0.0,0.0,0.0,0.0,0.0,1.0
test,1.414298176765442,-1.008323073387146,-1.5905016660690308,0.3093130588531494,-0.47710591554641724,0.09645894914865494,1.0,0.0,0.0,0.0,0.0,0.0
test,1.136867642402649,-0.47253671288490295,-3.254595994949341,-0.2568802237510681,-1.2266830205917358,1.7295304536819458,0.0,1.0,0.0,0.0,0.0,0.0
test,1.048352837562561,0.23922570049762726,-0.6101096272468567,1.8411465883255005,0.6644708514213562,-0.14625586569309235,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.08643649518489838,-2.472832202911377,-2.9931437969207764,1.2846624851226807,0.10627038776874542,-3.0773818492889404,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.8021020889282227,-3.3923749923706055,0.4148876667022705,-0.7418436408042908,-1.899405598640442,-0.1482708752155304,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.3636159300804138,-0.2257215827703476,1.1194409132003784,-1.2715965509414673,-4.015743255615234,-1.9519609212875366,0.0,0.0,0.0,0.0,0.0,1.0
test,0.606512725353241,-0.5535473227500916,-2.4809207916259766,0.5566951036453247,-0.30139559507369995,-0.3646329939365387,1.0,0.0,0.0,0.0,0.0,0.0
test,0.9475845694541931,-2.2797977924346924,-1.945634365081787,1.310286521911621,-1.6528112888336182,0.4065721035003662,0.0,1.0,0.0,0.0,0.0,0.0
test,2.4480230808258057,-2.8367362022399902,-2.8680179119110107,1.486559510231018,1.050431251525879,0.8056315779685974,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.20560471713542938,-0.11257751286029816,-0.2522059977054596,0.8262652158737183,2.420227527618408,0.4557925760746002,0.0,0.0,0.0,1.0,0.0,0.0
test,2.907029151916504,-1.4704583883285522,0.6770286560058594,-1.071692705154419,2.5915534496307373,0.3025088608264923,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.904754400253296,-4.334166049957275,-4.804275989532471,2.6042912006378174,-2.2052195072174072,-1.5719202756881714,0.0,0.0,0.0,0.0,0.0,1.0
test,0.7621978521347046,-1.6936928033828735,-2.01943039894104,0.8892076015472412,-0.7336323261260986,0.15854033827781677,1.0,0.0,0.0,0.0,0.0,0.0
test,0.6395428776741028,0.3693350851535797,-3.379434108734131,0.8527469635009766,-1.2165225744247437,0.49473097920417786,0.0,1.0,0.0,0.0,0.0,0.0
test,1.4287554025650024,-1.1501466035842896,-0.7928578853607178,-0.3298945724964142,1.8470118045806885,0.7489352226257324,0.0,0.0,1.0,0.0,0.0,0.0
test,2.887519121170044,-1.6979477405548096,-5.89077091217041,-0.2040301114320755,-0.2976410686969757,-0.10611320286989212,0.0,0.0,0.0,1.0,0.0,0.0
test,2.562981605529785,0.3991621732711792,-0.9676446318626404,1.7877089977264404,-3.376638650894165,3.048049211502075,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.3561038970947266,-6.040504455566406,-2.496375560760498,1.419791340827942,1.3952250480651855,-0.9002240300178528,0.0,0.0,0.0,0.0,0.0,1.0
test,0.17289075255393982,-0.9501416087150574,-2.937497138977051,0.433540016412735,-0.4334973096847534,0.5079983472824097,1.0,0.0,0.0,0.0,0.0,0.0
test,2.1215946674346924,-0.21858462691307068,-1.9158726930618286,0.1403941959142685,-1.6853526830673218,-0.05675937607884407,0.0,1.0,0.0,0.0,0.0,0.0
test,0.4377042353153229,-2.536994457244873,-4.199190616607666,-0.03409363701939583,-1.4845850467681885,1.8788779973983765,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.8003221154212952,0.4045194387435913,-5.5081915855407715,0.9276675581932068,0.3647981882095337,0.7500936388969421,0.0,0.0,0.0,1.0,0.0,0.0
test,4.725816249847412,-1.8535401821136475,-2.774099588394165,3.289421796798706,-1.8418455123901367,0.01356135867536068,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.09636345505714417,1.8713494539260864,-1.9630016088485718,0.1051538735628128,-5.496002674102783,-0.1458047330379486,0.0,0.0,0.0,0.0,0.0,1.0
origin,1.0185935930814307,-1.1100211925991077,-2.4771366232927017,0.35243339228706155,-0.46245531350158114,0.30830741123905625,,,,,,
