split,feature_0,feature_1,feature_2,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7
test,-0.10854262858629227,-4.209368705749512,5.76641321182251,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-6.462645530700684,4.3539581298828125,0.7972816228866577,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.231651782989502,-7.529656410217285,-3.039160966873169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.1783363819122314,-0.9270299077033997,0.46501460671424866,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.466130495071411,-2.5576694011688232,-0.15059682726860046,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.023710250854492,1.1949875354766846,-0.9759941101074219,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-4.836775779724121,-3.475156307220459,-0.3314494490623474,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.4563525915145874,-5.320912837982178,3.5435261726379395,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.5499942302703857,2.5842857360839844,-0.4978960454463959,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.5675439834594727,4.023706912994385,-0.6164085268974304,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-7.792187213897705,-6.531209945678711,0.9863235950469971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.3621113300323486,-0.3638506829738617,0.6295405626296997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.794296979904175,0.7251662611961365,1.5807236433029175,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-4.242023944854736,-1.6964191198349,2.905766010284424,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.7350915670394897,-0.22139936685562134,-1.774539589881897,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.2598865032196045,-3.5283777713775635,0.21984612941741943,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-6.412836074829102,-2.909174680709839,-2.5469133853912354,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-8.563776016235352,-2.3324687480926514,-0.9742077589035034,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,5.889562129974365,0.29260310530662537,0.606875479221344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.41256844997406,-1.1423993110656738,1.8504232168197632,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.7794229388237,0.3539060652256012,1.8395227193832397,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.3111319541931152,0.9299224019050598,3.2950453758239746,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.150960683822632,-4.883358001708984,0.0009345092694275081,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-3.536642551422119,-1.6876581907272339,-3.6660783290863037,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-6.67893648147583,2.0049571990966797,3.239408016204834,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.922008991241455,-1.598091721534729,-4.734959602355957,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.023268222808838,5.84440279006958,0.19548211991786957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-2.9125890731811523,-1.2550981044769287,1.34909188747406,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.17886054515838623,-1.781568169593811,0.6553565263748169,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.167649507522583,0.2924598455429077,-0.9447503685951233,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.1732428073883057,2.723400592803955,-0.34317082166671753,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-3.2106516361236572,-5.571909427642822,2.7242841720581055,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.4002344310283661,0.24391059577465057,-4.313497543334961,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-4.578123569488525,1.3577336072921753,-5.009639263153076,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-7.356428146362305,-6.6326446533203125,-0.8927353024482727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-2.0906670093536377,-1.0298460721969604,2.0368213653564453,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.22597074508667,0.5295538902282715,0.8071734309196472,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.369692087173462,-3.4313101768493652,2.7921299934387207,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-4.269815921783447,-4.310505390167236,1.0844873189926147,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.0599801540374756,0.16230618953704834,3.7243430614471436,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-5.027419567108154,-5.505617618560791,3.628486156463623,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.726278781890869,2.318673849105835,3.3125193119049072,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.2919355630874634,-1.253941297531128,8.334537506103516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-2.1159305572509766,-0.21058565378189087,0.47512251138687134,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.1801146268844604,-2.853586196899414,1.051655650138855,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.769190549850464,0.6307335495948792,-0.7163301110267639,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.06304028630256653,1.3048430681228638,-1.5778253078460693,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.4228975772857666,-3.310685396194458,1.595847725868225,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-5.172272682189941,3.5423319339752197,3.280637502670288,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.2023069858551025,-7.04664421081543,4.398092746734619,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.6520469188690186,-0.025574756786227226,6.625694751739502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-2.671128511428833,-0.31247207522392273,1.2090866565704346,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.458146810531616,0.9188918471336365,0.9872814416885376,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.934896945953369,-2.4150638580322266,2.853358268737793,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.586351990699768,0.5909258723258972,1.819919466972351,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.326732635498047,3.8831446170806885,1.9365285634994507,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.6312347054481506,-5.209129810333252,5.1218767166137695,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.5366076827049255,-6.94075870513916,-2.406028985977173,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.3673468828201294,-8.961458206176758,1.8290387392044067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.2083467245101929,-0.5129368901252747,1.4003181457519531,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.758243441581726,0.827995240688324,1.7593097686767578,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.0081305503845215,1.0473995208740234,-0.8930138349533081,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.700455665588379,-3.706300735473633,3.9234213829040527,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-6.651664733886719,-0.5051624178886414,2.7717502117156982,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.4024035930633545,-3.3108694553375244,6.5739216804504395,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-8.710062980651855,-2.8185274600982666,0.2593933939933777,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.7662718296051025,-8.772459030151367,1.9435412883758545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-2.2188363075256348,-1.996526837348938,0.9906278252601624,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.9044246673583984,-2.8499858379364014,1.8548588752746582,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.0636630058288574,0.10394766926765442,3.6055874824523926,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.2999688386917114,0.09564564377069473,-0.9394497871398926,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-3.530229091644287,-0.9354482889175415,-3.713787317276001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.3341872692108154,-1.1788252592086792,-1.7215650081634521,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.16633032262325287,-3.0481748580932617,-5.302975654602051,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,4.474555969238281,3.688227415084839,1.1343744993209839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.5273525714874268,-1.8238335847854614,0.6574528217315674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.7671846151351929,0.021369747817516327,2.7321527004241943,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.9673125743865967,-0.6631656885147095,1.3999220132827759,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.7224062085151672,1.5574946403503418,3.8219056129455566,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-3.006870746612549,-5.591665267944336,-0.7204829454421997,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-4.030864238739014,-6.592700004577637,1.9519448280334473,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-4.605423927307129,-0.17975760996341705,-5.39554500579834,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.067901611328125,4.659051895141602,3.5161352157592773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.7764590978622437,-0.0532706044614315,1.1480543613433838,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.9022297859191895,0.86153644323349,1.7014877796173096,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.870702028274536,1.2022300958633423,0.33390769362449646,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.341540575027466,-3.699363946914673,-1.9112275838851929,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.6800892949104309,-5.076642036437988,-0.16447044909000397,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-5.818790435791016,0.487834095954895,-3.322314739227295,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-6.787296772003174,-5.649059295654297,3.1851346492767334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-6.663816928863525,-2.4654316902160645,7.372267723083496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.3305243253707886,-1.7494875192642212,0.8404641151428223,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.006364909000694752,-0.7814173102378845,1.137052059173584,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-4.956334114074707,-1.0548151731491089,1.4841338396072388,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.6368831396102905,1.3142569065093994,2.948087692260742,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.9326408505439758,-2.359025478363037,5.743360996246338,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.956118106842041,-2.0223844051361084,-4.794923782348633,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-6.289632797241211,3.7546327114105225,-1.7267050743103027,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-6.754962921142578,-6.279149532318115,-2.6563358306884766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.0387582778930664,-0.7587215304374695,0.8811211585998535,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.6739879250526428,0.4704740047454834,0.8552894592285156,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.7505914568901062,1.6223880052566528,0.36434176564216614,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.419403314590454,2.006382465362549,3.616509199142456,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.06445145606994629,0.9175700545310974,-3.082364320755005,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.4040021896362305,-4.246744155883789,4.7974677085876465,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.1435050964355469,-5.7021684646606445,5.202059268951416,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.8586299419403076,3.768625259399414,-5.084218978881836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.6981736421585083,-0.39689376950263977,1.763979196548462,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.5501723885536194,-0.3953962028026581,-0.19622032344341278,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.039329320192337036,-3.168743133544922,1.5781817436218262,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-3.0589089393615723,-2.554737091064453,-2.495591402053833,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-4.553642272949219,-2.987078905105591,-2.7754085063934326,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.500127911567688,3.2549545764923096,5.218858242034912,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-5.175353050231934,-0.6737529039382935,-5.181002140045166,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,5.260278224945068,-3.3224854469299316,-1.440760612487793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-2.121941566467285,-0.9518759250640869,2.030477285385132,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.300907015800476,-0.9636228680610657,-0.8348325490951538,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.7920553684234619,-3.086855888366699,-0.7783955335617065,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-5.008608818054199,-2.8250503540039062,-0.8663654923439026,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.5520459413528442,-2.3487319946289062,4.3139777183532715,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.228931427001953,1.8280583620071411,0.24640114605426788,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-5.580447196960449,4.815556526184082,-0.37077823281288147,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-5.018070697784424,3.9745466709136963,-4.420134544372559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.2402598857879639,-1.6385130882263184,0.7927518486976624,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.3082332611083984,-1.0880324840545654,-0.9313876032829285,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.6324172019958496,1.3287309408187866,2.787898302078247,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.7767603397369385,2.700065851211548,-0.4008353650569916,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-5.223106861114502,1.958829402923584,-1.3331589698791504,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-5.113419055938721,-4.597458362579346,-2.6287317276000977,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-5.6128458976745605,2.968557119369507,-3.42167067527771,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.0452550649642944,5.9280548095703125,-2.801124095916748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.9110556840896606,-1.935065746307373,0.6358768343925476,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.4847652912139893,-0.9592893719673157,-0.8945515155792236,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.0539740324020386,-1.3960901498794556,-1.7841814756393433,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-5.985450744628906,-0.8628600239753723,0.9770934581756592,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-3.5742239952087402,3.2678751945495605,-0.9735860228538513,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.11406237632036209,4.023337364196777,3.510687828063965,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.3785310983657837,-7.746416091918945,-0.8138498067855835,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.4081244468688965,-6.798609256744385,6.022935390472412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.9123704433441162,-1.0179884433746338,0.04497278854250908,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.4680027961730957,-0.41834819316864014,-0.7912482023239136,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.2163796424865723,1.5588064193725586,-0.2728128433227539,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-3.0631024837493896,-1.3714648485183716,4.8795061111450195,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-5.877133369445801,-4.050103187561035,1.8967745304107666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.454616904258728,3.859788656234741,-1.4420210123062134,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-4.519958019256592,0.17410153150558472,7.457490921020508,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.5057711601257324,2.1383509635925293,-3.8365871906280518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-2.3109774589538574,-1.4462872743606567,1.8897333145141602,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.849459171295166,-0.1812645047903061,-0.7661160230636597,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.032832492142915726,-2.8720319271087646,2.368419885635376,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.7972192168235779,-3.8227546215057373,3.639946222305298,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-6.274564266204834,-1.0056390762329102,-1.5339958667755127,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.4451044797897339,0.49802353978157043,6.636385917663574,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.9802050590515137,-7.551052093505859,2.6045055389404297,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.394473075866699,-7.713796138763428,1.2358287572860718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-2.6728460788726807,-1.7509181499481201,0.970232367515564,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.5884413719177246,-2.224306583404541,1.0992152690887451,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.0188779830932617,-3.79416561126709,2.194640874862671,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-3.9995460510253906,1.253142237663269,3.6440324783325195,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.6551858186721802,-3.7615299224853516,3.0980277061462402,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-6.796658039093018,1.481000542640686,-1.5291575193405151,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-4.3787384033203125,2.233023166656494,6.758481979370117,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-9.402987480163574,-3.675994873046875,-0.37453675270080566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.9469940662384033,-0.02551894076168537,1.0498275756835938,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.9491734504699707,-0.6364943385124207,1.1318418979644775,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.683894395828247,-2.0756545066833496,-1.199313998222351,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.12360403686761856,-1.3240350484848022,-2.3412303924560547,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-5.775749206542969,0.3992873728275299,3.9805235862731934,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.013126487843692303,4.052423000335693,3.5557196140289307,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.464935064315796,-4.621114730834961,7.028540134429932,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-6.814536094665527,-5.141494274139404,5.917208671569824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-2.318819761276245,-0.1735166311264038,0.6332758665084839,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.5377068519592285,-1.3831123113632202,-0.17198649048805237,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.339653730392456,-3.0234384536743164,-0.7415532469749451,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.593861699104309,-2.8399274349212646,-2.5003578662872314,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.752495527267456,-1.1438729763031006,-3.8979709148406982,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.144423007965088,-5.322145462036133,5.226125717163086,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.3172718286514282,5.1452317237854,1.0294334888458252,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-8.378888130187988,3.759892463684082,1.572258472442627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.932317852973938,-0.8773475289344788,0.05453149229288101,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.13566255569458008,-0.6721145510673523,1.7052981853485107,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.4167654514312744,0.9827573895454407,3.2300877571105957,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.8228098154067993,1.6458306312561035,2.0223755836486816,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.4637510776519775,1.5183740854263306,-1.5290203094482422,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-3.7505457401275635,4.395816802978516,-0.8333663940429688,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.9388219118118286,-6.92495584487915,4.6589436531066895,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-5.973259449005127,2.119220733642578,-5.142188549041748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.9424076080322266,-1.5497498512268066,0.1922747641801834,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.315239667892456,-2.8428103923797607,0.5522928237915039,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.2170279026031494,-1.0624048709869385,3.7789840698242188,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.8647749423980713,2.677208185195923,-0.4683590531349182,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-4.037681579589844,-1.280527949333191,-3.5119543075561523,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-4.392459392547607,-6.412609577178955,2.1346397399902344,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.6829166412353516,-1.9284592866897583,-5.689614295959473,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.3839786052703857,6.227563858032227,1.207902193069458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-2.8805103302001953,-0.9963317513465881,0.589383602142334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.0177687406539917,-2.7015438079833984,0.5479574799537659,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.6920754909515381,-0.12781640887260437,3.5940747261047363,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.157306432723999,-4.525135040283203,-0.8862140774726868,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-5.688915252685547,2.3039145469665527,1.5251997709274292,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.639979362487793,2.2680375576019287,-0.8890231847763062,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.1286163330078125,-4.028277397155762,2.638744354248047,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.5189034938812256,-6.1046247482299805,-4.945784091949463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
origin,-1.9892486736397061,-1.0245950855733499,1.0419913881738934,,,,,,,,
