split,feature_0,feature_1,feature_2,feature_3,feature_4,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8
test,4.50904655456543,-0.27368268370628357,2.8020057678222656,-0.3336687386035919,1.044843316078186,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.07333219796419144,-3.349637508392334,-1.196133017539978,5.106871128082275,-0.327805757522583,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.685072898864746,4.491451263427734,0.6370625495910645,3.9744741916656494,3.0396323204040527,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.41968297958374,0.11104084551334381,5.3724846839904785,-3.8043761253356934,0.3681674897670746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,6.019872665405273,5.588100433349609,2.1619787216186523,-4.125260353088379,0.33683767914772034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.5341783165931702,1.516334056854248,0.5481988191604614,1.3379919528961182,-0.2604326605796814,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.5278723835945129,2.064636707305908,1.7776046991348267,1.442893147468567,-0.42950037121772766,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.3229994773864746,-0.1598694622516632,2.914400815963745,0.9487197399139404,-1.844447135925293,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.7501754760742188,2.1141865253448486,3.24912691116333,2.9292171001434326,-0.5625550150871277,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.1804094314575195,-1.6562016010284424,-0.29584354162216187,-2.450321912765503,-0.6980364322662354,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.270035982131958,-3.226776599884033,0.9893587827682495,2.2603919506073,-4.3531036376953125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.1723053455352783,-1.8227053880691528,2.4551568031311035,-0.477316290140152,-6.606690406799316,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.014429130591452122,-5.875510215759277,3.173940420150757,1.877180576324463,-3.855146884918213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.434375524520874,-2.7741496562957764,4.267641067504883,-4.242481231689453,0.9350355267524719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.453640341758728,1.3798151016235352,0.3484042286872864,0.5396673083305359,-0.6791872978210449,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.2808151245117188,-0.41617757081985474,0.39629703760147095,2.613093852996826,0.00812525488436222,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.8318185806274414,1.0998013019561768,-0.017473159357905388,1.2836869955062866,0.22539517283439636,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.402339220046997,1.832852840423584,0.9363178610801697,-1.104895830154419,-2.5799708366394043,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,4.284829616546631,3.8713178634643555,2.522320032119751,0.7826926112174988,-0.49891045689582825,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.315950870513916,5.750341415405273,2.283963680267334,2.2931203842163086,0.40757322311401367,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,5.448195457458496,-1.9803004264831543,0.26153674721717834,4.936206817626953,-3.5458390712738037,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.210929036140442,-4.036037445068359,5.856979846954346,1.3235105276107788,-3.888282537460327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.10726599395275116,-3.7791755199432373,1.2331269979476929,-5.030813694000244,3.6250150203704834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.8137574195861816,1.1641005277633667,-0.5550998449325562,1.0690405368804932,-0.7413416504859924,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.7573091983795166,1.3024271726608276,-0.04687032103538513,2.002943515777588,-0.8868370652198792,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.352262020111084,2.6717474460601807,1.6080046892166138,-0.24354948103427887,-2.0013539791107178,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.36985161900520325,3.9689550399780273,1.2458244562149048,-0.19781218469142914,-1.8266558647155762,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.6243900060653687,1.1552460193634033,-3.8197622299194336,1.330174446105957,-2.9259145259857178,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,5.798349857330322,-1.2377889156341553,-1.62967848777771,-0.7320294976234436,-1.8248913288116455,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,6.6060380935668945,-2.564089298248291,2.661010980606079,2.2550323009490967,-0.851590096950531,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.715224266052246,-2.4766483306884766,-1.625906229019165,2.530451774597168,5.63124942779541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,6.4114813804626465,-0.4449661076068878,6.835032939910889,2.5530292987823486,-3.2734413146972656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.7343716025352478,0.5869572758674622,0.09974094480276108,1.3843775987625122,-1.6111088991165161,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.0532327890396118,1.7968116998672485,0.9775771498680115,2.0933306217193604,-2.1042799949645996,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.7578082084655762,-1.1983493566513062,1.3663115501403809,2.0907130241394043,-0.6570506691932678,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.5550849437713623,1.441156029701233,2.7916462421417236,2.249652624130249,-2.2005417346954346,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.946839451789856,-0.053853023797273636,4.064275741577148,-1.8454818725585938,-0.692485511302948,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.884992837905884,-2.656020164489746,-0.16079363226890564,1.3326562643051147,-5.222579002380371,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.7433186769485474,-1.7367403507232666,5.272214412689209,-1.9108644723892212,-1.48714280128479,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.8522880673408508,-6.4977850914001465,-0.43137943744659424,4.359532356262207,-1.158730149269104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,5.266736030578613,6.39801025390625,3.8279612064361572,5.674041271209717,-0.852576732635498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.9281322956085205,1.1643041372299194,1.1950263977050781,1.615135669708252,-0.7272047996520996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.8536053895950317,0.027220221236348152,0.9633882641792297,2.478882312774658,0.47317400574684143,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.7869677543640137,0.06245991960167885,-0.7882565855979919,-0.7661713361740112,-0.857093870639801,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.986594319343567,-0.694607675075531,-0.15720011293888092,-2.274993896484375,-1.1478807926177979,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.0688070058822632,0.19399167597293854,4.090264797210693,-1.5811635255813599,-2.3332879543304443,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.4457789361476898,-2.3801422119140625,4.731156349182129,-0.6572019457817078,0.8829057216644287,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.3737757205963135,1.5091074705123901,-5.860874652862549,3.236528158187866,0.01694599539041519,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.6815258264541626,-3.112595796585083,-4.304756164550781,0.5343843698501587,-5.103604316711426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.236818790435791,-0.09488467872142792,-6.333247184753418,0.7455923557281494,-3.5005106925964355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.7605069875717163,-0.06944102048873901,0.3644321858882904,1.6279230117797852,-0.7066410779953003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.32700836658477783,-0.4079471826553345,-0.4777893126010895,1.2570157051086426,-0.8293029069900513,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.583524703979492,1.9497270584106445,2.49804949760437,0.5017476081848145,-1.0032471418380737,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.9937317967414856,1.7027206420898438,-1.3705332279205322,-1.625897765159607,1.289283037185669,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.522968053817749,-3.403618812561035,1.50365149974823,3.059957981109619,-0.17203809320926666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,4.218043804168701,5.105791091918945,-0.9713347554206848,-1.1235754489898682,-0.4791269898414612,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-3.514230966567993,1.494921326637268,2.6433815956115723,5.387704849243164,-3.060415029525757,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.791708946228027,2.274850368499756,-4.762410640716553,-1.195110559463501,-3.3977932929992676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,7.93527364730835,0.2474563717842102,-2.00177264213562,-0.8731668591499329,-5.514648914337158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.0430562496185303,0.8485501408576965,-0.24309681355953217,1.9649618864059448,-1.0908666849136353,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.7172039747238159,1.0096997022628784,0.8831351399421692,1.8053756952285767,1.0801130533218384,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.9265820980072021,1.8210519552230835,2.4504995346069336,-0.3511771857738495,-0.29550838470458984,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.5253758430480957,2.2066986560821533,0.5591144561767578,-2.0231688022613525,-1.7722492218017578,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.017353635281324387,3.5970003604888916,4.1033935546875,0.16563454270362854,-1.651915431022644,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.6409269571304321,-1.4877909421920776,3.622529983520508,-0.8473992943763733,3.2025673389434814,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.7414108514785767,1.268118143081665,4.713315486907959,-3.1263999938964844,0.9933257102966309,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.9238831996917725,7.845905303955078,2.201376438140869,1.479738473892212,2.0009052753448486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.896442174911499,-5.635589122772217,-0.3102295696735382,6.54922342300415,2.5605411529541016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.678110122680664,1.5512460470199585,0.1750165969133377,1.2123172283172607,-0.7206923365592957,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.1626434326171875,0.7584207653999329,-0.6239035129547119,2.5182275772094727,-0.5539226531982422,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.12913793325424194,0.7854753732681274,0.7620847821235657,3.9839935302734375,-0.015452496707439423,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.034995198249817,1.426737666130066,3.498856782913208,3.115774631500244,0.7392276525497437,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.7696890234947205,-1.758732795715332,0.46125391125679016,-0.24498699605464935,3.2867352962493896,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.3740463256835938,1.4984596967697144,-0.2769855260848999,-0.13208119571208954,4.882474422454834,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,4.3585333824157715,1.4617418050765991,-2.4003894329071045,-2.3502449989318848,3.403383731842041,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.535431385040283,-3.294635772705078,2.197615385055542,-4.864160537719727,-0.4451292157173157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.8115246295928955,-3.098422050476074,-5.701108932495117,5.712216854095459,-3.1742873191833496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.4766472578048706,0.18864427506923676,0.2051779180765152,1.1274241209030151,-0.11472518742084503,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.9377222061157227,0.9784026145935059,0.7436232566833496,1.292528510093689,-2.4487662315368652,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.9759200215339661,0.7736850380897522,1.5126032829284668,0.5320318937301636,-2.4919795989990234,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.408726930618286,0.7749751210212708,2.6647849082946777,-0.9730843901634216,-0.6553862690925598,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.5708107352256775,-1.5808032751083374,-1.3398200273513794,-1.2869501113891602,2.412014961242676,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.742227792739868,3.4562313556671143,-3.145003080368042,-0.1539912074804306,-1.5822473764419556,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,6.47089147567749,0.195832759141922,-1.4381608963012695,4.512342929840088,1.530116081237793,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,6.233645439147949,2.7921650409698486,-0.643799901008606,6.8944854736328125,-0.872499406337738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.2918418645858765,0.01735302247107029,8.343804359436035,4.974531173706055,-2.2473227977752686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.6812087297439575,1.2939801216125488,0.19230657815933228,1.0468380451202393,-1.251065731048584,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.20647865533828735,-0.7338447570800781,-0.5860361456871033,1.0240857601165771,-0.5558436512947083,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.6126763820648193,1.1785081624984741,0.6886118054389954,0.4052753448486328,-3.074347734451294,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.6095839738845825,2.658348321914673,0.704177975654602,-1.509736180305481,-2.2173240184783936,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.7050952911376953,-1.9740756750106812,2.4609265327453613,-0.7059744596481323,1.7474746704101562,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.0813612937927246,5.615022659301758,0.19641591608524323,4.055473804473877,0.15928500890731812,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.6128064393997192,-2.566103935241699,2.757741928100586,6.850167751312256,-0.3895311951637268,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.461293935775757,-4.787103652954102,-0.2679889500141144,-2.400913953781128,-4.83755350112915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.1336159706115723,-0.3114846348762512,-0.835422694683075,5.028841495513916,-8.647605895996094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.8063734769821167,0.6593288779258728,0.028831686824560165,1.6282824277877808,-1.0658397674560547,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.0290268659591675,1.011741042137146,1.905097246170044,0.980576753616333,-1.9273934364318848,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.725593090057373,-1.1619278192520142,0.28736981749534607,2.1506662368774414,-1.822757601737976,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.4140994548797607,2.1478936672210693,1.7487049102783203,2.3403265476226807,1.531820297241211,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.33091017603874207,0.10397645831108093,1.4626600742340088,-2.2315001487731934,2.545574188232422,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.6100770831108093,-3.084523916244507,-0.309927374124527,-2.4644973278045654,-2.7168147563934326,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.053628444671631,-4.606764316558838,1.1128853559494019,-1.4211958646774292,-2.291527509689331,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-4.179108619689941,-3.0635011196136475,1.0085816383361816,3.329498767852783,-4.858626365661621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,9.96830940246582,1.3452873229980469,0.042143870145082474,0.5738890767097473,-1.143616795539856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.3876224756240845,0.3521343171596527,0.32743242383003235,1.526241660118103,0.03242874890565872,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.07908441126346588,-0.7662225961685181,0.9645743370056152,0.992903470993042,-0.32532450556755066,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.39652982354164124,2.0830373764038086,-1.359186053276062,1.3036561012268066,1.3007456064224243,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.4114718437194824,0.7717483043670654,-1.9939180612564087,2.041144847869873,2.1004788875579834,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.8073039054870605,-0.9648229479789734,2.3691418170928955,3.9419867992401123,2.4088363647460938,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,6.180556297302246,2.7077760696411133,-1.6474521160125732,1.0431873798370361,-2.0760715007781982,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.00063157081604,-1.547681450843811,-4.107297420501709,0.7598980069160461,-5.46217155456543,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.5789836645126343,1.3163164854049683,4.26164436340332,3.337907075881958,5.375571250915527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.5921090841293335,-4.434905052185059,-4.144891738891602,-3.529902458190918,1.2014009952545166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.622673511505127,1.525749921798706,0.6840426325798035,1.3417820930480957,-0.27126938104629517,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.4429398477077484,1.0465772151947021,0.42559394240379333,2.85147762298584,-1.7299517393112183,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.944063901901245,0.16249388456344604,-0.7922641634941101,3.0684237480163574,-0.20841455459594727,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.6645705699920654,3.181741237640381,0.26254889369010925,2.4556915760040283,0.575021505355835,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.5989631414413452,-1.304545283317566,-0.842657208442688,4.09481954574585,-2.7473628520965576,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.4093494415283203,-1.642361044883728,5.169520378112793,2.519615650177002,1.0361313819885254,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,5.89988374710083,2.6371421813964844,4.6741156578063965,2.4443180561065674,0.5714705586433411,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-4.438627243041992,2.8238723278045654,2.864093780517578,5.990337371826172,0.37642231583595276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.7577033042907715,7.281890392303467,-0.5569039583206177,6.644380569458008,-3.741997718811035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.5606948733329773,0.7600972056388855,1.068705439567566,0.7391424775123596,-0.6978629231452942,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.2062686681747437,-1.118572473526001,0.25646764039993286,1.2828298807144165,-0.2532639801502228,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.7699780464172363,1.1167742013931274,2.128462314605713,3.1022727489471436,0.5778716802597046,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.4197806119918823,2.3249588012695312,0.868841826915741,0.3199382424354553,2.8014440536499023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.053704261779785,3.2136106491088867,-1.063319206237793,-2.765392780303955,-1.1129926443099976,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.3379532098770142,-0.4170551896095276,-2.731616735458374,3.8308656215667725,3.5463361740112305,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.8964234590530396,-2.48516845703125,3.451507329940796,3.1046009063720703,-4.7795634269714355,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.0761518478393555,-3.817416191101074,1.708611249923706,6.093587398529053,-0.14947307109832764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.1072123050689697,1.8988457918167114,8.030250549316406,-2.0589799880981445,-0.7879239916801453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.2702600359916687,1.0983946323394775,-0.15937434136867523,0.9637677669525146,-0.5705920457839966,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.8206756114959717,0.9723391532897949,0.5957944393157959,1.8286161422729492,-1.3047757148742676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.5716853141784668,0.27771610021591187,-0.857417106628418,3.2696080207824707,0.9676799774169922,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.642443299293518,-1.6371012926101685,0.8364428281784058,4.206397533416748,0.033493734896183014,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.90651798248291,-0.0844348669052124,2.2621889114379883,3.5490403175354004,1.896265983581543,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.8601136207580566,4.612292766571045,-0.5859535932540894,-2.068101167678833,-1.925684928894043,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.1801272630691528,1.911756157875061,-0.0493357889354229,3.4918246269226074,-7.248030185699463,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.585610270500183,6.204148769378662,2.0678300857543945,-2.5760414600372314,3.4076883792877197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,6.801544189453125,2.141069173812866,1.8603993654251099,-4.454567909240723,2.6068432331085205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.4636847674846649,1.396977424621582,0.6363115310668945,1.6978075504302979,-0.49672871828079224,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.4727354049682617,1.4059768915176392,1.6597572565078735,0.2759941816329956,0.15674956142902374,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.4337936043739319,-1.1861393451690674,1.4916707277297974,1.7857587337493896,-2.465555429458618,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.6415660381317139,2.696446180343628,-0.6234511137008667,3.8088760375976562,-2.9134225845336914,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.5622723698616028,1.5426913499832153,-1.1590863466262817,-3.4474868774414062,-0.6010355949401855,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.7105425000190735,-0.1344788819551468,2.870251417160034,5.2674641609191895,-3.805297613143921,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.7659302949905396,2.298321485519409,3.120809555053711,7.448368072509766,-0.7319584488868713,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.768373489379883,-3.788734197616577,3.09771728515625,-3.568077564239502,1.4074069261550903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.272836446762085,-4.900843620300293,-0.5169854760169983,-0.4260842204093933,-7.414596080780029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.8572285771369934,1.0374833345413208,-0.23433595895767212,0.9870662093162537,-1.4499571323394775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.7089582681655884,-0.5566928386688232,1.1419273614883423,1.8145121335983276,0.1012619212269783,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.7746393084526062,0.1472824513912201,-0.06954744458198547,1.4842214584350586,-3.599532127380371,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.19646118581295013,-1.5983365774154663,2.9566102027893066,0.2722427248954773,0.22955599427223206,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.1877670288085938,2.8413703441619873,-3.737888813018799,0.4347359240055084,-2.22285795211792,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.3530569076538086,-1.9195756912231445,-0.8005586862564087,5.541506767272949,1.9153282642364502,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.612156391143799,2.220233678817749,1.0917850732803345,-5.322463035583496,0.19507382810115814,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,6.83081579208374,-1.8544560670852661,-0.04045441746711731,0.07251045852899551,3.9275810718536377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.9487369060516357,2.8113057613372803,-3.008601665496826,-0.9824317097663879,6.834383010864258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.6101288795471191,1.1311366558074951,-0.417441189289093,1.2038482427597046,-1.1138243675231934,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.11955461651086807,0.3454897403717041,-0.4917318522930145,0.6275727152824402,0.6508707404136658,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.8381836414337158,-1.1247519254684448,1.3451576232910156,0.3516875207424164,0.9417749643325806,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.317763090133667,1.6556777954101562,1.8265877962112427,0.055551666766405106,-0.008243334479629993,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.445286512374878,0.13862070441246033,-2.8976242542266846,3.681617498397827,-2.140695810317993,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.580643653869629,-3.8248515129089355,-1.876212239265442,0.10833767801523209,1.6947503089904785,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.0114996433258057,0.5337452292442322,5.3287248611450195,4.0147223472595215,-3.3975670337677,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.798556923866272,6.081986904144287,2.950056314468384,-3.1026508808135986,1.967888355255127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,7.859787940979004,1.6431235074996948,1.4994398355484009,-0.0718933567404747,4.799326419830322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
