split,feature_0,feature_1,feature_2,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9
test,2.589435338973999,0.8167132139205933,-0.2112872451543808,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.691089391708374,-2.4905993938446045,2.7287755012512207,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-4.950693607330322,1.1322720050811768,5.0638346672058105,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,5.7808685302734375,2.3184943199157715,0.9277371168136597,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-5.847070217132568,1.2771327495574951,-6.017406940460205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.014736175537109,8.31226921081543,1.79685378074646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.627650499343872,-4.057694435119629,-7.170284271240234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.2990635931491852,2.0971643924713135,0.03739631548523903,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.7097954750061035,2.294341564178467,-0.79676353931427,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.943305253982544,-0.001810202724300325,-0.3726269006729126,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.426492929458618,3.302290439605713,4.0067033767700195,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-5.759646892547607,0.7839289903640747,-1.2227362394332886,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-5.814878463745117,4.8276543617248535,-2.047606945037842,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-6.056859016418457,4.385293483734131,4.853139400482178,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,4.741164684295654,4.491226673126221,5.173443794250488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-5.2843732833862305,9.16496753692627,3.9178667068481445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.5048773288726807,2.9604177474975586,10.130732536315918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.9003472924232483,0.9793413877487183,0.4196043014526367,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.8714630603790283,2.9855198860168457,0.7352168560028076,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.5352039337158203,3.1807117462158203,0.5384560227394104,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.4753588438034058,3.833270788192749,-3.0535826683044434,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.040471315383911,0.15756013989448547,4.748515605926514,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.4028117656707764,5.575257301330566,-0.8207366466522217,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.35676079988479614,8.054165840148926,-2.8390400409698486,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.8299776315689087,6.26623010635376,-5.552730560302734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-4.987415313720703,8.009331703186035,5.9058709144592285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,6.596200942993164,6.004602909088135,5.227863311767578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.180768609046936,1.5141160488128662,1.362960934638977,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.006833425723016262,0.5907449126243591,1.3429512977600098,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.2720400393009186,4.414641380310059,-0.9595981240272522,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.5501108169555664,0.26949983835220337,3.8298656940460205,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.91155207157135,6.548659324645996,-1.3321295976638794,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,4.399837017059326,-0.23846547305583954,0.45667019486427307,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.1131290197372437,-4.642520427703857,-1.937890648841858,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.0040651559829712,9.320907592773438,3.5238678455352783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-7.642879009246826,6.372707843780518,4.894529342651367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-7.9948320388793945,-2.899165630340576,5.966062068939209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.32309916615486145,2.4280965328216553,0.4817424416542053,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.92006254196167,0.6121050119400024,1.7677538394927979,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.00398095091804862,3.983734369277954,2.2969913482666016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.2333028316497803,2.7712836265563965,3.524333953857422,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.5384692549705505,-1.0567355155944824,4.408341884613037,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.7893526554107666,5.185981273651123,1.2371577024459839,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.7910666465759277,1.2931878566741943,-6.488874435424805,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-7.697271823883057,-2.601973533630371,1.5077375173568726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-7.3418474197387695,7.482743740081787,3.9786760807037354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,5.535006999969482,6.3965630531311035,-5.445995807647705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.6917988061904907,2.7850496768951416,0.6186691522598267,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.627032458782196,1.8985767364501953,-1.4620895385742188,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.5572509765625,-0.2145872563123703,2.04252028465271,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.460152506828308,3.4603734016418457,-3.232123851776123,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.5048067569732666,-1.337986707687378,1.2410160303115845,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.05593426153063774,-2.7206151485443115,-3.154261589050293,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-7.537848949432373,3.711651086807251,2.8185689449310303,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-6.433598041534424,7.222947597503662,3.3833694458007812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-7.136785507202148,1.8631397485733032,-6.301483154296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,5.624325275421143,4.213357448577881,7.408426761627197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.5853424072265625,1.8475139141082764,1.3714230060577393,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.932733178138733,2.6785757541656494,2.1586625576019287,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.2556218206882477,0.12995359301567078,2.6613242626190186,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-4.733705520629883,0.12452796846628189,0.027668967843055725,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.2727106809616089,5.8377299308776855,-1.4651176929473877,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-6.757478713989258,1.1288074254989624,-1.6376616954803467,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.4394749402999878,-3.6182897090911865,3.8074917793273926,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-5.286545753479004,-2.125485420227051,6.001441478729248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.7022571563720703,0.12081151455640793,9.140954971313477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,8.615195274353027,3.618330240249634,-0.5299960374832153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.37918931245803833,2.4332926273345947,0.7557750940322876,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.22902436554431915,1.7789692878723145,-1.2896674871444702,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.3903446197509766,0.3451217710971832,2.7004520893096924,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.021829843521118,5.383216381072998,-0.41803982853889465,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.700942277908325,1.1091364622116089,5.15092134475708,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-5.306615352630615,4.310215950012207,4.121110916137695,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.2443581074476242,8.850214004516602,-0.07334413379430771,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,6.039677143096924,5.32778263092041,0.02937573753297329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.2705906629562378,-3.972452402114868,7.086236000061035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,4.34013557434082,4.877774715423584,8.248723983764648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.892795443534851,1.7097946405410767,1.1334985494613647,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.049250841140747,2.47227144241333,-0.05831531807780266,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-4.022882461547852,2.2393083572387695,1.4031685590744019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-4.4319539070129395,-0.37060901522636414,0.018458444625139236,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.5333662629127502,-0.23693284392356873,4.911036968231201,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-4.384363651275635,2.722714424133301,5.475131034851074,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.8741230964660645,-2.809657573699951,-3.677279233932495,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.5736768245697021,-3.5334765911102295,-5.37083101272583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.4289608001708984,-5.444437503814697,4.12034797668457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.4708694219589233,7.104158878326416,8.591329574584961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.8190596103668213,1.3730438947677612,-0.0843471810221672,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.7895412445068359,1.6168500185012817,2.388857841491699,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.045652151107788,3.769726514816284,-1.7590606212615967,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.604116916656494,-0.31676316261291504,-2.533658027648926,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.4134247303009033,3.1938483715057373,3.682562828063965,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.233201742172241,-2.3655903339385986,-3.5965545177459717,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-5.328822612762451,7.0984673500061035,-1.831133484840393,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.229549765586853,-5.831917762756348,2.372701406478882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.8602700233459473,-6.106651782989502,-3.0251426696777344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-7.737161636352539,-5.4612298011779785,-1.1144053936004639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.6293683648109436,1.814993977546692,1.2734028100967407,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.615420341491699,3.340057373046875,0.49493157863616943,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.8496816158294678,-0.736464262008667,-0.865373432636261,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.6672546863555908,4.459211826324463,3.522338390350342,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.0825917720794678,1.2722023725509644,-2.050649404525757,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.755777597427368,0.8461905717849731,-2.7577145099639893,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-4.337722301483154,-3.3538074493408203,3.793199300765991,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,4.352627754211426,6.880780220031738,3.4204680919647217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.8897905945777893,6.785865783691406,-7.118854999542236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,6.516347408294678,-4.075247287750244,-1.653182864189148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.3106011152267456,2.851829767227173,0.8373059034347534,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.3264975547790527,3.2300736904144287,-0.5624950528144836,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.1679574251174927,1.5326043367385864,3.4287025928497314,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.0890977382659912,1.8568217754364014,-2.8285088539123535,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.4443938136100769,-1.6079275608062744,-2.9919798374176025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.100013494491577,1.7757720947265625,5.469180107116699,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.826847791671753,6.629277229309082,1.7855304479599,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.2756353616714478,0.9890366196632385,-7.487534523010254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-4.718885898590088,-1.662981390953064,7.913830757141113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-6.50039529800415,4.2776994705200195,-7.6890082359313965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-2.038269519805908,2.3609721660614014,0.13421189785003662,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.7281216382980347,0.15945830941200256,-0.3389146327972412,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.5763962268829346,4.870121002197266,-0.03158155083656311,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.2743507921695709,-1.277782678604126,-1.7429296970367432,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.264502763748169,-0.6932116150856018,-2.0221104621887207,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.36776646971702576,7.361936569213867,2.483980655670166,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,4.170945644378662,5.936281204223633,2.5104422569274902,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-8.859756469726562,0.10147298127412796,-0.9057518839836121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.608052730560303,3.7084336280822754,-5.165916919708252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.45960533618927,3.449030637741089,-9.066328048706055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.7541221380233765,1.8049416542053223,-0.36132094264030457,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.4358543157577515,2.213951587677002,-1.5095490217208862,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.5909945964813232,1.8091483116149902,-2.1952900886535645,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.685836136341095,5.569309711456299,-1.1361613273620605,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.9919255971908569,-0.04801519215106964,-3.580832004547119,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-4.291228771209717,5.097296237945557,4.505435943603516,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-5.216543197631836,-3.5476202964782715,2.114124059677124,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.2621972858905792,4.854169845581055,-6.934115409851074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.5928981304168701,-0.7627199292182922,8.854374885559082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-8.738239288330078,-4.518263816833496,1.6476365327835083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.7769525051116943,1.1838873624801636,0.7633064389228821,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.5017287731170654,0.7546472549438477,-0.48918768763542175,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.9765563011169434,2.462890863418579,3.3031601905822754,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-4.402139663696289,1.2655885219573975,2.7474725246429443,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.403160810470581,1.0346405506134033,-2.8995890617370605,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.732470989227295,4.696835517883301,2.4844703674316406,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.46367111802101135,2.5273916721343994,-6.319453239440918,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.919566810131073,-5.56669282913208,-1.3506014347076416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-4.839776039123535,-6.056863784790039,-1.5009289979934692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.3500262498855591,1.4364135265350342,10.32361125946045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.5130634307861328,2.8362793922424316,0.16437608003616333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.6006323099136353,2.313476085662842,2.376927137374878,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.7570983171463013,2.6971588134765625,3.3020474910736084,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.7069478034973145,5.900191783905029,0.343915730714798,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.26144394278526306,6.426083564758301,-1.1919499635696411,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-6.360511779785156,4.67841911315918,-0.8733512163162231,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.1420040130615234,-4.186380863189697,-2.939157009124756,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-3.7156291007995605,7.360450744628906,5.766170501708984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,6.285869598388672,-2.0177223682403564,3.5296082496643066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.033674955368042,2.325002670288086,9.913106918334961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.8349922299385071,2.6523501873016357,-0.14194412529468536,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.4303019046783447,3.4959912300109863,0.27845683693885803,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.4844307899475098,4.634896755218506,0.25155216455459595,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.297916442155838,-1.5927517414093018,-0.6987826228141785,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-5.7571516036987305,1.4404186010360718,-1.5242304801940918,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.7037258744239807,5.802621364593506,-3.72080397605896,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.4618549942970276,3.851979970932007,6.9818291664123535,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-5.54241943359375,-1.6664106845855713,-5.210636615753174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.6787521839141846,3.296483039855957,8.997906684875488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-10.635665893554688,-1.3543143272399902,0.35347652435302734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-2.0737686157226562,1.5192298889160156,0.681368887424469,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.3398194313049316,3.7277774810791016,1.3300913572311401,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.552655816078186,0.8573999404907227,-0.09364175796508789,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.499662160873413,5.042769432067871,-2.043558120727539,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-6.00488805770874,2.3006339073181152,1.7631522417068481,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.830195426940918,-3.836137294769287,0.5692082047462463,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.056046485900879,2.1094114780426025,-6.488450527191162,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.5426042079925537,-3.5020904541015625,3.922250747680664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.0221381187438965,8.650522232055664,-2.494871139526367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,4.129411220550537,9.406177520751953,4.437931060791016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-2.003340005874634,1.3576102256774902,0.3585716485977173,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.037142038345337,1.6041282415390015,1.154823899269104,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.3467817306518555,-0.4755295515060425,-0.9069989323616028,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-4.162630558013916,-0.7390435338020325,0.28560927510261536,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.829814076423645,4.728142738342285,4.587075710296631,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.8309287428855896,0.16789820790290833,5.820842266082764,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.7409977912902832,-3.002309799194336,5.387706279754639,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.8191771507263184,2.3321478366851807,6.67874002456665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.520194053649902,6.521215915679932,4.316450119018555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,7.0397162437438965,7.140944957733154,2.719888210296631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.47392135858535767,2.026218891143799,-0.23334164917469025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.4827539920806885,2.8022117614746094,1.714316725730896,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.5641056299209595,1.497389793395996,-0.6434942483901978,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.403185248374939,-2.059053421020508,0.39711806178092957,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.177163600921631,-1.3839973211288452,-1.1654003858566284,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-5.570556163787842,-1.3347309827804565,2.9344582557678223,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,4.857539176940918,0.224165141582489,3.5329341888427734,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,5.352380752563477,5.5032148361206055,-2.4475178718566895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,7.784229755401611,2.393461227416992,0.003144264919683337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,8.334552764892578,1.6142431497573853,3.4773507118225098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.3325943648815155,2.0033528804779053,0.9614677429199219,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.4362082481384277,1.611877679824829,1.9886314868927002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.8389437198638916,-0.4569033682346344,1.2100547552108765,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.2500789165496826,1.9630155563354492,4.455400466918945,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.9506161212921143,1.797306776046753,-2.339478015899658,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
