split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,class_0,class_1,class_2,class_3,class_4,class_5
test,1.6184476613998413,-0.5226700901985168,-0.48811987042427063,2.6739230155944824,1.2543009519577026,-0.5793074369430542,-1.4265410900115967,-0.8706042766571045,1.0,0.0,0.0,0.0,0.0,0.0
test,2.3980867862701416,-0.9852998852729797,0.5801604390144348,1.8586962223052979,0.9732797741889954,-2.1900839805603027,-2.608945846557617,-0.9168547987937927,0.0,1.0,0.0,0.0,0.0,0.0
test,1.4085965156555176,-1.3272053003311157,0.33480051159858704,3.4900870323181152,3.1698808670043945,-0.8460862040519714,-1.3214894533157349,0.19365711510181427,0.0,0.0,1.0,0.0,0.0,0.0
test,0.24745623767375946,-1.173932671546936,0.625640332698822,1.1157230138778687,3.558880567550659,-2.8285629749298096,-2.7010083198547363,-0.9349483251571655,0.0,0.0,0.0,1.0,0.0,0.0
test,0.37267446517944336,2.792490243911743,0.6408852934837341,5.544651508331299,-0.43517062067985535,-1.4955209493637085,-0.8537423014640808,-0.5507433414459229,0.0,0.0,0.0,0.0,1.0,0.0
test,3.038350820541382,-1.985480785369873,2.7529871463775635,5.909708499908447,0.8852238655090332,-2.468172073364258,1.4948214292526245,-1.0450279712677002,0.0,0.0,0.0,0.0,0.0,1.0
test,1.3964056968688965,-0.7031006813049316,-0.27553486824035645,2.3225090503692627,0.5936159491539001,-1.4556934833526611,-2.5542898178100586,-1.0402215719223022,1.0,0.0,0.0,0.0,0.0,0.0
test,1.998430609703064,-1.3282489776611328,0.17072418332099915,2.702958583831787,-0.29266273975372314,0.025888735428452492,-1.8292937278747559,-1.5750255584716797,0.0,1.0,0.0,0.0,0.0,0.0
test,1.714202880859375,-0.6835202574729919,-0.13824763894081116,1.9210983514785767,-0.9090519547462463,-3.270477771759033,-1.6861670017242432,-2.101310968399048,0.0,0.0,1.0,0.0,0.0,0.0
test,1.0369298458099365,1.5169761180877686,2.119497299194336,1.7845802307128906,1.9368797540664673,-2.125386953353882,-3.321136713027954,-1.4406497478485107,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.47896337509155273,-3.527506113052368,1.7581888437271118,2.898120880126953,0.24217501282691956,-1.630778431892395,0.4846112132072449,1.3721277713775635,0.0,0.0,0.0,0.0,1.0,0.0
test,3.1124699115753174,0.390837699174881,-0.21145521104335785,2.5036659240722656,-0.13019661605358124,-3.4688000679016113,1.1699703931808472,3.4419283866882324,0.0,0.0,0.0,0.0,0.0,1.0
test,1.2157105207443237,-0.49378201365470886,-0.17158247530460358,2.3609070777893066,0.6960277557373047,-0.8098182082176208,-1.11411452293396,-0.11111335456371307,1.0,0.0,0.0,0.0,0.0,0.0
test,0.008370481431484222,-1.650087833404541,0.2739693522453308,2.3229293823242188,1.439647912979126,-1.7132805585861206,-1.358523964881897,-1.0250768661499023,0.0,1.0,0.0,0.0,0.0,0.0
test,0.0307393167167902,1.1461763381958008,-1.1752172708511353,1.781864881515503,0.3228166997432709,-1.701034665107727,-0.4376601576805115,-1.3897442817687988,0.0,0.0,1.0,0.0,0.0,0.0
test,1.851034164428711,1.234627366065979,2.2658960819244385,3.5580384731292725,1.8152520656585693,0.7697727680206299,-1.8250197172164917,-0.3394862115383148,0.0,0.0,0.0,1.0,0.0,0.0
test,3.418212413787842,-0.8659362196922302,-1.1062144041061401,-0.21776069700717926,-2.26345157623291,-0.1140800341963768,-2.809713363647461,0.33185088634490967,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.657958745956421,1.000507116317749,-0.664247989654541,1.7684653997421265,2.4179129600524902,-2.514012098312378,-0.36539962887763977,-0.07494467496871948,0.0,0.0,0.0,0.0,0.0,1.0
test,2.0370049476623535,-0.6201252937316895,-0.05653351917862892,2.274897575378418,0.5579671859741211,-1.4203855991363525,-1.813216209411621,-1.4594324827194214,1.0,0.0,0.0,0.0,0.0,0.0
test,1.0717302560806274,0.3856196105480194,-0.10509471595287323,1.4176450967788696,0.6204873323440552,-1.1815913915634155,-2.709059953689575,-1.5216578245162964,0.0,1.0,0.0,0.0,0.0,0.0
test,0.26711052656173706,-0.4799480140209198,0.7551019787788391,4.949541091918945,1.4324973821640015,-1.7893248796463013,-1.6134514808654785,-0.7820115685462952,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.0022586584091187,0.7871075868606567,-1.2589316368103027,0.9720689654350281,-0.3078467845916748,-0.32874131202697754,-2.702908992767334,-2.1100833415985107,0.0,0.0,0.0,1.0,0.0,0.0
test,2.4658405780792236,1.155053734779358,-1.7970980405807495,5.375229835510254,-0.6263061165809631,-3.740719795227051,-1.2921605110168457,-1.7832512855529785,0.0,0.0,0.0,0.0,1.0,0.0
test,1.166345238685608,3.7030680179595947,2.223336935043335,2.8278796672821045,-1.835731863975525,-0.3606460988521576,-2.4636030197143555,1.0690501928329468,0.0,0.0,0.0,0.0,0.0,1.0
test,1.9533547163009644,-1.189184308052063,-0.6512354016304016,2.6534318923950195,0.8678612112998962,-0.943500816822052,-1.690858244895935,-0.8134368658065796,1.0,0.0,0.0,0.0,0.0,0.0
test,0.307736873626709,-1.218408226966858,-0.6121760606765747,1.7659367322921753,0.5768786072731018,-0.20547239482402802,-2.4713001251220703,-1.1431267261505127,0.0,1.0,0.0,0.0,0.0,0.0
test,0.8850252628326416,-1.1750041246414185,0.2388533502817154,3.2511134147644043,0.9681766033172607,-1.0379635095596313,0.38675063848495483,1.0731656551361084,0.0,0.0,1.0,0.0,0.0,0.0
test,1.718433141708374,-1.7940407991409302,-1.3354417085647583,4.575014114379883,0.9781293272972107,-3.80989933013916,-1.8489803075790405,-2.148829221725464,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.20211954414844513,-1.3968642950057983,1.6339219808578491,1.4797111749649048,1.6028549671173096,0.4737544357776642,-5.087897777557373,0.7763364911079407,0.0,0.0,0.0,0.0,1.0,0.0
test,1.7590066194534302,-1.3927240371704102,-0.8682833313941956,1.0042859315872192,-0.4382100999355316,2.6634652614593506,-5.705187797546387,-0.6312747001647949,0.0,0.0,0.0,0.0,0.0,1.0
test,1.2654736042022705,-0.20202428102493286,-0.01562890224158764,2.1769838333129883,0.6714388132095337,-0.6281729936599731,-2.2168822288513184,-0.9594990611076355,1.0,0.0,0.0,0.0,0.0,0.0
test,1.404727578163147,-0.6394107937812805,0.5611155033111572,1.6015231609344482,0.5563119649887085,-2.650921106338501,-2.433267116546631,-0.7902899980545044,0.0,1.0,0.0,0.0,0.0,0.0
test,1.8069745302200317,-0.22068971395492554,-0.5562997460365295,3.5899078845977783,1.156075119972229,-3.292848587036133,-2.803903579711914,-1.9248415231704712,0.0,0.0,1.0,0.0,0.0,0.0
test,3.4281396865844727,-1.4248665571212769,-1.5950288772583008,0.9155834913253784,2.612372875213623,-0.7864416241645813,-1.3077123165130615,0.8103766441345215,0.0,0.0,0.0,1.0,0.0,0.0
test,0.8025026917457581,3.357435941696167,1.6241527795791626,2.8686132431030273,2.1946909427642822,-1.9376482963562012,-0.8166031837463379,-2.1224584579467773,0.0,0.0,0.0,0.0,1.0,0.0
test,1.672584056854248,-1.5947043895721436,-1.2598389387130737,2.5370123386383057,4.747940540313721,-2.5938594341278076,-2.9055681228637695,2.9039623737335205,0.0,0.0,0.0,0.0,0.0,1.0
test,1.5294830799102783,-0.5985794067382812,-0.29491835832595825,2.765204429626465,0.19923022389411926,-0.4806244969367981,-1.598231554031372,-0.4644632637500763,1.0,0.0,0.0,0.0,0.0,0.0
test,1.7282222509384155,-0.6215212941169739,-1.285721778869629,2.6131649017333984,-0.713441789150238,-0.7636366486549377,-1.714324951171875,-1.3778936862945557,0.0,1.0,0.0,0.0,0.0,0.0
test,0.7526550889015198,-0.13387995958328247,-1.4738781452178955,0.7779530882835388,1.559715986251831,-1.1102688312530518,-0.25342974066734314,-1.6958889961242676,0.0,0.0,1.0,0.0,0.0,0.0
test,1.5832388401031494,-0.26645830273628235,3.1438963413238525,0.5953128337860107,-0.32756277918815613,-0.8519999384880066,-1.3345470428466797,-1.3996387720108032,0.0,0.0,0.0,1.0,0.0,0.0
test,2.2516465187072754,0.7260388731956482,0.41691213846206665,5.066390037536621,-0.6300274133682251,-3.591562509536743,-1.3334522247314453,1.9819047451019287,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.348416328430176,-2.582099437713623,-0.10111447423696518,2.3591179847717285,0.3776492178440094,-0.35900333523750305,-4.488661766052246,0.24546466767787933,0.0,0.0,0.0,0.0,0.0,1.0
test,1.498180866241455,-1.2971538305282593,-0.046039462089538574,2.3587474822998047,0.7630552649497986,-1.023144245147705,-2.3917105197906494,-0.786677360534668,1.0,0.0,0.0,0.0,0.0,0.0
test,0.9943487644195557,-0.46828410029411316,1.2189196348190308,2.710486888885498,1.2131991386413574,-2.094689130783081,-0.8587350249290466,-1.3163059949874878,0.0,1.0,0.0,0.0,0.0,0.0
test,1.0084381103515625,-1.970215916633606,-1.8758972883224487,2.259593963623047,0.5925867557525635,-1.5386372804641724,0.275730162858963,-1.1914215087890625,0.0,0.0,1.0,0.0,0.0,0.0
test,1.0503811836242676,-0.9904283881187439,-0.48804011940956116,2.136465549468994,-2.178736686706543,-3.5521223545074463,-1.2698822021484375,-2.053762197494507,0.0,0.0,0.0,1.0,0.0,0.0
test,3.507316827774048,2.4880247116088867,-0.11752241849899292,0.4198325574398041,2.25504469871521,-2.5357792377471924,-1.7562702894210815,-2.203080415725708,0.0,0.0,0.0,0.0,1.0,0.0
test,1.6481729745864868,-3.56601619720459,-1.1211073398590088,0.10801194608211517,-1.1842066049575806,-2.0452630519866943,-1.8903565406799316,3.265564203262329,0.0,0.0,0.0,0.0,0.0,1.0
test,1.4770985841751099,-0.8967905044555664,-0.08176162838935852,2.5707476139068604,1.41782808303833,-1.626259684562683,-1.4231226444244385,-0.40204232931137085,1.0,0.0,0.0,0.0,0.0,0.0
test,2.311492443084717,-1.4573791027069092,-0.8863656520843506,2.699859857559204,0.10017292946577072,-0.2578462064266205,-1.497267484664917,-0.004439677111804485,0.0,1.0,0.0,0.0,0.0,0.0
test,1.6010189056396484,-0.18407142162322998,0.6254236698150635,3.3886849880218506,-1.768049955368042,-0.6165314316749573,-0.8852262496948242,-0.17490524053573608,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.9623052477836609,-0.5836475491523743,-1.2942557334899902,2.318127393722534,-2.111233711242676,-0.9231612086296082,-2.290497064590454,-1.6540521383285522,0.0,0.0,0.0,1.0,0.0,0.0
test,5.697474956512451,-1.7079850435256958,1.0359190702438354,2.783059597015381,1.5931086540222168,-1.8852818012237549,-0.03740764409303665,-0.644524335861206,0.0,0.0,0.0,0.0,1.0,0.0
test,2.845094680786133,-1.2171725034713745,-2.6782538890838623,6.781697750091553,-1.3351516723632812,-0.04040685296058655,-0.5267391800880432,-2.171743154525757,0.0,0.0,0.0,0.0,0.0,1.0
test,1.7071679830551147,-0.7388701438903809,0.20168815553188324,2.170628309249878,0.31079578399658203,-0.46820753812789917,-1.524977207183838,-0.9014166593551636,1.0,0.0,0.0,0.0,0.0,0.0
test,1.5949840545654297,-1.25968337059021,-1.0616724491119385,2.27181077003479,0.03518577292561531,-1.6347496509552002,-1.0250431299209595,-2.084336996078491,0.0,1.0,0.0,0.0,0.0,0.0
test,3.348754405975342,-2.0843563079833984,-0.5520616173744202,3.7237651348114014,-0.3473450243473053,-1.0930163860321045,-1.4605778455734253,-0.2431716024875641,0.0,0.0,1.0,0.0,0.0,0.0
test,3.731461524963379,-0.7270882725715637,1.8659114837646484,1.5999640226364136,1.1885645389556885,-1.0259504318237305,-2.3051483631134033,1.4529576301574707,0.0,0.0,0.0,1.0,0.0,0.0
test,2.1172852516174316,-0.18932180106639862,-0.6735769510269165,1.5347598791122437,0.004994052462279797,3.291041374206543,-2.083483934402466,-2.309255599975586,0.0,0.0,0.0,0.0,1.0,0.0
test,1.8462293148040771,-0.867585301399231,0.35030534863471985,-1.3320722579956055,3.936492443084717,-0.3917156755924225,-3.3618838787078857,1.8110302686691284,0.0,0.0,0.0,0.0,0.0,1.0
test,1.3907896280288696,-0.8672536611557007,-0.6449311375617981,2.9201855659484863,0.9226198792457581,-1.7028930187225342,-1.4614040851593018,-1.1774311065673828,1.0,0.0,0.0,0.0,0.0,0.0
test,1.4756591320037842,-0.5162901878356934,-0.9551774859428406,2.622302532196045,0.5954753160476685,-1.526828408241272,-0.048054780811071396,-1.5351536273956299,0.0,1.0,0.0,0.0,0.0,0.0
test,3.1436684131622314,-1.0704342126846313,0.685989260673523,1.528881549835205,0.3279329240322113,-0.12158142030239105,-2.879002332687378,0.38729268312454224,0.0,0.0,1.0,0.0,0.0,0.0
test,0.7803198099136353,-0.3472793996334076,-0.5735219717025757,4.801661968231201,2.316624879837036,-3.279587507247925,-0.7262941002845764,-2.253883123397827,0.0,0.0,0.0,1.0,0.0,0.0
test,3.320291042327881,-1.1375454664230347,-0.06783785670995712,2.878113031387329,4.042919158935547,-1.1279641389846802,-4.709891319274902,-0.24104413390159607,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.326334238052368,0.7125241756439209,-0.5962574481964111,4.337581634521484,1.0645660161972046,-0.7530462145805359,-4.2690935134887695,-1.8341968059539795,0.0,0.0,0.0,0.0,0.0,1.0
test,1.316737174987793,-0.7119906544685364,0.167412668466568,2.8619675636291504,0.6395391821861267,-0.6589081883430481,-1.0473971366882324,-1.1555743217468262,1.0,0.0,0.0,0.0,0.0,0.0
test,1.6875065565109253,0.22910283505916595,-1.3351528644561768,2.104641914367676,-0.4137307405471802,-0.8012530207633972,-1.5875520706176758,-1.0753133296966553,0.0,1.0,0.0,0.0,0.0,0.0
test,2.651226043701172,-1.146958589553833,0.884609580039978,4.370009899139404,0.8164152503013611,-1.9603475332260132,-1.7197294235229492,0.6223869919776917,0.0,0.0,1.0,0.0,0.0,0.0
test,1.329624056816101,1.1480334997177124,-0.08131970465183258,4.598908424377441,2.7602217197418213,0.0024964231997728348,-0.09315554052591324,-0.5089969635009766,0.0,0.0,0.0,1.0,0.0,0.0
test,1.6880608797073364,3.324284553527832,1.5608848333358765,2.7038774490356445,2.5095107555389404,-1.232066035270691,-0.3647095263004303,-1.860036015510559,0.0,0.0,0.0,0.0,1.0,0.0
test,3.7934539318084717,-0.9539956450462341,0.2861599028110504,4.94320011138916,0.7927185297012329,-1.67609441280365,-2.216491222381592,-5.640830993652344,0.0,0.0,0.0,0.0,0.0,1.0
test,0.8623802661895752,-0.897312343120575,0.1745251566171646,2.9966728687286377,0.9449285268783569,-0.9515766501426697,-1.4661208391189575,-1.228410243988037,1.0,0.0,0.0,0.0,0.0,0.0
test,2.207599639892578,-0.4635108709335327,-0.16510602831840515,2.8521182537078857,1.3153784275054932,-0.127836212515831,-1.9796969890594482,-2.0384883880615234,0.0,1.0,0.0,0.0,0.0,0.0
test,0.46694058179855347,-2.2564587593078613,0.12695974111557007,1.6078017950057983,-1.1457829475402832,-1.2742570638656616,-1.6593644618988037,-2.0014617443084717,0.0,0.0,1.0,0.0,0.0,0.0
test,0.7857118844985962,-3.8460254669189453,-0.2872726023197174,3.203084707260132,2.3772943019866943,0.10264205187559128,-1.1007591485977173,-1.2608667612075806,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.9998271465301514,-1.1197596788406372,-0.9919053912162781,1.0929032564163208,-0.15141789615154266,-0.5143671631813049,-0.8940811157226562,0.23969905078411102,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.7411935329437256,1.2933858633041382,-1.7070896625518799,3.5570194721221924,3.796053647994995,-1.429720163345337,-2.916139841079712,1.9116668701171875,0.0,0.0,0.0,0.0,0.0,1.0
test,1.9192086458206177,-0.9436877369880676,0.2862166464328766,2.691112756729126,0.6936918497085571,-1.458061695098877,-1.0474079847335815,-0.8624056577682495,1.0,0.0,0.0,0.0,0.0,0.0
test,1.4005697965621948,-1.1552373170852661,-0.6490737795829773,2.68208384513855,1.6251169443130493,0.23706486821174622,-0.9298422932624817,-0.8702480792999268,0.0,1.0,0.0,0.0,0.0,0.0
test,0.32901304960250854,-1.870090365409851,-0.4187070429325104,2.812695264816284,2.037503957748413,-1.7628483772277832,-3.454996109008789,-1.7372394800186157,0.0,0.0,1.0,0.0,0.0,0.0
test,1.426796317100525,1.9209582805633545,-0.1053868755698204,2.3060407638549805,1.035237193107605,0.03757331520318985,1.0845820903778076,-0.4828585386276245,0.0,0.0,0.0,1.0,0.0,0.0
test,4.8773369789123535,-1.8937585353851318,-1.5204486846923828,3.0387985706329346,3.2548611164093018,-1.9844590425491333,-1.1727514266967773,0.45934927463531494,0.0,0.0,0.0,0.0,1.0,0.0
test,1.7170145511627197,1.3333708047866821,0.7654971480369568,1.3709381818771362,5.545753002166748,0.6281572580337524,-2.1864724159240723,0.8331400752067566,0.0,0.0,0.0,0.0,0.0,1.0
test,2.003373146057129,-0.41947564482688904,0.5388504862785339,2.7024059295654297,0.6648299098014832,-1.3401386737823486,-1.7967175245285034,-0.5955733060836792,1.0,0.0,0.0,0.0,0.0,0.0
test,1.9414945840835571,-0.12753336131572723,-0.7432212233543396,2.730708599090576,0.13922356069087982,-2.791802167892456,-1.5453195571899414,-0.5660898685455322,0.0,1.0,0.0,0.0,0.0,0.0
test,1.6156007051467896,0.3085474669933319,1.2184956073760986,3.1531713008880615,-1.4823696613311768,-0.6365194320678711,-0.8424651026725769,-0.5116084218025208,0.0,0.0,1.0,0.0,0.0,0.0
test,2.6685543060302734,-2.7040584087371826,-0.05703723803162575,5.253847599029541,0.6302879452705383,-0.7538330554962158,-3.0284507274627686,-0.09165988117456436,0.0,0.0,0.0,1.0,0.0,0.0
test,0.9029324650764465,0.2268964946269989,2.4546611309051514,2.5102076530456543,4.006138324737549,-2.3867366313934326,-0.29505547881126404,-2.5651824474334717,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.8169306516647339,-2.1473395824432373,2.2354135513305664,1.7407371997833252,3.8324878215789795,-3.708238124847412,-0.7442610859870911,-0.12721094489097595,0.0,0.0,0.0,0.0,0.0,1.0
test,0.5693743824958801,-0.6636872887611389,-0.06732401251792908,2.723754644393921,1.018692970275879,-1.094761610031128,-1.7104878425598145,-0.4090617895126343,1.0,0.0,0.0,0.0,0.0,0.0
test,2.663803815841675,-0.5037076473236084,-0.09969848394393921,1.2052568197250366,0.35132262110710144,-0.6814252138137817,-1.5487370491027832,-1.3543068170547485,0.0,1.0,0.0,0.0,0.0,0.0
test,0.07508638501167297,-0.5473533868789673,1.5481758117675781,3.9465794563293457,0.12400994449853897,-2.578972816467285,-1.9331988096237183,-0.5525776147842407,0.0,0.0,1.0,0.0,0.0,0.0
test,2.6926379203796387,-3.2837839126586914,-1.303341269493103,0.7400575876235962,1.3605778217315674,0.16358254849910736,-1.857211709022522,-1.6232703924179077,0.0,0.0,0.0,1.0,0.0,0.0
test,1.5506808757781982,1.3202670812606812,-1.4207398891448975,6.2118330001831055,0.37843069434165955,0.7958994507789612,-2.605900764465332,-0.10707221180200577,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.14752565324306488,1.9241727590560913,0.9869149923324585,0.019380060955882072,-2.811154365539551,0.6513716578483582,-2.0048067569732666,1.1480510234832764,0.0,0.0,0.0,0.0,0.0,1.0
test,1.2693262100219727,-0.29444873332977295,-0.24073056876659393,2.3218255043029785,0.19316381216049194,-1.2083512544631958,-2.3640799522399902,-0.5871872901916504,1.0,0.0,0.0,0.0,0.0,0.0
test,2.339205265045166,-1.0133843421936035,0.3817242383956909,1.5010794401168823,1.6272028684616089,-1.1554877758026123,-2.488365411758423,-1.230940580368042,0.0,1.0,0.0,0.0,0.0,0.0
test,1.3633841276168823,-0.7677869200706482,0.15474653244018555,1.0726102590560913,2.9219584465026855,0.012918432243168354,-2.1398985385894775,-1.303154468536377,0.0,0.0,1.0,0.0,0.0,0.0
test,1.5814918279647827,0.5084568858146667,0.9591771364212036,3.818333387374878,0.2950960695743561,-4.4011640548706055,-2.213009834289551,-1.7426575422286987,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.6958000063896179,-0.40241870284080505,-1.8796312808990479,2.5054941177368164,-2.3350133895874023,-1.7586307525634766,0.1514430195093155,1.3689141273498535,0.0,0.0,0.0,0.0,1.0,0.0
test,3.849883794784546,0.6830973029136658,0.8524925112724304,-1.795655369758606,-0.6408222317695618,1.293295979499817,-0.8187681436538696,-0.4149395227432251,0.0,0.0,0.0,0.0,0.0,1.0
test,0.7180658578872681,-0.3366600573062897,-0.2996464967727661,2.4180736541748047,0.5518182516098022,-1.8045556545257568,-1.627119541168213,-0.8583120107650757,1.0,0.0,0.0,0.0,0.0,0.0
test,0.3444805145263672,0.12151019275188446,-0.5438458323478699,1.3877971172332764,1.1559607982635498,-1.7582757472991943,-1.3944361209869385,-1.3290379047393799,0.0,1.0,0.0,0.0,0.0,0.0
test,1.7510803937911987,0.44244417548179626,0.026062805205583572,5.156233310699463,0.19428925216197968,-1.381091594696045,-1.7058568000793457,-1.2631323337554932,0.0,0.0,1.0,0.0,0.0,0.0
test,2.177109718322754,-1.7186275720596313,-2.4100077152252197,1.6350411176681519,-1.071539282798767,0.04443644359707832,0.24537158012390137,-0.6495946049690247,0.0,0.0,0.0,1.0,0.0,0.0
test,3.7717270851135254,-1.1881805658340454,-1.6244267225265503,2.789916753768921,-0.6081730127334595,-0.5739806890487671,-1.4292283058166504,3.0093183517456055,0.0,0.0,0.0,0.0,1.0,0.0
test,0.6031293869018555,-4.730781555175781,0.7768052220344543,1.7926360368728638,2.8541083335876465,0.431325227022171,-2.556253671646118,-3.890542507171631,0.0,0.0,0.0,0.0,0.0,1.0
test,1.5549213886260986,-0.43680742383003235,-0.11053181439638138,2.635160207748413,0.9758918285369873,-2.036714553833008,-1.4690099954605103,-0.5538762807846069,1.0,0.0,0.0,0.0,0.0,0.0
test,1.0157177448272705,-0.20571060478687286,1.0502945184707642,2.259296417236328,0.757112979888916,0.2754848897457123,-1.3718550205230713,-0.7174490094184875,0.0,1.0,0.0,0.0,0.0,0.0
test,2.405000925064087,-2.85299015045166,-0.3899940848350525,3.5770609378814697,1.3043129444122314,-1.3598670959472656,-1.2185959815979004,-1.9686752557754517,0.0,0.0,1.0,0.0,0.0,0.0
test,1.2260254621505737,0.4298730492591858,-1.2626230716705322,0.028476491570472717,0.8846143484115601,-3.119941473007202,-1.547478199005127,1.0931423902511597,0.0,0.0,0.0,1.0,0.0,0.0
test,0.4482739269733429,1.2213916778564453,-0.3937773108482361,4.819882869720459,4.105933666229248,-1.8515839576721191,-3.2326507568359375,-1.4641315937042236,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.392521381378174,-2.115389347076416,3.446953058242798,1.454718828201294,-0.5066419839859009,-3.195504665374756,-1.1823920011520386,-0.32495367527008057,0.0,0.0,0.0,0.0,0.0,1.0
test,1.6644455194473267,-1.3122859001159668,-0.16415166854858398,2.2966132164001465,0.5599468946456909,-1.3139138221740723,-1.6644012928009033,-1.4688671827316284,1.0,0.0,0.0,0.0,0.0,0.0
test,1.8226314783096313,-0.37569451332092285,0.06329621374607086,3.351306676864624,-0.33023688197135925,-0.6192564964294434,-2.5829060077667236,-1.6525895595550537,0.0,1.0,0.0,0.0,0.0,0.0
test,1.7098554372787476,-1.791015863418579,-0.33482998609542847,2.698418617248535,2.7846977710723877,-0.24647192656993866,-0.7884088754653931,-2.0395772457122803,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.2629607915878296,-0.42900562286376953,2.386582612991333,2.0188841819763184,0.18817435204982758,-1.6401962041854858,-3.0552375316619873,-0.5923129320144653,0.0,0.0,0.0,1.0,0.0,0.0
test,0.9571533799171448,0.9255309700965881,-1.1961448192596436,2.218135118484497,0.2329057902097702,2.605893850326538,0.6406219005584717,-1.8616867065429688,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.7412054538726807,1.424270749092102,1.2056212425231934,4.6703104972839355,-1.688161849975586,1.106006383895874,-0.24234800040721893,-2.355138063430786,0.0,0.0,0.0,0.0,0.0,1.0
test,1.472230076789856,-0.950510561466217,0.4940092861652374,2.6287548542022705,0.00837719440460205,-1.3391761779785156,-1.7126051187515259,-1.0014369487762451,1.0,0.0,0.0,0.0,0.0,0.0
test,1.5857560634613037,-0.10233206301927567,-0.2895606458187103,1.4249645471572876,0.9486348032951355,-0.9722515940666199,-0.870629608631134,-2.1232645511627197,0.0,1.0,0.0,0.0,0.0,0.0
test,0.168095201253891,-0.9855234026908875,0.37415826320648193,1.423851728439331,2.7377607822418213,0.0008741373312659562,-1.2958791255950928,-1.3588967323303223,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.233634352684021,-0.3775932192802429,0.1297779232263565,4.752422332763672,0.28006401658058167,-0.8893667459487915,-0.3266531229019165,-2.1645591259002686,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.44703996181488037,-2.9729416370391846,-1.5038648843765259,2.323052167892456,-1.0416712760925293,0.3152335286140442,-3.845245361328125,1.2730765342712402,0.0,0.0,0.0,0.0,1.0,0.0
test,1.4400713443756104,1.027632236480713,-0.5155710577964783,0.9609825611114502,4.904232501983643,-1.464849591255188,1.188531756401062,-2.970087766647339,0.0,0.0,0.0,0.0,0.0,1.0
test,1.5375573635101318,-0.6095715761184692,-0.821730375289917,2.3804476261138916,1.1538623571395874,-0.7797091603279114,-1.4842824935913086,-0.5946467518806458,1.0,0.0,0.0,0.0,0.0,0.0
test,0.36221206188201904,-1.139367938041687,-0.5393455028533936,1.2259138822555542,-0.14490151405334473,-1.640400767326355,-1.5003764629364014,-0.6369501948356628,0.0,1.0,0.0,0.0,0.0,0.0
test,1.4657751321792603,1.6388912200927734,-0.1099686473608017,2.5057902336120605,0.852418839931488,-1.9355984926223755,-0.14310593903064728,-1.6887158155441284,0.0,0.0,1.0,0.0,0.0,0.0
test,2.9239513874053955,-2.414911985397339,-2.341109275817871,3.4873082637786865,0.24077165126800537,-0.32784798741340637,-0.9182232022285461,0.9689134955406189,0.0,0.0,0.0,1.0,0.0,0.0
test,5.222984313964844,-0.05439804121851921,-1.1896734237670898,3.280266761779785,-1.0702495574951172,0.40237879753112793,-3.1981706619262695,-1.1029571294784546,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.20112459361553192,-4.078333854675293,0.48521339893341064,3.498985767364502,-1.7763837575912476,2.136626958847046,-3.4650685787200928,-1.081918478012085,0.0,0.0,0.0,0.0,0.0,1.0
test,1.8161168098449707,-0.720521867275238,-0.3301354646682739,2.479588508605957,0.6825856566429138,-1.936769962310791,-2.10701847076416,-0.8657793402671814,1.0,0.0,0.0,0.0,0.0,0.0
test,0.3499138355255127,-0.12657424807548523,-0.07541339099407196,3.4649882316589355,1.089375615119934,-0.8990861773490906,-2.0868852138519287,-1.9206913709640503,0.0,1.0,0.0,0.0,0.0,0.0
test,2.3212356567382812,-1.4213175773620605,0.06290550529956818,0.6972915530204773,0.3746263384819031,-0.020351925864815712,-2.882392406463623,-1.96439528465271,0.0,0.0,1.0,0.0,0.0,0.0
test,0.6037699580192566,-0.2283143699169159,-2.226597547531128,3.0066263675689697,-0.29935306310653687,-0.776463508605957,-3.454885244369507,-3.265928030014038,0.0,0.0,0.0,1.0,0.0,0.0
test,0.16390730440616608,-0.3999122977256775,-2.4828503131866455,2.7313778400421143,0.1165822446346283,-1.3481754064559937,-4.018507957458496,2.63179874420166,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.1801062375307083,2.1854169368743896,-0.652963399887085,2.48262095451355,2.730772018432617,2.5903475284576416,0.4619700312614441,0.6597657799720764,0.0,0.0,0.0,0.0,0.0,1.0
