split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,class_0,class_1,class_2,class_3,class_4
test,-2.329134941101074,-0.7822047472000122,4.184633731842041,0.004032070282846689,1.388175129890442,0.17674562335014343,-2.9928979873657227,0.0,0.0,0.0,0.0,1.0
test,-1.8341481685638428,-0.4065515398979187,-0.6823528409004211,0.504159688949585,0.018049508333206177,1.5980844497680664,-1.5729395151138306,1.0,0.0,0.0,0.0,0.0
test,-2.45147705078125,-2.2977936267852783,-0.8391971588134766,-0.45014697313308716,-0.26286792755126953,1.6079671382904053,-1.182299256324768,0.0,1.0,0.0,0.0,0.0
test,-2.6647403240203857,-1.4444071054458618,-0.31833580136299133,1.208443284034729,0.9515800476074219,3.6739046573638916,-2.0891828536987305,0.0,0.0,1.0,0.0,0.0
test,0.7103614807128906,-2.8120977878570557,-1.6645046472549438,2.0334880352020264,-0.49231240153312683,0.47257092595100403,-3.1489336490631104,0.0,0.0,0.0,1.0,0.0
test,0.19168820977210999,1.9946951866149902,-0.03297574073076248,-2.1674792766571045,1.479068636894226,2.532466411590576,0.05510282889008522,0.0,0.0,0.0,0.0,1.0
test,-1.5350565910339355,-0.425952285528183,-0.4300706088542938,0.49375730752944946,-0.6744357347488403,1.4826563596725464,-1.360976219177246,1.0,0.0,0.0,0.0,0.0
test,-1.0038844347000122,-1.7430795431137085,0.578791081905365,0.10743480920791626,0.5126580595970154,2.9361846446990967,-1.5924272537231445,0.0,1.0,0.0,0.0,0.0
test,-2.6046764850616455,-0.9178684949874878,1.553453803062439,-0.7172949910163879,-0.1087629497051239,0.34224987030029297,-3.3338656425476074,0.0,0.0,1.0,0.0,0.0
test,-1.6356724500656128,-2.7878990173339844,1.780822515487671,-2.1884114742279053,-0.6816425323486328,2.463646173477173,-0.47003692388534546,0.0,0.0,0.0,1.0,0.0
test,-0.6047482490539551,1.3271076679229736,0.4463808536529541,1.3112592697143555,-3.3240528106689453,0.4830242097377777,0.7356107831001282,0.0,0.0,0.0,0.0,1.0
test,-1.9736601114273071,-1.4074926376342773,-0.386554092168808,0.8497611284255981,-0.4478185176849365,1.4119527339935303,-2.0338544845581055,1.0,0.0,0.0,0.0,0.0
test,-2.2916252613067627,-1.4259495735168457,-1.3498649597167969,0.42334115505218506,-0.4353019595146179,0.24573521316051483,-1.2431385517120361,0.0,1.0,0.0,0.0,0.0
test,-1.9026299715042114,-1.593981146812439,-0.09359101951122284,2.389958381652832,1.7523196935653687,0.902651846408844,-1.0574151277542114,0.0,0.0,1.0,0.0,0.0
test,0.2507926821708679,-0.23256456851959229,-1.7853381633758545,2.303757429122925,1.7943317890167236,1.4892686605453491,-3.203601598739624,0.0,0.0,0.0,1.0,0.0
test,-3.5345022678375244,1.8916560411453247,-1.0248392820358276,3.2838854789733887,1.2903481721878052,1.6078441143035889,-1.270898699760437,0.0,0.0,0.0,0.0,1.0
test,-1.65960693359375,-1.113654613494873,0.4084761142730713,0.28268319368362427,0.6960197687149048,1.3621268272399902,-1.7865811586380005,1.0,0.0,0.0,0.0,0.0
test,-0.7505424618721008,-1.8602955341339111,0.10743583738803864,-0.9277150630950928,-1.15589439868927,1.05255126953125,-1.409857153892517,0.0,1.0,0.0,0.0,0.0
test,0.9386151432991028,0.5255626440048218,-0.16079793870449066,0.3290805518627167,0.6915926933288574,0.9573496580123901,-1.4419124126434326,0.0,0.0,1.0,0.0,0.0
test,-0.34988704323768616,-3.2994792461395264,-1.3378404378890991,-1.505764126777649,0.5885158777236938,0.05584368482232094,-3.419936418533325,0.0,0.0,0.0,1.0,0.0
test,-1.4108052253723145,-2.3702077865600586,-1.7970306873321533,-0.8384043574333191,4.2689361572265625,1.7894620895385742,-1.7344499826431274,0.0,0.0,0.0,0.0,1.0
test,-1.5036215782165527,-0.8794915080070496,0.33190616965293884,0.04551481828093529,0.05210139974951744,1.893951654434204,-1.0971448421478271,1.0,0.0,0.0,0.0,0.0
test,-1.2090768814086914,-0.9193789958953857,-1.0032262802124023,0.7519634366035461,-1.8062273263931274,1.3809354305267334,-1.4458776712417603,0.0,1.0,0.0,0.0,0.0
test,0.5654695630073547,-1.7050349712371826,1.246814250946045,0.7699706554412842,1.30123770236969,2.064145088195801,-1.5611786842346191,0.0,0.0,1.0,0.0,0.0
test,-0.17973031103610992,-2.2110109329223633,-1.5418334007263184,2.73398756980896,1.523927927017212,2.5621323585510254,-2.8234469890594482,0.0,0.0,0.0,1.0,0.0
test,1.1656829118728638,-3.3040637969970703,3.221249580383301,0.9132091999053955,0.12132491171360016,0.7405097484588623,-0.7005469799041748,0.0,0.0,0.0,0.0,1.0
test,-0.8814699053764343,-1.0386170148849487,0.13329902291297913,-0.4073857069015503,-0.41882947087287903,1.3467344045639038,-1.8702445030212402,1.0,0.0,0.0,0.0,0.0
test,-2.7977073192596436,-0.044483721256256104,0.47576215863227844,0.43154439330101013,-0.729826807975769,1.3432918787002563,-2.27297306060791,0.0,1.0,0.0,0.0,0.0
test,-2.47171688079834,-1.9658615589141846,1.622902750968933,-1.0624701976776123,1.3260434865951538,1.6139615774154663,-1.5627036094665527,0.0,0.0,1.0,0.0,0.0
test,-2.4905436038970947,-2.8939192295074463,0.967873215675354,-2.6313092708587646,-0.05116758495569229,1.233978033065796,-3.0083892345428467,0.0,0.0,0.0,1.0,0.0
test,-3.893312931060791,0.8634383082389832,0.6702567338943481,-3.3037965297698975,0.0914376750588417,1.8258216381072998,-2.894444704055786,0.0,0.0,0.0,0.0,1.0
test,-1.365392804145813,-0.6984909772872925,-0.7502725720405579,0.5852158665657043,-0.24670039117336273,0.9469603896141052,-1.274976372718811,1.0,0.0,0.0,0.0,0.0
test,-1.2415995597839355,0.2559981346130371,-0.9222950339317322,0.12052105367183685,0.021307261660695076,2.5761542320251465,-2.146540880203247,0.0,1.0,0.0,0.0,0.0
test,0.20753535628318787,-2.710451602935791,1.1709481477737427,-0.17760542035102844,-1.177222728729248,0.7846004962921143,-1.3973382711410522,0.0,0.0,1.0,0.0,0.0
test,-0.5997846722602844,-0.3033261299133301,0.24139516055583954,2.5365476608276367,-2.448782205581665,2.626782178878784,-3.317493438720703,0.0,0.0,0.0,1.0,0.0
test,0.5734155774116516,-2.841792106628418,-2.4119818210601807,1.5703904628753662,-1.477905511856079,4.248550891876221,-0.7434481382369995,0.0,0.0,0.0,0.0,1.0
test,-2.1863205432891846,-0.8230870366096497,0.1926007717847824,0.4000277519226074,0.07684153318405151,1.770339846611023,-1.458745002746582,1.0,0.0,0.0,0.0,0.0
test,-0.49224570393562317,-0.8834416270256042,0.9225494861602783,-0.3968072831630707,-0.18822245299816132,0.19294914603233337,-1.9138485193252563,0.0,1.0,0.0,0.0,0.0
test,-1.9665824174880981,-1.7921764850616455,-0.10514591634273529,-1.9163016080856323,-0.11051179468631744,1.5334569215774536,0.07560939341783524,0.0,0.0,1.0,0.0,0.0
test,-1.134970784187317,-2.7165884971618652,1.5760271549224854,1.8304312229156494,-1.0159534215927124,-1.2571569681167603,-1.590897560119629,0.0,0.0,0.0,1.0,0.0
test,-1.3233169317245483,2.3414621353149414,0.4777114987373352,0.5680640339851379,-3.4890918731689453,0.24209311604499817,-1.2959572076797485,0.0,0.0,0.0,0.0,1.0
test,-1.8132656812667847,-0.9182872772216797,-0.7530848979949951,0.6024416089057922,-0.5434382557868958,1.1925230026245117,-1.3573700189590454,1.0,0.0,0.0,0.0,0.0
test,-0.3052130341529846,-0.3100584149360657,0.8098903298377991,1.1138176918029785,-0.24360401928424835,0.7250742316246033,-2.107135534286499,0.0,1.0,0.0,0.0,0.0
test,0.5612245202064514,-1.7902145385742188,-0.9799579977989197,-0.12852714955806732,-0.5067710280418396,-0.146718829870224,-2.7729454040527344,0.0,0.0,1.0,0.0,0.0
test,-1.6948862075805664,0.8922240138053894,-1.0822038650512695,1.639054536819458,-0.40684613585472107,-1.6201977729797363,-2.2820088863372803,0.0,0.0,0.0,1.0,0.0
test,0.4295956790447235,-0.2276192009449005,-0.8958917260169983,4.320704936981201,-0.5544530749320984,2.956045150756836,-2.9299983978271484,0.0,0.0,0.0,0.0,1.0
test,-1.3251338005065918,-1.3876456022262573,0.30439305305480957,-0.36628246307373047,0.03325873613357544,1.5762550830841064,-1.2963794469833374,1.0,0.0,0.0,0.0,0.0
test,-1.6212154626846313,-2.0111138820648193,-0.4089953303337097,1.621545433998108,0.6234247088432312,2.1636128425598145,-1.3969782590866089,0.0,1.0,0.0,0.0,0.0
test,-0.3504147231578827,-0.9136011004447937,1.7143607139587402,1.1452442407608032,-0.7143449187278748,0.9345725774765015,0.02610868401825428,0.0,0.0,1.0,0.0,0.0
test,-1.8172476291656494,2.3447582721710205,0.46670374274253845,-0.9483039379119873,-0.17606192827224731,-0.09313369542360306,-2.1144261360168457,0.0,0.0,0.0,1.0,0.0
test,-0.3084523677825928,0.8019943833351135,-2.4379184246063232,1.0340805053710938,-0.6288806200027466,-2.365227460861206,-2.0720884799957275,0.0,0.0,0.0,0.0,1.0
test,-0.6707763075828552,-1.0179122686386108,0.11287431418895721,0.23778890073299408,-0.3223833441734314,1.9259144067764282,-1.599182367324829,1.0,0.0,0.0,0.0,0.0
test,-1.444885492324829,-0.9052667617797852,-1.900360107421875,0.27149200439453125,-0.4768323302268982,2.154538154602051,-1.3226845264434814,0.0,1.0,0.0,0.0,0.0
test,-2.0145022869110107,-2.9504010677337646,0.3682551980018616,1.041933298110962,0.039742548018693924,1.4989873170852661,-3.7795779705047607,0.0,0.0,1.0,0.0,0.0
test,0.18048404157161713,-2.7493064403533936,0.17777980864048004,-1.6523813009262085,2.216564178466797,0.34926289319992065,-1.288957953453064,0.0,0.0,0.0,1.0,0.0
test,-0.10834304988384247,-3.5163161754608154,1.2492480278015137,0.33779388666152954,-2.3927206993103027,4.551044464111328,-1.6751736402511597,0.0,0.0,0.0,0.0,1.0
test,-2.1124355792999268,-1.2863022089004517,0.22102369368076324,0.18753086030483246,-0.12234033644199371,1.0087625980377197,-1.2887920141220093,1.0,0.0,0.0,0.0,0.0
test,0.07775898277759552,-0.30056172609329224,0.4051980674266815,0.9131743907928467,0.12758779525756836,0.770585834980011,-1.941759467124939,0.0,1.0,0.0,0.0,0.0
test,0.10167279094457626,0.9932431578636169,-0.10969629138708115,1.1876590251922607,0.5327121019363403,0.5417991280555725,-0.9835149645805359,0.0,0.0,1.0,0.0,0.0
test,-1.418906807899475,0.014301851391792297,-1.974594235420227,-2.5567216873168945,-1.1822457313537598,0.3837665319442749,-2.804896593093872,0.0,0.0,0.0,1.0,0.0
test,-1.1622627973556519,-2.2372171878814697,-1.6929266452789307,-0.2897644340991974,2.1998441219329834,-0.381870836019516,1.792404294013977,0.0,0.0,0.0,0.0,1.0
test,-1.0109750032424927,-1.6001231670379639,0.33643803000450134,0.08024657517671585,-0.44097015261650085,1.5931943655014038,-1.4191404581069946,1.0,0.0,0.0,0.0,0.0
test,-1.0106136798858643,-0.4678300619125366,0.5835784077644348,0.16052278876304626,0.5980221629142761,0.3547101616859436,-2.8971619606018066,0.0,1.0,0.0,0.0,0.0
test,-3.092910051345825,-0.17373451590538025,-2.341723918914795,0.3289725184440613,-0.8652887940406799,1.2235102653503418,-1.8056690692901611,0.0,0.0,1.0,0.0,0.0
test,0.17955181002616882,-0.5117497444152832,2.2770259380340576,2.9345715045928955,0.27847611904144287,0.9849391579627991,-1.7805005311965942,0.0,0.0,0.0,1.0,0.0
test,-1.389778971672058,-2.6166791915893555,0.5502856969833374,-2.560720443725586,1.4577559232711792,4.71898889541626,-1.1045347452163696,0.0,0.0,0.0,0.0,1.0
test,-1.323379397392273,-1.2666493654251099,-0.9045411348342896,0.030007848516106606,-0.08095716685056686,1.8373669385910034,-1.421558141708374,1.0,0.0,0.0,0.0,0.0
test,-1.3620895147323608,-1.0071085691452026,-0.04437201842665672,1.4337188005447388,0.23853011429309845,-0.2147381454706192,-1.6158636808395386,0.0,1.0,0.0,0.0,0.0
test,-1.4683165550231934,-2.947010040283203,-2.0730717182159424,-0.7953839302062988,0.18217934668064117,1.4475053548812866,-2.374423027038574,0.0,0.0,1.0,0.0,0.0
test,-4.254202365875244,-1.0227546691894531,1.0370471477508545,1.558893084526062,0.8304017782211304,3.074920654296875,-0.5747311115264893,0.0,0.0,0.0,1.0,0.0
test,0.15703196823596954,-1.1515672206878662,-4.4104485511779785,-0.9920656681060791,-0.4997330904006958,2.598177671432495,-0.7331762313842773,0.0,0.0,0.0,0.0,1.0
test,-1.4715323448181152,-0.6616778373718262,-0.7410460710525513,0.15833361446857452,-0.16549977660179138,2.0646004676818848,-1.7866634130477905,1.0,0.0,0.0,0.0,0.0
test,-2.6801955699920654,-0.8300026059150696,0.07678622007369995,-0.09683016687631607,0.2770209014415741,0.22883914411067963,-2.555781602859497,0.0,1.0,0.0,0.0,0.0
test,-0.6272224187850952,-1.4577171802520752,0.5558055639266968,-0.07617903500795364,0.274863064289093,0.5960665941238403,-4.331851482391357,0.0,0.0,1.0,0.0,0.0
test,-3.5086116790771484,0.5115157961845398,-1.625166893005371,-1.6057285070419312,0.7114328145980835,-0.26568886637687683,-1.7064640522003174,0.0,0.0,0.0,1.0,0.0
test,-3.1537744998931885,-0.4755420684814453,4.297957420349121,0.8343951106071472,0.5425857305526733,0.31344011425971985,-2.04351544380188,0.0,0.0,0.0,0.0,1.0
origin,-1.4286482094972177,-1.0565639419138273,-0.14390134916604716,0.29882265556534104,-0.09989268484579661,1.3880477302838001,-1.7243813544888869,,,,,
