split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8
test,-3.5376133918762207,-0.935093104839325,-5.012716770172119,1.3888717889785767,2.3938443660736084,-0.28950244188308716,-2.6758103370666504,-3.9269931316375732,0.4460885524749756,-3.1430633068084717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.10607141256332397,-2.214447259902954,1.1031074523925781,-0.2610355615615845,1.5165351629257202,-1.0215193033218384,-0.09962721168994904,-0.4334237277507782,0.0018009742489084601,-0.44682273268699646,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.5756618976593018,-2.3630006313323975,0.9542841911315918,-0.30353936553001404,0.24823841452598572,-0.9093732833862305,-0.5283825397491455,-0.04826045036315918,0.9569987058639526,1.2167644500732422,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.8765963315963745,-1.365736961364746,-0.2555527985095978,0.1801825314760208,-0.8195751309394836,-2.0562126636505127,-0.01705031841993332,-0.5872521996498108,-0.40210938453674316,-0.5999675393104553,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.8157299757003784,-1.0355002880096436,2.272534132003784,-0.8647253513336182,2.8142588138580322,0.20061229169368744,-0.8187969326972961,1.065391182899475,0.8092009425163269,-0.9379031658172607,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.751657009124756,-3.0267677307128906,-2.1371710300445557,-0.233567476272583,1.3949202299118042,0.28533104062080383,0.15648363530635834,-1.1189159154891968,-1.36513090133667,-1.2595468759536743,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.307051420211792,-2.4240121841430664,1.2297582626342773,0.9769822955131531,2.762477397918701,2.1548523902893066,2.677058458328247,-3.227567672729492,3.0561602115631104,-0.1736837476491928,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.150221347808838,-0.9341979026794434,-0.48670390248298645,-2.393371343612671,0.38228827714920044,-1.1434872150421143,-2.8101611137390137,3.457948923110962,0.7651100754737854,4.075474262237549,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-5.4998459815979,-4.40993595123291,2.3552820682525635,-1.767525315284729,0.24097666144371033,1.9708752632141113,-2.280095338821411,2.7887122631073,0.6680562496185303,-0.6771464943885803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-5.231781482696533,1.0334094762802124,0.5336225628852844,0.6840815544128418,-2.8323779106140137,1.1092432737350464,-2.741590738296509,-1.856915831565857,1.325256109237671,4.109783172607422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.005136340856552124,-2.180612325668335,0.8269423246383667,-0.4202323853969574,0.34666553139686584,-0.5255154967308044,-0.11999674886465073,-0.44726482033729553,0.029909145087003708,0.2100033164024353,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.9608190655708313,-2.214552164077759,1.6505590677261353,-1.2434942722320557,0.5668147206306458,-0.9364259839057922,-0.7064028978347778,-0.15970025956630707,-0.19660530984401703,0.1830364167690277,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.4775944948196411,-1.7917851209640503,2.287850856781006,-0.36903029680252075,0.9924207329750061,-0.5804526209831238,-1.265513300895691,-0.1343347132205963,-1.150335669517517,-1.4856796264648438,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.6434632539749146,-2.0979485511779785,-0.5382384061813354,1.7456634044647217,3.115058660507202,0.6847811341285706,-0.22792577743530273,-1.0983736515045166,0.128655806183815,-1.311671495437622,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.0630264282226562,-1.8005491495132446,1.6468708515167236,3.1711926460266113,1.759170651435852,0.6140434145927429,-1.5699009895324707,0.08159048855304718,0.5568300485610962,-0.8858354091644287,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.2733463943004608,0.3740127384662628,-0.9048547148704529,1.0487631559371948,-1.1060320138931274,1.9388847351074219,1.0241000652313232,-0.818673849105835,1.1051833629608154,-3.243713855743408,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.4420740604400635,-4.983042240142822,4.285490036010742,-2.029972553253174,4.610191345214844,-2.324181079864502,0.5166560411453247,-1.8206560611724854,-1.7140575647354126,1.2030466794967651,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.245921015739441,-3.980375051498413,-2.6162607669830322,-1.3132877349853516,-0.8268771171569824,2.834381341934204,-2.9405574798583984,2.7470381259918213,2.7926316261291504,0.6068603992462158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.300015449523926,-0.8676665425300598,-5.963892936706543,0.5332517623901367,1.6783826351165771,0.34059134125709534,-0.11544346809387207,2.069885730743408,-1.0280958414077759,-2.2106847763061523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.42000192403793335,-1.8408437967300415,0.47488704323768616,-0.45952120423316956,1.4070003032684326,-1.0018796920776367,0.12148044258356094,-0.838016927242279,0.7782553434371948,0.5413349270820618,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.3165622055530548,-2.134641647338867,0.8440759778022766,-1.7459652423858643,1.3198838233947754,-1.4883273839950562,-0.056147005409002304,-0.7942041158676147,0.3158968985080719,1.3853541612625122,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.06494919955730438,-2.040895700454712,0.2142476737499237,-1.4581432342529297,0.4197734594345093,-2.0671632289886475,-0.4662576913833618,-2.2918927669525146,0.4730309844017029,1.6478257179260254,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.30722591280937195,-2.98016619682312,-1.477623462677002,-0.9964900612831116,0.07926296442747116,0.40370747447013855,-0.47579091787338257,-0.896253228187561,-0.016055868938565254,2.61539626121521,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.720008134841919,-2.7351577281951904,-1.2147856950759888,-0.7713335752487183,2.280667781829834,0.11296229064464569,-2.9351937770843506,0.17632260918617249,0.39337584376335144,-1.251158595085144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.7096811532974243,-2.4822890758514404,3.917895793914795,0.626383900642395,-2.831671714782715,-0.7494407892227173,-2.185786485671997,0.5961767435073853,0.09273645281791687,0.2122328132390976,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.8398971557617188,-1.885847568511963,0.8926180005073547,-2.173430919647217,3.9167227745056152,0.9833266735076904,-2.8209891319274902,0.6147710084915161,4.469823837280273,-1.550614595413208,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.3413186073303223,-0.6489958763122559,1.9539862871170044,3.4257376194000244,3.790898084640503,0.6890348792076111,-3.258314371109009,-1.923323631286621,4.488332271575928,-1.1472365856170654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.1603449583053589,-6.237175464630127,-0.6264864802360535,0.80791836977005,-2.341681718826294,-1.3487448692321777,1.307521939277649,2.4566986560821533,-2.8876430988311768,-4.650226593017578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.7232634425163269,-1.9157354831695557,0.8319371342658997,-1.210723638534546,1.0256904363632202,-0.8216004371643066,0.5094680786132812,-0.9016447067260742,0.5644955039024353,0.23763351142406464,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.31275659799575806,-1.763535737991333,0.32475176453590393,0.7111604809761047,0.47163912653923035,-0.4953792691230774,0.15610356628894806,0.4638338088989258,0.4341549277305603,-0.04878729209303856,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.324079990386963,-1.8318382501602173,-0.3428374230861664,-1.4538977146148682,1.1123236417770386,-1.7568621635437012,1.0905497074127197,-1.5279327630996704,-0.8109698295593262,0.9023911356925964,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.006197214126587,-0.09121827781200409,-0.13361066579818726,0.29020124673843384,1.5466376543045044,0.05333942919969559,-1.9025909900665283,0.9860820174217224,1.7731881141662598,-0.45513564348220825,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.7351546287536621,1.1571663618087769,2.672510862350464,-3.0574798583984375,2.343092441558838,-2.192420244216919,-0.28417083621025085,-1.3145725727081299,1.6563007831573486,-0.15599749982357025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.9810129404067993,-2.4174280166625977,1.609913945198059,0.003356585279107094,4.162708282470703,-1.4595857858657837,-0.2749546468257904,-4.394148349761963,2.0173895359039307,-2.016874074935913,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.7853065133094788,0.1857554316520691,-3.9442522525787354,0.6844738125801086,0.7931897640228271,-1.7660329341888428,1.7556928396224976,2.802011489868164,-1.6362760066986084,0.8091473579406738,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.354008674621582,-7.66960334777832,-0.9580808877944946,-1.4032334089279175,2.5129096508026123,1.1481903791427612,0.39412933588027954,-2.2745437622070312,1.6670479774475098,-3.29244327545166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.486105918884277,-6.692203998565674,-3.663302421569824,0.2429700344800949,2.0857982635498047,-2.9034667015075684,1.8661669492721558,2.2139980792999268,0.10578807443380356,-1.034438967704773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.4501585066318512,-1.7206265926361084,0.8123686909675598,-0.3917752504348755,1.1465481519699097,-0.8428636193275452,0.3588421940803528,-0.550291121006012,-0.25825899839401245,-0.3036583662033081,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.8798282742500305,-1.9547561407089233,1.6835969686508179,0.49275338649749756,1.687616229057312,-1.037163496017456,0.3816426694393158,-0.2910761535167694,0.018542148172855377,-0.24281802773475647,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.2694777846336365,-1.4592386484146118,0.9103275537490845,-0.7490038275718689,-0.915518045425415,0.2977501451969147,-0.7907301187515259,0.6120696663856506,1.205652117729187,0.26781487464904785,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.4974503517150879,-0.5664517283439636,2.0810322761535645,-0.9628034830093384,2.711554765701294,1.4626275300979614,0.9915361404418945,-1.9751636981964111,1.727913737297058,-0.5900087356567383,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.007808733265846968,-0.06670138239860535,3.013368606567383,1.0020182132720947,2.568396806716919,-2.433821678161621,-0.9418002963066101,-1.8772149085998535,0.605116069316864,-2.4831645488739014,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.5765327215194702,-1.8392407894134521,-3.1587579250335693,-0.1588856726884842,3.3950655460357666,-0.3876851499080658,3.2564470767974854,-2.2351651191711426,0.5009291172027588,0.363437294960022,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.7561956644058228,-1.2132577896118164,3.4680588245391846,-6.539919853210449,0.1462780237197876,-0.48085060715675354,0.20648632943630219,-0.49114036560058594,-1.7467155456542969,1.2402982711791992,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.7929649949073792,-1.8101060390472412,-1.2759491205215454,-2.964845657348633,1.8544374704360962,-5.451458930969238,-1.1013787984848022,-0.35756680369377136,0.5615121722221375,5.408523082733154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.7540749311447144,-3.441551446914673,-4.673768043518066,-2.802959442138672,4.230510711669922,2.320894241333008,-3.1778564453125,-2.931042432785034,0.4680842459201813,-1.970844030380249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.573695182800293,-2.123879909515381,1.0053993463516235,-0.7506992816925049,1.2906298637390137,-0.44078293442726135,0.0078088887967169285,-0.15939097106456757,0.494973361492157,0.6551854610443115,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.6185394525527954,-1.4034916162490845,-0.2922603487968445,-0.8547805547714233,1.0354158878326416,-1.0743060111999512,-0.24917395412921906,0.1432938128709793,0.544970691204071,-0.6423632502555847,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.8296104073524475,-2.186420440673828,0.7262111902236938,-1.6790618896484375,0.7888452410697937,-1.238308072090149,-0.45844900608062744,0.7833815813064575,1.8416770696640015,1.0449384450912476,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.1181575059890747,-2.2060816287994385,-1.5036181211471558,-0.4552665948867798,2.033812999725342,-1.4295227527618408,-0.08934018015861511,-0.03825543075799942,0.9843050241470337,2.5233278274536133,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.436893343925476,1.003706932067871,2.045125722885132,-2.073451280593872,0.6322815418243408,-2.136218309402466,2.9354567527770996,-0.4804745316505432,-1.081976056098938,-0.26179465651512146,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.341683030128479,-0.03788657858967781,-2.0346202850341797,-1.238849401473999,-0.8240063190460205,-3.3435964584350586,-1.823907732963562,0.38937604427337646,-0.9630405306816101,-2.029569625854492,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.6120263934135437,1.412484884262085,-1.0979365110397339,2.6443495750427246,-2.2661373615264893,-0.2977348566055298,2.001774311065674,-0.7437688708305359,-2.1578071117401123,1.8074551820755005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.235135078430176,-7.545478343963623,0.29910966753959656,0.3975185751914978,1.0286437273025513,2.0896103382110596,-1.569123387336731,0.3558221459388733,-0.3818306624889374,3.1652677059173584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.0616230964660645,0.06850671768188477,-0.8730812072753906,-2.79573130607605,-0.763079822063446,0.8425177335739136,-4.848531246185303,3.952056884765625,2.613966464996338,-2.793142080307007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.08066052943468094,-1.9416229724884033,0.8875308036804199,-0.8375870585441589,0.870377242565155,-0.6079532504081726,-0.637037992477417,-0.7594908475875854,-0.17754213511943817,0.41841113567352295,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.7272338271141052,-1.1154096126556396,1.6776221990585327,-1.2984130382537842,-0.09852822124958038,-0.44642284512519836,-0.17878739535808563,-0.98716801404953,0.6600766777992249,-0.19102638959884644,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.929405689239502,-1.863555669784546,1.6897603273391724,0.7499670386314392,3.103381872177124,-1.7415616512298584,0.859527051448822,-0.2525366544723511,-0.26290959119796753,0.44897791743278503,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.7202508449554443,-3.270209312438965,-0.022505421191453934,0.15820813179016113,0.5599349737167358,0.8436248898506165,0.6618543267250061,-2.0493862628936768,0.5013607740402222,2.651780605316162,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.7520203590393066,-1.1921160221099854,3.7313361167907715,-2.0971412658691406,3.104353904724121,-1.0387779474258423,-2.022068738937378,-0.38381221890449524,2.3064191341400146,-0.7545575499534607,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.5181524753570557,-4.62520170211792,2.3508963584899902,-0.9259954690933228,4.020665168762207,-0.16252392530441284,1.770007848739624,0.027326729148626328,3.2333600521087646,-1.1026095151901245,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.359731435775757,0.5095391273498535,-2.355788230895996,1.1853967905044556,2.29321026802063,-1.8928627967834473,2.0897014141082764,-3.2242422103881836,-1.6917328834533691,2.604893684387207,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.9340693950653076,-2.24918270111084,-0.8505369424819946,-0.34508809447288513,0.22051902115345,-5.523704528808594,1.982966661453247,-0.32721757888793945,2.3833296298980713,-3.147353410720825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.2568140029907227,-1.7319421768188477,-1.3306739330291748,0.8057974576950073,-4.797923564910889,-2.9971535205841064,-4.514639854431152,-1.250740647315979,1.5465091466903687,-0.891547679901123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.17385849356651306,-2.1931352615356445,0.9380247592926025,-0.4335468113422394,0.9104878306388855,-0.8568538427352905,0.8839213252067566,-0.8833116888999939,-0.06813077628612518,-0.13453461229801178,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.1212093830108643,-1.145458459854126,0.01211551669985056,-0.47394227981567383,1.2868162393569946,-0.5467199683189392,1.0770658254623413,-1.432790756225586,0.6847313642501831,0.4241272211074829,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.23864056169986725,-0.793998658657074,2.6087405681610107,-1.452738881111145,2.0956766605377197,0.3620144724845886,-1.2768712043762207,-1.0363781452178955,0.15926913917064667,-0.1719302237033844,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.19901180267334,-3.03837251663208,0.29476815462112427,-0.2994614541530609,-0.8383974432945251,-0.77650386095047,1.4806184768676758,-0.5252875685691833,1.9995863437652588,-0.943426787853241,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.2443171590566635,-1.8831679821014404,-0.1353130340576172,-1.3773068189620972,4.543824672698975,-2.5968410968780518,0.1023389920592308,-3.249846935272217,1.1942921876907349,0.6044543385505676,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.8554407358169556,-0.10013332217931747,-2.457131862640381,-1.3196994066238403,1.368016242980957,0.19905121624469757,-3.158764123916626,-0.9192972183227539,-1.845916748046875,-1.0920586585998535,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.274938941001892,-5.278597354888916,5.027144908905029,-4.062047958374023,1.6261521577835083,-0.3543320596218109,-0.3132142722606659,-1.8341666460037231,-0.8138557076454163,-1.994117259979248,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.544971466064453,-4.318065643310547,3.023921489715576,-2.9769628047943115,2.1074960231781006,1.1599199771881104,4.005935192108154,-1.4777095317840576,-0.8720393180847168,-1.7348827123641968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.0063915252685547,0.7195654511451721,-2.53897762298584,-3.8025670051574707,0.2985035479068756,2.0759177207946777,-1.7362388372421265,-2.0942862033843994,2.0570404529571533,-5.694033145904541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.21014416217803955,-1.0936204195022583,0.8607257604598999,-0.6276497840881348,1.0391722917556763,-0.38281747698783875,0.19434940814971924,-0.193461611866951,0.0007952835294418037,0.3226572871208191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.2710951566696167,-1.4000262022018433,1.5630899667739868,-1.3424206972122192,1.6080478429794312,-1.008781909942627,0.36755117774009705,-0.7418152093887329,0.3663279712200165,0.2982379198074341,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.26290538907051086,-1.096284031867981,1.5303691625595093,-1.4594062566757202,1.3271323442459106,-0.47394677996635437,0.25815847516059875,1.291774868965149,1.8735895156860352,0.6945184469223022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.5244646072387695,-1.339254379272461,1.1663687229156494,0.26928362250328064,0.10582814365625381,1.7605358362197876,-0.2251058965921402,-0.1391853392124176,-0.8569192290306091,1.1639329195022583,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.7165437340736389,-1.4753204584121704,0.9911986589431763,-2.1990814208984375,-0.5202276706695557,-1.2672523260116577,1.800435185432434,0.33704835176467896,-1.2811462879180908,3.6321470737457275,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.1539275646209717,-3.0881855487823486,-2.1820719242095947,-2.1236515045166016,3.811102867126465,-3.5799520015716553,0.29397639632225037,-1.9478158950805664,0.3916274905204773,0.28493836522102356,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.7218878269195557,-1.315889596939087,-0.9874065518379211,-2.0974719524383545,3.7976832389831543,2.773212432861328,1.9598886966705322,2.3079004287719727,-0.6327213048934937,1.5660133361816406,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-5.026050567626953,-4.455043315887451,1.636873722076416,-1.8641386032104492,-0.16031883656978607,-2.12931752204895,3.755061626434326,2.0753729343414307,1.8890496492385864,-2.0814898014068604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.6842291355133057,-4.293749809265137,-0.4353441298007965,1.5283396244049072,0.5821938514709473,-6.15239143371582,4.518320560455322,0.06612961739301682,2.346851348876953,-2.1755971908569336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.22087237238883972,-1.962027668952942,0.4251871109008789,-0.21415354311466217,0.9284239411354065,-0.42934924364089966,0.49635788798332214,-0.7575196027755737,0.3771266043186188,0.3059811592102051,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.3159550428390503,-2.7289018630981445,1.124334454536438,-0.06518848985433578,1.7655260562896729,-0.8475720286369324,0.11084908246994019,-0.5732337832450867,1.2563509941101074,0.33907467126846313,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.3825857639312744,-0.40929126739501953,-0.7033236622810364,-0.7529091835021973,-0.07383166253566742,-1.7793866395950317,-0.03486595302820206,-1.36146080493927,-0.1529756486415863,1.2022143602371216,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.02753746509552,-2.02742862701416,-1.356482744216919,-1.5247786045074463,0.38405919075012207,-2.9960994720458984,-0.4109986126422882,-0.9294348359107971,-0.04389585927128792,1.6582717895507812,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.2671794891357422,-2.0868985652923584,1.5961787700653076,-1.622671365737915,1.825570821762085,0.028899190947413445,0.5645331740379333,-1.7864322662353516,3.72804594039917,-2.5560100078582764,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.3522567749023438,-0.40460968017578125,3.5587544441223145,0.5735238790512085,3.2926723957061768,1.117524266242981,-0.17072929441928864,-1.8272510766983032,-2.2527780532836914,2.8347599506378174,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-4.190004348754883,-3.151550054550171,-0.04571569710969925,-1.8139863014221191,-1.5198661088943481,1.884491205215454,3.755770444869995,0.18009154498577118,-1.1587811708450317,-0.13252507150173187,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.07583233714103699,1.6776361465454102,-2.2868008613586426,3.90834379196167,-1.4659322500228882,-1.82655668258667,1.4460259675979614,2.1705570220947266,1.56745183467865,1.0855098962783813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.153226375579834,1.063018560409546,2.0595104694366455,-3.131110668182373,-4.549535274505615,-2.891310691833496,0.5510400533676147,1.7745169401168823,2.0570385456085205,1.7480261325836182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.3069336414337158,-1.4192233085632324,1.1442214250564575,-0.7954337000846863,0.8987244963645935,-0.8555905818939209,0.47604814171791077,-0.49415069818496704,0.3174457550048828,0.432951420545578,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.10231189429759979,-2.2139949798583984,1.862738847732544,-0.03938144072890282,1.4555208683013916,-1.972148060798645,0.6580389142036438,-0.8514617681503296,0.6792914271354675,0.3668505549430847,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.9869974255561829,-2.561722755432129,-0.5030387043952942,-0.3793247640132904,0.7408947348594666,0.17538565397262573,-2.039600372314453,-0.3717663884162903,-0.15272875130176544,0.6703464984893799,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.275575041770935,-3.2217857837677,1.1335166692733765,-3.1358134746551514,0.2972007095813751,-0.28389081358909607,1.57831871509552,-0.3697396516799927,-1.165969729423523,0.870050311088562,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.6939077377319336,0.1711570769548416,-0.3211536407470703,1.5026637315750122,0.2695794403553009,-1.5432865619659424,-0.8623185157775879,-0.2189229279756546,-0.6274864673614502,1.844301700592041,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-3.633793354034424,-0.8192188143730164,2.607788562774658,-1.5957510471343994,-1.6751359701156616,1.347618579864502,1.7014895677566528,0.512656033039093,-1.3556400537490845,-1.0075044631958008,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.9922351837158203,-4.644395351409912,1.4609798192977905,2.9669148921966553,1.4051979780197144,3.441251754760742,0.16502006351947784,0.3961823880672455,2.5973219871520996,0.7281511425971985,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.4891763925552368,-4.00192403793335,-0.6352646946907043,0.922459065914154,-3.7888731956481934,3.136364698410034,-0.4003109335899353,0.6906360387802124,3.5276710987091064,-1.1222742795944214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-7.375144004821777,-4.239414215087891,2.161699056625366,-1.9124094247817993,1.874197006225586,1.7159126996994019,0.7641077637672424,-0.02485007978975773,2.568378448486328,2.956913948059082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.022397447377443314,-1.985246181488037,1.0120453834533691,-0.7235003113746643,0.9673949480056763,-0.31929853558540344,0.5716297626495361,-0.05130117014050484,0.34458741545677185,0.32861414551734924,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.24796615540981293,-1.505674958229065,1.496515154838562,-1.2949416637420654,1.3962091207504272,0.9371588230133057,0.1410149335861206,-1.0413239002227783,-0.07538950443267822,-0.17529316246509552,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.7765995860099792,-2.2077138423919678,1.3081079721450806,-1.0926874876022339,2.56435489654541,-2.843291997909546,0.6064655184745789,-0.8688511848449707,0.2668800354003906,-1.044015645980835,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.8800870180130005,-0.8223256468772888,2.026885986328125,-0.7720314860343933,-1.1371227502822876,-0.9804820418357849,0.39738035202026367,1.118499994277954,0.7255160212516785,-0.2722567319869995,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-3.9354348182678223,-2.496903419494629,3.073709487915039,-1.37614905834198,1.6805716753005981,-2.44028902053833,-1.04598867893219,-1.6760207414627075,0.27983543276786804,0.04498797282576561,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.1483325958251953,-4.281780242919922,3.47333025932312,0.9590679407119751,3.2018444538116455,0.35499611496925354,-2.045487403869629,-2.980675458908081,-0.6063645482063293,-1.0338666439056396,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
